contract_id,buyer_key,buyer_name,SIREN,SIRET,buyer_key_type,segment,source_date,declared_duration_months,estimated_end_date,p_renewal_12m,p_renewal_24m,risk_tier,main_risk_reason,cpv_generic,cpv_div2,event,observed_duration_months,model_used
BOAMP:19-178175,SIREN:214401846,COMMUNE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,Software & Applications,2020-03-12,48.0,2024-03-12,0.01941507105412632,0.0342358101301552,Low,model-estimated recurrence probability,False,48.0,0,75.89,LogLogisticAFT
BOAMP:19-177220,NAME:shema,SHEMA,,,NAME,Unknown,2019-11-28,18.0,2021-05-28,0.02360928136431184,0.04149623455646334,Low,model-estimated recurrence probability,True,45.0,0,79.34,LogLogisticAFT
BOAMP:19-172419,NAME:syndicat trivalis,Syndicat Trivalis,,,NAME,Unknown,2019-11-29,48.0,2023-11-29,0.015966332954255202,0.0282302258077618,Low,duration imputed,False,45.0,0,79.3,LogLogisticAFT
BOAMP:19-179524,SIREN:200054336,COMMUNE DE MAUGES SUR LOIRE,200054336,,SIREN_ENRICHED,Telecom & Networks,2020-03-13,48.0,2024-03-13,0.023053965923052644,0.04053766633431666,Low,duration imputed,False,32.0,1,37.02,LogLogisticAFT
BOAMP:19-180395,NAME:e collectivites vendee,e-Collectivités Vendée,,,NAME,Software & Applications,2020-04-10,24.0,2022-04-10,0.01798973344915278,0.03175766116236178,Low,model-estimated recurrence probability,True,48.0,0,74.93,LogLogisticAFT
BOAMP:19-181049,SIREN:233500016,CCI de région Bretagne,233500016,,SIREN_ENRICHED,Digital Workplace & Collaboration,2020-10-05,12.0,2021-10-05,0.03816847097407006,0.06633640324911794,Low,model-estimated recurrence probability,False,72.0,0,69.09,LogLogisticAFT
BOAMP:19-181393,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Services & Consulting,2020-03-11,48.0,2024-03-11,0.028462642748599776,0.049838927916030284,Low,duration imputed,False,72.0,0,75.92,LogLogisticAFT
BOAMP:19-184534,SIREN:214400202,Ville de Bouguenais,214400202,,SIREN_ENRICHED,Telecom & Networks,2019-12-11,12.0,2020-12-11,0.03626673255460733,0.06312330857907145,Low,model-estimated recurrence probability,False,79.0,0,78.91,LogLogisticAFT
BOAMP:19-183493,SIREN:200058899,COMMUNE DE BEAUFORT EN ANJOU,200058899,,SIREN_ENRICHED,Telecom & Networks,2020-03-18,60.0,2025-03-18,0.021368004111884775,0.03762234150387589,Low,model-estimated recurrence probability,False,32.0,0,75.69,LogLogisticAFT
BOAMP:19-184300,NAME:cdc pays saint gilles cx vie,CDC du Pays de Saint Gilles Cx de Vie,,,NAME,Telecom & Networks,2020-02-11,24.0,2022-02-11,0.022625681326758573,0.039797810129567845,Low,model-estimated recurrence probability,False,32.0,0,76.87,LogLogisticAFT
BOAMP:19-184490,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2020-03-30,48.0,2024-03-30,0.0301260203349617,0.052683808017586986,Low,model-estimated recurrence probability,False,72.0,1,42.12,LogLogisticAFT
BOAMP:19-187147,SIREN:214401846,COMMUNE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,Software & Applications,2020-03-26,48.0,2024-03-26,0.01941507105412632,0.0342358101301552,Low,model-estimated recurrence probability,False,48.0,0,75.43,LogLogisticAFT
BOAMP:19-187630,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,Telecom & Networks,2020-04-15,48.0,2024-04-15,0.01635630818029299,0.02891094412554096,Low,duration imputed,False,32.0,0,74.77,LogLogisticAFT
BOAMP:19-185581,SIREN:224900019,Département de Maine-et-Loire,224900019,,SIREN_ENRICHED,Data & AI,2019-12-20,12.0,2020-12-20,0.03815511490571433,0.0663138701120497,Low,model-estimated recurrence probability,False,,0,78.61,LogLogisticAFT
BOAMP:19-190109,SIREN:200054302,MONTREVAULT-SUR-ÈVRE,200054302,,SIREN_ENRICHED,Cybersecurity,2019-12-20,48.0,2023-12-20,0.02345191405095992,0.041224675890017326,Low,duration imputed,False,35.0,0,78.61,LogLogisticAFT
BOAMP:19-189641,NAME:communaute cnes terres montaigu,Communauté de Cnes Terres de Montaigu,,,NAME,Cybersecurity,2020-08-03,24.0,2022-08-03,0.023024594423592726,0.04048694315428969,Low,model-estimated recurrence probability,False,72.0,0,71.16,LogLogisticAFT
BOAMP:19-190328,SIREN:194909701,Université d'Angers,194909701,,SIREN_ENRICHED,Telecom & Networks,2020-06-04,48.0,2024-06-04,0.024409197959415985,0.04287557455750057,Low,model-estimated recurrence probability,False,32.0,0,73.13,LogLogisticAFT
BOAMP:19-191665,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Cybersecurity,2019-12-26,72.0,2025-12-26,0.01902268583621236,0.033554142254565544,Low,model-estimated recurrence probability,False,72.0,0,78.42,LogLogisticAFT
BOAMP:19-176963,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,Digital Workplace & Collaboration,2020-01-06,48.0,2024-01-06,0.02569662959834418,0.04509197363135664,Low,model-estimated recurrence probability,False,72.0,1,46.45,LogLogisticAFT
BOAMP:20-892,SIREN:218501096,Commune des Herbiers,218501096,,SIREN_ENRICHED,Data & AI,2020-01-07,48.0,2024-01-07,0.024271695945570326,0.04263859411027038,Low,duration imputed,False,,0,78.02,LogLogisticAFT
BOAMP:20-2441,SIREN:217500016,Ville du Mans,217500016,,SIREN_ENRICHED,Telecom & Networks,2020-06-29,48.0,2024-06-29,0.024409197959415985,0.04287557455750057,Low,model-estimated recurrence probability,False,32.0,0,72.31,LogLogisticAFT
BOAMP:20-4011,NAME:cnieg,CNIEG,,,NAME,IT Services & Consulting,2020-05-29,24.0,2022-05-29,0.027936751880059507,0.048937972254878725,Low,model-estimated recurrence probability,False,72.0,0,73.32,LogLogisticAFT
BOAMP:20-6019,NAME:cte communes region blain,Cté de Communes de la Région de Blain,,,NAME,Software & Applications,2020-01-14,24.0,2022-01-14,0.01798973344915278,0.03175766116236178,Low,model-estimated recurrence probability,True,48.0,0,77.79,LogLogisticAFT
BOAMP:20-5957,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2020-01-16,12.0,2021-01-16,0.04464914503661832,0.07721579445358495,Low,model-estimated recurrence probability,True,72.0,0,77.73,LogLogisticAFT
BOAMP:20-6008,NAME:ctre hosp universitaire angers,CTRE HOSP UNIVERSITAIRE ANGERS,,,NAME,Data & AI,2020-06-09,12.0,2021-06-09,0.027201999209996885,0.0476779668859012,Low,model-estimated recurrence probability,False,50.0,0,72.96,LogLogisticAFT
BOAMP:20-6485,NAME:cnieg,CNIEG,,,NAME,Cybersecurity,2020-05-25,24.0,2022-05-25,0.023024594423592726,0.04048694315428969,Low,model-estimated recurrence probability,False,72.0,0,73.46,LogLogisticAFT
BOAMP:20-8882,SIREN:532458809,Ville d'Angers,532458809,,SIREN_ENRICHED,Unknown,2020-01-20,12.0,2021-01-20,0.03544400811458537,0.061730357240053824,Low,model-estimated recurrence probability,False,,1,28.88,LogLogisticAFT
BOAMP:20-9474,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,Cybersecurity,2020-01-21,36.0,2023-01-21,0.028359609866186464,0.04966246979908018,Low,model-estimated recurrence probability,False,35.0,0,77.56,LogLogisticAFT
BOAMP:20-8874,SIREN:110006012,Ministère des Affaires étrangères,110006012,,SIREN_ENRICHED,IT Services & Consulting,2020-10-14,12.0,2021-10-14,0.04464914503661832,0.07721579445358495,Low,model-estimated recurrence probability,False,72.0,0,68.79,LogLogisticAFT
BOAMP:20-8819,SIREN:214401432,COMMUNE DE REZE,214401432,,SIREN_ENRICHED,Unknown,2020-10-15,12.0,2021-10-15,0.03544400811458537,0.061730357240053824,Low,model-estimated recurrence probability,False,18.0,0,68.76,LogLogisticAFT
BOAMP:20-10119,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,IT Services & Consulting,2020-09-10,48.0,2024-09-10,0.021418828493262487,0.03771033750342978,Low,model-estimated recurrence probability,False,72.0,0,69.91,LogLogisticAFT
BOAMP:20-10180,NAME:chd vendee,CHD VENDEE,,,NAME,Telecom & Networks,2020-06-12,64.0,2025-10-12,0.014489863346867637,0.025649226306179718,Low,model-estimated recurrence probability,False,32.0,0,72.86,LogLogisticAFT
BOAMP:20-11000,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2020-01-25,60.0,2025-01-25,0.016985272935025608,0.03000795629889541,Low,model-estimated recurrence probability,True,48.0,0,77.43,LogLogisticAFT
BOAMP:20-12202,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2020-06-11,12.0,2021-06-11,0.04464914503661832,0.07721579445358495,Low,model-estimated recurrence probability,True,72.0,0,72.9,LogLogisticAFT
BOAMP:20-11443,SIREN:214401846,COMMUNE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,Cybersecurity,2020-05-29,12.0,2021-05-29,0.03691000407960343,0.0642112026804661,Low,model-estimated recurrence probability,False,79.0,1,2.17,LogLogisticAFT
BOAMP:20-12070,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Cybersecurity,2020-01-26,48.0,2024-01-26,0.02483875707534766,0.04361558090200657,Low,model-estimated recurrence probability,False,72.0,0,77.4,LogLogisticAFT
BOAMP:20-13447,NAME:inra angers nantes,INRA ANGERS NANTES,,,NAME,IT Services & Consulting,2020-10-20,48.0,2024-10-20,0.020226183695730815,0.03564358930933087,Low,duration imputed,False,72.0,0,68.59,LogLogisticAFT
BOAMP:20-15000,NAME:cci nantes saint nazaire,CCI Nantes Saint-Nazaire,,,NAME,Digital Workplace & Collaboration,2020-02-01,48.0,2024-02-01,0.01824556153276069,0.032202859425148,Low,model-estimated recurrence probability,False,72.0,0,77.2,LogLogisticAFT
BOAMP:20-16573,SIREN:247200132,Le Mans Métropole - Communauté Urbaine,247200132,,SIREN_ENRICHED,Unknown,2020-02-03,48.0,2024-02-03,0.02251596290121738,0.039608193750538034,Low,duration imputed,False,45.0,0,77.14,LogLogisticAFT
BOAMP:20-17362,NAME:vendee habitat oph vendee,Vendée Habitat - OPH de Vendée,,,NAME,Cybersecurity,2020-02-04,48.0,2024-02-04,0.016646568667879724,0.029417337251655518,Low,duration imputed,False,72.0,0,77.1,LogLogisticAFT
BOAMP:20-16671,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Maintenance & Support,2021-01-18,24.0,2023-01-18,0.033483570079144154,0.05840403414652373,Low,model-estimated recurrence probability,False,72.0,1,22.5,LogLogisticAFT
BOAMP:20-17802,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,IT Services & Consulting,2020-10-29,48.0,2024-10-29,0.021418828493262487,0.03771033750342978,Low,model-estimated recurrence probability,False,72.0,0,68.3,LogLogisticAFT
BOAMP:20-19986,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Telecom & Networks,2020-02-09,48.0,2024-02-09,0.024409197959415985,0.04287557455750057,Low,model-estimated recurrence probability,False,32.0,0,76.94,LogLogisticAFT
BOAMP:20-20633,NAME:semitan,SEMITAN,,,NAME,Cybersecurity,2020-02-10,12.0,2021-02-10,0.026295226828612295,0.04612099353388044,Low,model-estimated recurrence probability,False,35.0,0,76.91,LogLogisticAFT
BOAMP:20-20672,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,IT Services & Consulting,2020-10-28,48.0,2024-10-28,0.021418828493262487,0.03771033750342978,Low,model-estimated recurrence probability,False,72.0,0,68.33,LogLogisticAFT
BOAMP:20-23104,SIREN:180043010,Réseau Canopé,180043010,,SIREN_ENRICHED,IT Services & Consulting,2020-05-12,12.0,2021-05-12,0.04464914503661832,0.07721579445358495,Low,model-estimated recurrence probability,True,72.0,0,73.88,LogLogisticAFT
BOAMP:20-23300,SIREN:200048551,CC PAYS DE CRAON,200048551,,SIREN_ENRICHED,Unknown,2020-06-19,36.0,2023-06-19,0.027223619868043003,0.04771506396443026,Low,model-estimated recurrence probability,False,45.0,0,72.63,LogLogisticAFT
BOAMP:20-23864,SIREN:247200132,Le Mans Métropole - Communauté Urbaine,247200132,,SIREN_ENRICHED,Telecom & Networks,2020-07-29,48.0,2024-07-29,0.024409197959415985,0.04287557455750057,Low,model-estimated recurrence probability,False,42.0,0,71.32,LogLogisticAFT
BOAMP:20-26328,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2020-09-28,48.0,2024-09-28,0.028462642748599776,0.049838927916030284,Low,duration imputed,False,72.0,0,69.32,LogLogisticAFT
BOAMP:20-26585,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Cybersecurity,2021-01-05,48.0,2025-01-05,0.02484757221555922,0.043630761683096986,Low,model-estimated recurrence probability,False,72.0,0,66.06,LogLogisticAFT
BOAMP:20-27109,SIREN:214400202,Ville de Bouguenais,214400202,,SIREN_ENRICHED,Telecom & Networks,2020-02-23,12.0,2021-02-23,0.03627945253396092,0.06314483089834022,Low,model-estimated recurrence probability,False,32.0,1,7.95,LogLogisticAFT
BOAMP:20-27358,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2021-01-06,48.0,2025-01-06,0.028472706434784945,0.04985616186909869,Low,duration imputed,False,72.0,0,66.03,LogLogisticAFT
BOAMP:20-28158,NAME:sgami ouest,SGAMI OUEST,,,NAME,Cybersecurity,2020-08-07,48.0,2024-08-07,0.017631938532909563,0.031134719888854856,Low,model-estimated recurrence probability,False,35.0,0,71.02,LogLogisticAFT
BOAMP:20-29244,SIREN:214401093,COMMUNE DE NANTES,214401093,,SIREN_ENRICHED,Cybersecurity,2020-02-27,48.0,2024-02-27,0.02483875707534766,0.04361558090200657,Low,model-estimated recurrence probability,False,35.0,0,76.35,LogLogisticAFT
BOAMP:20-29934,SIREN:214401093,Ville de Nantes,214401093,,SIREN_ENRICHED,Cybersecurity,2020-02-28,48.0,2024-02-28,0.02483875707534766,0.04361558090200657,Low,model-estimated recurrence probability,False,35.0,0,76.31,LogLogisticAFT
BOAMP:20-31844,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,IT Services & Consulting,2020-06-03,48.0,2024-06-03,0.028462642748599776,0.049838927916030284,Low,duration imputed,False,72.0,0,73.16,LogLogisticAFT
BOAMP:20-32737,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Digital Workplace & Collaboration,2020-10-29,12.0,2021-10-29,0.03816847097407006,0.06633640324911794,Low,model-estimated recurrence probability,False,72.0,0,68.3,LogLogisticAFT
BOAMP:20-32203,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2020-03-06,48.0,2024-03-06,0.0301260203349617,0.052683808017586986,Low,model-estimated recurrence probability,False,72.0,0,76.08,LogLogisticAFT
BOAMP:20-34709,SIREN:546650169,Vendée Expansion,546650169,,SIREN_ENRICHED,IT Hardware & Equipment,2020-03-08,6.0,2020-09-08,0.04074825213565225,0.07068013150676955,Low,model-estimated recurrence probability,False,79.0,0,76.02,LogLogisticAFT
BOAMP:20-36082,SIREN:214400491,COMMUNE DU CROISIC,214400491,,SIREN_ENRICHED,Unknown,2020-03-10,1.0,2020-04-10,0.039968132749449437,0.06936841019207007,Low,model-estimated recurrence probability,False,,0,75.95,LogLogisticAFT
BOAMP:20-35774,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2020-10-26,12.0,2021-10-26,0.04464914503661832,0.07721579445358495,Low,model-estimated recurrence probability,False,72.0,1,7.46,LogLogisticAFT
BOAMP:20-28749,SIREN:214401093,COMMUNE DE NANTES,214401093,,SIREN_ENRICHED,Telecom & Networks,2020-03-11,48.0,2024-03-11,0.024409197959415985,0.04287557455750057,Low,model-estimated recurrence probability,False,32.0,0,75.92,LogLogisticAFT
BOAMP:20-35511,NAME:cci reg ctre val loire,CCI DE REG CTRE VAL DE LOIRE,,,NAME,IT Hardware & Equipment,2020-06-10,48.0,2024-06-10,0.01824556153276069,0.032202859425148,Low,model-estimated recurrence probability,False,30.0,0,72.93,LogLogisticAFT
BOAMP:20-34392,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Cybersecurity,2020-03-11,48.0,2024-03-11,0.02483875707534766,0.04361558090200657,Low,model-estimated recurrence probability,False,72.0,0,75.92,LogLogisticAFT
BOAMP:20-37796,NAME:communaute agglomeration niortais,Communauté d'agglomération du Niortais,,,NAME,IT Services & Consulting,2020-03-12,48.0,2024-03-12,0.021418828493262487,0.03771033750342978,Low,model-estimated recurrence probability,False,72.0,0,75.89,LogLogisticAFT
BOAMP:20-38676,SIREN:214401093,COMMUNE DE NANTES,214401093,,SIREN_ENRICHED,Software & Applications,2020-03-15,60.0,2025-03-15,0.016985272935025608,0.03000795629889541,Low,model-estimated recurrence probability,True,48.0,0,75.79,LogLogisticAFT
BOAMP:20-45001,SIREN:451518641,VENDEE,451518641,,SIREN_ENRICHED,Telecom & Networks,2020-03-27,48.0,2024-03-27,0.023053965923052644,0.04053766633431666,Low,duration imputed,False,32.0,0,75.39,LogLogisticAFT
BOAMP:20-47300,SIREN:194909701,Université d'Angers,194909701,,SIREN_ENRICHED,Software & Applications,2020-09-03,48.0,2024-09-03,0.01941507105412632,0.0342358101301552,Low,model-estimated recurrence probability,False,48.0,0,70.14,LogLogisticAFT
BOAMP:20-47343,NAME:cci metropolitaine bretagne ouest,CCI METROPOLITAINE BRETAGNE OUEST,,,NAME,Software & Applications,2020-04-02,48.0,2024-04-02,0.013759698463699288,0.02437063118955951,Low,model-estimated recurrence probability,False,48.0,0,75.2,LogLogisticAFT
BOAMP:20-48669,NAME:ville orvault,Ville d'Orvault,,,NAME,Data & AI,2020-04-03,48.0,2024-04-03,0.017226500378807685,0.030428408904534687,Low,duration imputed,False,72.0,0,75.16,LogLogisticAFT
BOAMP:20-50348,NAME:cte communes region blain,Cté de Communes de la Région de Blain,,,NAME,IT Services & Consulting,2020-04-08,48.0,2024-04-08,0.021418828493262487,0.03771033750342978,Low,model-estimated recurrence probability,True,72.0,0,75.0,LogLogisticAFT
BOAMP:20-49128,NAME:epf vendee,EPF de la Vendée,,,NAME,Unknown,2020-07-07,6.0,2021-01-07,0.026970223657196923,0.047280204613625365,Low,model-estimated recurrence probability,False,79.0,0,72.04,LogLogisticAFT
BOAMP:20-49221,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,IT Services & Consulting,2020-09-23,48.0,2024-09-23,0.021418828493262487,0.03771033750342978,Low,model-estimated recurrence probability,False,72.0,0,69.48,LogLogisticAFT
BOAMP:20-50446,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2020-11-04,48.0,2024-11-04,0.028462642748599776,0.049838927916030284,Low,duration imputed,True,72.0,0,68.1,LogLogisticAFT
BOAMP:20-50911,SIREN:284400017,SDIS 44,284400017,,SIREN_ENRICHED,Software & Applications,2020-07-24,48.0,2024-07-24,0.01941507105412632,0.0342358101301552,Low,model-estimated recurrence probability,False,48.0,0,71.48,LogLogisticAFT
BOAMP:20-52846,SIREN:285300018,Sdis de la Mayenne,285300018,,SIREN_ENRICHED,Cybersecurity,2020-11-12,12.0,2021-11-12,0.03691000407960343,0.0642112026804661,Low,model-estimated recurrence probability,False,35.0,0,67.84,LogLogisticAFT
BOAMP:20-51762,SIREN:502035785,SRD,502035785,,SIREN_ENRICHED,IT Services & Consulting,2020-07-16,12.0,2021-07-16,0.04464914503661832,0.07721579445358495,Low,model-estimated recurrence probability,False,72.0,0,71.75,LogLogisticAFT
BOAMP:20-54010,SIREN:788058030,Adoma,788058030,,SIREN_ENRICHED,Telecom & Networks,2020-04-19,24.0,2022-04-19,0.03180753686190485,0.055552294133890845,Low,model-estimated recurrence probability,False,32.0,0,74.64,LogLogisticAFT
BOAMP:20-54626,SIREN:180043010,Réseau Canopé,180043010,,SIREN_ENRICHED,Software & Applications,2020-04-22,12.0,2021-04-22,0.028928684793840587,0.050636738631700706,Low,model-estimated recurrence probability,False,48.0,0,74.54,LogLogisticAFT
BOAMP:20-54283,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Cybersecurity,2020-04-23,48.0,2024-04-23,0.02483875707534766,0.04361558090200657,Low,model-estimated recurrence probability,False,72.0,0,74.51,LogLogisticAFT
BOAMP:20-56147,SIREN:200069474,COMMUNE DE OMBREE D ANJOU,200069474,,SIREN_ENRICHED,Telecom & Networks,2020-04-23,12.0,2021-04-23,0.03627945253396092,0.06314483089834022,Low,model-estimated recurrence probability,False,32.0,0,74.51,LogLogisticAFT
BOAMP:20-56877,NAME:ville ecouflant,Ville d'Ecouflant,,,NAME,Telecom & Networks,2020-04-24,4.0,2020-08-24,0.028227607733307458,0.04943635673601798,Low,model-estimated recurrence probability,False,32.0,0,74.47,LogLogisticAFT
BOAMP:20-58079,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Maintenance & Support,2020-08-20,36.0,2023-08-20,0.02933542629262742,0.051332564123267255,Low,model-estimated recurrence probability,False,79.0,0,70.6,LogLogisticAFT
BOAMP:20-49949,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2020-10-08,48.0,2024-10-08,0.01941507105412632,0.0342358101301552,Low,model-estimated recurrence probability,False,48.0,0,68.99,LogLogisticAFT
BOAMP:20-59734,NAME:gpm nantes st nazaire,GPM de Nantes - St Nazaire,,,NAME,IT Hardware & Equipment,2020-09-28,48.0,2024-09-28,0.017226500378807685,0.030428408904534687,Low,duration imputed,False,30.0,0,69.32,LogLogisticAFT
BOAMP:20-57925,SIREN:248500589,LA ROCHE-SUR-YON AGGLOMERATION,248500589,,SIREN_ENRICHED,Telecom & Networks,2020-09-24,24.0,2022-09-24,0.03180753686190485,0.055552294133890845,Low,model-estimated recurrence probability,False,32.0,0,69.45,LogLogisticAFT
BOAMP:20-60923,SIREN:451518641,VENDEE,451518641,,SIREN_ENRICHED,Telecom & Networks,2020-08-10,48.0,2024-08-10,0.023053965923052644,0.04053766633431666,Low,duration imputed,False,32.0,0,70.93,LogLogisticAFT
BOAMP:20-61130,SIREN:214400202,Ville de Bouguenais,214400202,,SIREN_ENRICHED,Telecom & Networks,2020-10-22,12.0,2021-10-22,0.03627945253396092,0.06314483089834022,Low,model-estimated recurrence probability,False,32.0,0,68.53,LogLogisticAFT
BOAMP:20-61728,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,Digital Workplace & Collaboration,2020-10-28,48.0,2024-10-28,0.01824556153276069,0.032202859425148,Low,model-estimated recurrence probability,False,72.0,0,68.33,LogLogisticAFT
BOAMP:20-62727,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2020-08-05,12.0,2021-08-05,0.04464914503661832,0.07721579445358495,Low,model-estimated recurrence probability,False,72.0,0,71.09,LogLogisticAFT
BOAMP:20-64610,NAME:cnieg,CNIEG,,,NAME,IT Services & Consulting,2020-09-21,48.0,2024-09-21,0.021418828493262487,0.03771033750342978,Low,model-estimated recurrence probability,False,72.0,0,69.55,LogLogisticAFT
BOAMP:20-60975,SIREN:254902505,ANGERS NANTES OPERA syndicat mixte,254902505,,SIREN_ENRICHED,Software & Applications,2020-05-19,48.0,2024-05-19,0.018331909506137944,0.032353084211015015,Low,duration imputed,False,48.0,0,73.65,LogLogisticAFT
BOAMP:20-65753,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Software & Applications,2020-07-22,12.0,2021-07-22,0.028928684793840587,0.050636738631700706,Low,model-estimated recurrence probability,False,48.0,1,14.55,LogLogisticAFT
BOAMP:20-65717,SIREN:445400104,ASSOCIATION E-TOILE,445400104,,SIREN_ENRICHED,IT Services & Consulting,2020-05-20,48.0,2024-05-20,0.0301260203349617,0.052683808017586986,Low,model-estimated recurrence probability,True,72.0,0,73.62,LogLogisticAFT
BOAMP:20-66643,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Cybersecurity,2020-05-22,48.0,2024-05-22,0.02483875707534766,0.04361558090200657,Low,model-estimated recurrence probability,False,72.0,0,73.55,LogLogisticAFT
BOAMP:20-67250,SIREN:174404301,Rectorat de l'Académie de Nantes,174404301,,SIREN_ENRICHED,Telecom & Networks,2020-05-22,48.0,2024-05-22,0.023053965923052644,0.04053766633431666,Low,duration imputed,False,32.0,0,73.55,LogLogisticAFT
BOAMP:20-67439,SIREN:284400017,SDIS 44,284400017,,SIREN_ENRICHED,Cybersecurity,2020-05-25,48.0,2024-05-25,0.023460248848950815,0.04123906037907887,Low,duration imputed,False,35.0,1,42.58,LogLogisticAFT
BOAMP:20-68370,NAME:synd dep energie eqpt vendee,SYND DEP D ENERGIE ET D EQPT DE VENDEE,,,NAME,Data & AI,2020-05-26,48.0,2024-05-26,0.017226500378807685,0.030428408904534687,Low,duration imputed,False,72.0,0,73.42,LogLogisticAFT
BOAMP:20-68352,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Maintenance & Support,2020-05-28,12.0,2021-05-28,0.03816847097407006,0.06633640324911794,Low,model-estimated recurrence probability,False,72.0,1,12.42,LogLogisticAFT
BOAMP:20-68923,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2020-05-29,12.0,2021-05-29,0.04464914503661832,0.07721579445358495,Low,model-estimated recurrence probability,False,72.0,1,12.35,LogLogisticAFT
BOAMP:20-70268,SIREN:214401846,COMMUNE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,IT Services & Consulting,2020-09-28,25.0,2022-10-28,0.038762454816139824,0.06733805169560947,Low,model-estimated recurrence probability,False,72.0,0,69.32,LogLogisticAFT
BOAMP:20-70265,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,Cybersecurity,2020-09-19,12.0,2021-09-19,0.03691000407960343,0.0642112026804661,Low,model-estimated recurrence probability,False,35.0,0,69.61,LogLogisticAFT
BOAMP:20-70855,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Telecom & Networks,2020-06-02,12.0,2021-06-02,0.03627945253396092,0.06314483089834022,Low,model-estimated recurrence probability,False,32.0,0,73.19,LogLogisticAFT
BOAMP:20-71814,SIREN:828620831,SAINT NAZAIRE AGGLOMERATION TOURISME,828620831,,SIREN_ENRICHED,GIS & Mapping,2020-06-04,48.0,2024-06-04,0.024271695945570326,0.04263859411027038,Low,duration imputed,False,,0,73.13,LogLogisticAFT
BOAMP:20-70746,NAME:ch mans,CH LE MANS,,,NAME,Unknown,2020-10-15,36.0,2023-10-15,0.019338569724368537,0.03410294153051252,Low,model-estimated recurrence probability,False,45.0,0,68.76,LogLogisticAFT
BOAMP:20-71239,NAME:shema,SHEMA,,,NAME,Telecom & Networks,2020-06-05,18.0,2021-12-05,0.024181347064408776,0.042482853103846696,Low,model-estimated recurrence probability,True,45.0,0,73.09,LogLogisticAFT
BOAMP:20-70680,SIREN:224900019,Département de Maine-et-Loire,224900019,,SIREN_ENRICHED,Telecom & Networks,2020-07-27,64.0,2025-11-27,0.02043912148817828,0.036012872920089034,Low,model-estimated recurrence probability,False,32.0,0,71.39,LogLogisticAFT
BOAMP:20-72064,NAME:dir ouest,DIR Ouest,,,NAME,Telecom & Networks,2020-06-06,8.0,2021-02-06,0.027008762815674325,0.04734635359058326,Low,model-estimated recurrence probability,False,32.0,0,73.06,LogLogisticAFT
