contract_id,buyer_key,buyer_name,SIREN,SIRET,buyer_key_type,segment,source_date,declared_duration_months,estimated_end_date,p_renewal_12m,p_renewal_24m,risk_tier,main_risk_reason,cpv_generic,data_quality_flags,prediction_date
BOAMP:19-55808,SIREN:538208455,GCS E SANTE PAYS DE LA LOIRE,538208455,,SIREN_ENRICHED,IT Services & Consulting,2019-06-19,48.0,2023-06-19,0.0301153903986243,0.0526656508010091,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:19-74485,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2019-08-01,48.0,2023-08-01,0.0301153903986243,0.0526656508010091,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:19-99589,SIREN:200052702,MAIRIE DE BAUGE EN ANJOU,200052702,,SIREN_ENRICHED,IT Services & Consulting,2019-09-24,48.0,2023-09-24,0.0301153903986243,0.0526656508010091,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-159373,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2018-04-03,48.0,2022-04-03,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-11225,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2018-01-27,48.0,2022-01-27,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:18-122920,SIREN:214401846,COMMUNE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,IT Services & Consulting,2018-11-29,48.0,2022-11-29,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-128159,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2018-09-15,48.0,2022-09-15,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-13243,SIREN:194909701,Université d'Angers,194909701,,SIREN_ENRICHED,IT Services & Consulting,2018-04-17,48.0,2022-04-17,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-15680,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,IT Services & Consulting,2018-02-07,48.0,2022-02-07,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:18-174875,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2018-12-18,48.0,2022-12-18,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-18602,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,IT Services & Consulting,2018-06-14,48.0,2022-06-14,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-37425,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,IT Services & Consulting,2018-07-03,48.0,2022-07-03,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-53378,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2018-04-20,48.0,2022-04-20,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-54467,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,IT Services & Consulting,2018-08-21,48.0,2022-08-21,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-61256,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2018-07-10,48.0,2022-07-10,0.0301047640966262,0.0526474994944475,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-184210,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2017-10-12,48.0,2021-10-12,0.030094141427807,0.0526293540962181,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-136551,SIREN:130001704,DIR INTERDEPARTEMENTALE ROUTES OUEST,130001704,,SIREN_ENRICHED,IT Services & Consulting,2017-09-30,48.0,2021-09-30,0.030094141427807,0.0526293540962181,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-179112,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2017-12-22,48.0,2021-12-22,0.030094141427807,0.0526293540962181,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:17-44758,SIREN:110006012,Ministère des Affaires étrangères,110006012,,SIREN_ENRICHED,IT Services & Consulting,2017-08-23,48.0,2021-08-23,0.030094141427807,0.0526293540962181,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-61541,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2017-07-21,48.0,2021-07-21,0.030094141427807,0.0526293540962181,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-80194,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2017-06-08,48.0,2021-06-08,0.030094141427807,0.0526293540962181,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-100426,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,IT Services & Consulting,2016-11-30,48.0,2020-11-30,0.0300835223910066,0.0526112146046373,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-107267,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,IT Services & Consulting,2016-11-09,48.0,2020-11-09,0.0300835223910066,0.0526112146046373,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-128161,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2016-09-09,48.0,2020-09-09,0.0300835223910066,0.0526112146046373,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-170680,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2016-11-25,48.0,2020-11-25,0.0300835223910066,0.0526112146046373,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-30120,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2016-03-02,48.0,2020-03-02,0.0300835223910066,0.0526112146046373,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-61484,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2016-07-28,48.0,2020-07-28,0.0300835223910066,0.0526112146046373,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-74130,SIREN:449073014,Syndicat Vendée des Iles,449073014,,SIREN_ENRICHED,IT Services & Consulting,2016-07-26,48.0,2020-07-26,0.0300835223910066,0.0526112146046373,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:15-115709,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,IT Services & Consulting,2015-11-26,48.0,2019-11-26,0.0300729069850651,0.0525930810180216,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:15-141361,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2015-12-07,48.0,2019-12-07,0.0300729069850651,0.0525930810180216,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:15-47696,SIREN:110006012,Ministère des Affaires étrangères,110006012,,SIREN_ENRICHED,IT Services & Consulting,2015-03-30,48.0,2019-03-30,0.0300729069850651,0.0525930810180216,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:15-52664,SIREN:110006012,Ministère des Affaires étrangères,110006012,,SIREN_ENRICHED,IT Services & Consulting,2015-04-08,48.0,2019-04-08,0.0300729069850651,0.0525930810180216,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:15-59370,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2015-04-20,48.0,2019-04-20,0.0300729069850651,0.0525930810180216,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-137945,NAME:ville ecouflant,Ville d'Ecouflant,,,NAME,Cloud & Infrastructure,2018-10-03,3.0,2019-01-03,0.0300179979828558,0.052499278903719,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;missing_cpv;,2026-07-09
BOAMP:18-25344,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,GIS & Mapping,2018-02-21,3.0,2018-05-21,0.0300179979828558,0.052499278903719,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;missing_cpv;,2026-07-09
BOAMP:22-58525,NAME:communaute communes nozay,Communauté de Communes de Nozay,,,NAME,IT Services & Consulting,2022-09-09,18.0,2024-03-09,0.0298675170491138,0.0522421686322309,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:21-114338,NAME:cc pays st fulgent essarts,CC DU PAYS DE ST FULGENT LES ESSARTS,,,NAME,IT Services & Consulting,2021-08-24,18.0,2023-02-24,0.0298569755174792,0.0522241552334544,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-172484,NAME:spr pays loire,SPR Pays de la Loire,,,NAME,IT Services & Consulting,2020-02-10,18.0,2021-08-10,0.0298464375919403,0.0522061477036684,Low,model-estimated recurrence probability,True,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:22-58162,SIREN:200071165,CA LES SABLES D OLONNE AGGLOMERATION,200071165,,SIREN_ENRICHED,Unknown,2023-01-25,28.0,2025-05-25,0.0297653655261016,0.0520675994744215,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-15725,NAME:semitan mandataire nantes metropole,"SEMITAN, mandataire de Nantes Métropole",,,NAME,Data & AI,2025-02-12,4.0,2025-06-12,0.0297627957774837,0.0520632076149788,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:25-32499,NAME:audencia eesc,AUDENCIA EESC,,,NAME,Data & AI,2025-03-23,4.0,2025-07-23,0.0297627957774837,0.0520632076149788,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:16-5206,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,Unknown,2016-01-14,28.0,2018-05-14,0.0296918948928459,0.0519420267391576,Low,model-estimated recurrence probability,False,missing_cpv;,2026-07-09
BOAMP:22-52158,NAME:cd 44,CD 44,,,NAME,IT Services & Consulting,2022-04-11,19.0,2023-11-11,0.0295404477957763,0.0516831351358098,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:22-105832,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,Digital Workplace & Collaboration,2022-07-28,36.0,2025-07-28,0.0293561557618823,0.0513680149686898,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-82985,SIREN:840423198,ANGERS LOIRE ECO,840423198,,SIREN_ENRICHED,Digital Workplace & Collaboration,2022-06-14,36.0,2025-06-14,0.0293561557618823,0.0513680149686898,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-115598,NAME:drac pays loire,DRAC Pays de la Loire,,,NAME,Data & AI,2017-08-12,5.0,2018-01-12,0.0293537849831323,0.0513639605996166,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-119807,SIREN:200071876,CA SAUMUR VAL DE LOIRE,200071876,,SIREN_ENRICHED,IT Maintenance & Support,2020-10-01,36.0,2023-10-01,0.0293354262926274,0.0513325641232672,Low,model-estimated recurrence probability,False,missing_cpv;,2026-07-09
BOAMP:20-58079,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Maintenance & Support,2020-08-20,36.0,2023-08-20,0.0293354262926274,0.0513325641232672,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-158195,SIREN:218502268,Ville de Saint-Hilaire-de-Riez,218502268,,SIREN_ENRICHED,Digital Workplace & Collaboration,2016-10-28,36.0,2019-10-28,0.029294009932313,0.051261731847744,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-102191,NAME:rectorat division scus,Rectorat Division Scus,,,NAME,Telecom & Networks,2022-07-24,1.0,2022-08-24,0.0291972458895928,0.0510962236041719,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:17-19635,NAME:mairie croisic,Mairie du croisic,,,NAME,Telecom & Networks,2017-02-11,1.0,2017-03-11,0.0291457207977576,0.0510080833791676,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:22-55871,SIREN:200055812,Commune Bagnoles de l'Orne Normandie,200055812,,SIREN_ENRICHED,Unknown,2022-10-26,30.0,2025-04-26,0.02910657482264,0.0509411145169819,Low,model-estimated recurrence probability,False,,2026-07-09
