contract_id,source,buyer_key,cpv_div2,category_label,start_date,declared_duration_months,event,observed_duration_months,censoring_duration_months,renewal_duration_months,renewal_contract_id,amount_clean,type_procedure,type_marche,dur_was_imputed,estimated_end_date,start_date_source,link_method,composite_score,text_similarity,cpv_match_score,cpv_used_in_score,temporal_score,flag_amount_zero,flag_amount_tiny,flag_amount_ceiling,best_composite_score,second_best_composite_score,score_margin,n_candidates_for_source,single_candidate_match,high_confidence_strict
BOAMP:18-31687,BOAMP,SIREN:234400034,48.0,Software & Applications,2018-06-28,48.0,1,46.78,,46.78,BOAMP:22-72517,,OUVERT,SERVICES,False,2022-06-28,attribution_award_date,sentence_transformers,0.687,0.7682,0.2,True,0.8984,0,0,0,0.687,0.6572,0.0298,29,False,False
BOAMP:18-31507,BOAMP,NAME:laval spla,45.0,Unknown,2018-05-14,11.0,0,79.6,79.6,,,1000000.0,OUVERT,TRAVAUX,False,2019-04-13,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-34848,BOAMP,NAME:spic arena loire trelaze,79.0,Unknown,2018-03-14,48.0,1,50.62,,50.62,BOAMP:22-55482,,OUVERT,SERVICES,True,2022-03-14,publication_date,sentence_transformers,0.4272,0.3024,0.0,True,0.7813,0,0,0,0.4272,,,1,True,False
BOAMP:18-35039,BOAMP,SIREN:180043010,79.0,Unknown,2018-09-11,12.0,0,75.66,75.66,,,,OUVERT,SERVICES,False,2019-09-11,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-35804,BOAMP,NAME:ccir pays de la loire,30.0,IT Hardware & Equipment,2018-03-16,48.0,0,81.54,81.54,,,,OUVERT,FOURNITURES,True,2022-03-16,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-37425,BOAMP,SIREN:130029747,72.0,IT Services & Consulting,2018-07-03,48.0,1,59.1,,59.1,BOAMP:23-40733,,OUVERT,SERVICES,False,2022-07-03,attribution_award_date,sentence_transformers,0.6913,0.6908,1.0,True,0.075,0,0,0,0.6913,0.3826,0.3087,4,False,False
BOAMP:18-36652,BOAMP,SIREN:214401846,48.0,Software & Applications,2018-03-20,48.0,1,43.5,,43.5,BOAMP:21-101248,,PROCEDURE_ADAPTE,SERVICES,False,2022-03-20,publication_date,sentence_transformers,0.4853,0.401,0.2,True,0.6246,0,0,0,0.4853,0.4598,0.0255,7,False,False
BOAMP:18-38804,BOAMP,SIREN:214400558,32.0,Telecom & Networks,2018-03-20,48.0,1,50.53,,50.53,BOAMP:22-78731,,PROCEDURE_ADAPTE,TRAVAUX,True,2022-03-20,publication_date,sentence_transformers,0.4486,0.3516,0.0,True,0.7895,0,0,0,0.4486,,,1,True,False
BOAMP:18-38591,BOAMP,SIREN:214401846,48.0,Software & Applications,2018-03-21,48.0,1,43.46,,43.46,BOAMP:21-101248,,PROCEDURE_ADAPTE,SERVICES,False,2022-03-21,publication_date,sentence_transformers,0.4579,0.3339,0.2,True,0.6219,0,0,0,0.4579,0.4453,0.0126,7,False,False
BOAMP:18-38747,BOAMP,NAME:ville du mans,75.0,GIS & Mapping,2018-08-30,12.0,1,8.74,,8.74,BOAMP:19-80774,25000.0,OUVERT,SERVICES,False,2019-08-30,attribution_award_date,sentence_transformers,0.5229,0.2413,,False,0.7282,0,0,0,0.5229,0.403,0.1199,4,False,False
BOAMP:18-40625,BOAMP,SIREN:244900015,32.0,Telecom & Networks,2018-03-23,48.0,1,49.38,,49.38,BOAMP:22-51760,220999.0,PROCEDURE_ADAPTE,FOURNITURES,False,2022-03-23,publication_date,sentence_transformers,0.9771,1.0,1.0,True,0.8853,0,0,0,0.9771,0.5952,0.3819,8,False,True
BOAMP:18-40176,BOAMP,SIREN:391722881,48.0,Software & Applications,2018-03-24,24.0,1,28.35,,28.35,BOAMP:19-163024,,OUVERT,SERVICES,False,2020-03-23,publication_date,sentence_transformers,0.6091,0.8292,0.0,True,0.6374,0,0,0,0.6091,0.4975,0.1115999999999999,7,False,False
BOAMP:18-40946,BOAMP,NAME:synd dep d energie et d eqpt de vendee,32.0,Telecom & Networks,2018-07-11,48.0,1,43.0,,43.0,BOAMP:21-67011,,OUVERT,TRAVAUX,True,2022-07-11,attribution_award_date,sentence_transformers,0.4059,0.3479,0.0,True,0.5836,0,0,0,0.4059,,,1,True,False
BOAMP:18-42613,BOAMP,SIREN:228500013,72.0,IT Services & Consulting,2018-07-19,12.0,1,7.26,,7.26,BOAMP:18-150889,200000.0,OUVERT,SERVICES,False,2019-07-19,attribution_award_date,sentence_transformers,0.5373,0.6657,0.0,True,0.605,0,0,0,0.5373,0.5197,0.0175999999999999,4,False,False
BOAMP:18-41248,BOAMP,SIREN:214401846,48.0,Software & Applications,2018-03-30,48.0,1,49.54,,49.54,BOAMP:22-5921,,PROCEDURE_ADAPTE,SERVICES,False,2022-03-30,publication_date,sentence_transformers,0.4563,0.33,0.0,True,0.8717,0,0,0,0.4563,0.4287,0.0275999999999999,5,False,False
BOAMP:18-46804,BOAMP,SIREN:234400034,66.0,Software & Applications,2018-04-05,12.0,1,6.14,,6.14,BOAMP:18-79401,,PROCEDURE_ADAPTE,SERVICES,False,2019-04-05,publication_date,sentence_transformers,0.4607,0.5208,0.0,True,0.5119,0,0,0,0.4607,0.4513,0.0094,8,False,False
BOAMP:18-46346,BOAMP,SIREN:194909701,32.0,Telecom & Networks,2018-04-06,36.0,1,36.7,,36.7,BOAMP:21-35440,,OUVERT,FOURNITURES,False,2021-04-05,publication_date,sentence_transformers,0.4918,0.2586,0.2,True,0.9421,0,0,0,0.4918,0.4607,0.0311,4,False,False
BOAMP:18-41182,BOAMP,NAME:cdc du pays de saint gilles cx de vie,30.0,IT Hardware & Equipment,2018-04-08,60.0,0,80.78,80.78,,,,OUVERT,FOURNITURES,False,2023-04-08,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-51459,BOAMP,SIREN:234400034,32.0,Telecom & Networks,2018-04-15,48.0,1,49.21,,49.21,BOAMP:22-72517,,OUVERT,FOURNITURES,False,2022-04-15,publication_date,sentence_transformers,0.5701,0.6006,0.0,True,0.899,0,0,0,0.5701,0.5409,0.0292,21,False,False
BOAMP:18-43289,BOAMP,NAME:ademe,72.0,Data & AI,2018-04-18,14.0,0,80.45,80.45,,,,OUVERT,SERVICES,False,2019-06-18,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-52389,BOAMP,NAME:uniha gcs,72.0,IT Services & Consulting,2018-04-18,12.0,0,80.45,80.45,,,,OUVERT,SERVICES,False,2019-04-18,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-55455,BOAMP,NAME:sdis49,72.0,IT Services & Consulting,2018-04-20,48.0,1,52.66,,52.66,BOAMP:22-121588,150000.0,PROCEDURE_ADAPTE,SERVICES,False,2022-04-20,publication_date,sentence_transformers,0.5319,0.3989,0.4,True,0.6116,0,0,0,0.5319,0.5309,0.001,4,False,False
BOAMP:18-53378,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2018-04-20,48.0,1,47.77,,47.77,BOAMP:22-52027,,OUVERT,SERVICES,False,2022-04-20,publication_date,sentence_transformers,0.9329,0.842,1.0,True,0.9805,0,0,0,0.9329,0.6814,0.2514999999999999,35,False,True
BOAMP:18-52482,BOAMP,NAME:cdc du pays de saint gilles cx de vie,48.0,Software & Applications,2018-10-19,48.0,0,74.41,74.41,,,160000.0,NEGOCIE,SERVICES,False,2022-10-19,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-54467,BOAMP,SIREN:130029747,72.0,IT Services & Consulting,2018-08-21,48.0,1,56.34,,56.34,BOAMP:23-59845,,OUVERT,SERVICES,False,2022-08-21,attribution_award_date,sentence_transformers,0.3573,0.3658,0.0,True,0.305,0,0,0,0.3573,0.3368,0.0205,3,False,False
BOAMP:18-53804,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2018-08-21,48.0,1,50.1,,50.1,BOAMP:22-142509,,OUVERT,SERVICES,False,2022-08-21,attribution_award_date,sentence_transformers,0.4992,0.3354,0.2,True,0.8251,0,0,0,0.4992,0.4585,0.0406999999999999,9,False,False
BOAMP:18-56546,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2018-04-24,48.0,1,48.65,,48.65,BOAMP:22-69242,,PROCEDURE_ADAPTE,FOURNITURES,False,2022-04-24,publication_date,sentence_transformers,0.7611,0.4299,1.0,True,0.9456,0,0,0,0.7611,0.7437,0.0173999999999999,36,False,False
BOAMP:18-58630,BOAMP,SIREN:227200029,72.0,IT Services & Consulting,2018-07-02,48.0,1,42.67,,42.67,BOAMP:21-138241,50000.0,PROCEDURE_ADAPTE,SERVICES,True,2022-07-02,attribution_award_date,sentence_transformers,0.642,0.452,0.8,True,0.5562,0,0,0,0.642,0.5506,0.0914,8,False,False
BOAMP:18-55179,BOAMP,NAME:carene,32.0,Telecom & Networks,2018-04-27,48.0,0,80.16,80.16,,,,PROCEDURE_ADAPTE,FOURNITURES,True,2022-04-27,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-57918,BOAMP,NAME:agce pour l enst fr a l etranger,72.0,IT Services & Consulting,2018-04-27,24.0,1,25.76,,25.76,BOAMP:20-79138,1300000.0,NEGOCIE,SERVICES,False,2020-04-26,publication_date,sentence_transformers,0.5771,0.2802,,False,0.8537,0,0,0,0.5771,,,1,True,False
BOAMP:18-58840,BOAMP,SIREN:381053768,30.0,IT Hardware & Equipment,2018-04-28,12.0,0,80.12,80.12,,,,OUVERT,FOURNITURES,False,2019-04-28,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-61507,BOAMP,SIREN:194401006,48.0,Software & Applications,2018-05-03,48.0,0,79.96,79.96,,,,PROCEDURE_ADAPTE,,True,2022-05-03,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-60154,BOAMP,SIREN:244900015,32.0,Telecom & Networks,2018-12-06,12.0,1,13.01,,13.01,BOAMP:19-176963,240000.0,OUVERT,FOURNITURES,False,2019-12-06,attribution_award_date,sentence_transformers,0.4354,0.2557,0.0,True,0.9159,0,0,0,0.4354,0.3133,0.1220999999999999,2,False,False
BOAMP:18-61256,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2018-07-10,48.0,1,54.83,,54.83,BOAMP:22-94454,,OUVERT,SERVICES,False,2022-07-10,attribution_award_date,sentence_transformers,0.848,0.9046,1.0,True,0.4309,0,0,0,0.848,0.5621,0.2858999999999999,22,False,True
BOAMP:18-61655,BOAMP,NAME:nantes metropole,72.0,Cybersecurity,2018-07-10,48.0,1,48.88,,48.88,BOAMP:22-108057,,OUVERT,SERVICES,False,2022-07-10,attribution_award_date,sentence_transformers,0.7656,0.4508,1.0,True,0.9264,0,0,0,0.7656,0.7322,0.0333999999999999,32,False,False
BOAMP:18-62528,BOAMP,SIREN:381053768,32.0,Telecom & Networks,2018-05-06,6.0,0,79.86,79.86,,,130000.0,OUVERT,FOURNITURES,False,2018-11-04,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-62916,BOAMP,NAME:cdc du pays de saint gilles cx de vie,64.0,Digital Workplace & Collaboration,2019-06-05,48.0,0,66.89,66.89,,,520000.0,NEGOCIE,SERVICES,False,2023-06-05,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-66502,BOAMP,NAME:agce pour l enst fr a l etranger,72.0,IT Services & Consulting,2018-05-16,48.0,0,79.53,79.53,,,140000.0,PROCEDURE_ADAPTE,SERVICES,False,2022-05-16,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-62604,BOAMP,SIREN:214401093,72.0,Digital Workplace & Collaboration,2018-07-23,48.0,1,48.16,,48.16,BOAMP:22-54094,,OUVERT,SERVICES,False,2022-07-23,attribution_award_date,sentence_transformers,0.6797,0.706,0.2,True,0.9866,0,0,0,0.6797,0.4339,0.2457999999999999,4,False,False
BOAMP:18-67939,BOAMP,SIREN:482414216,35.0,Cybersecurity,2018-05-20,48.0,0,79.4,79.4,,,100000.0,OUVERT,SERVICES,False,2022-05-20,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-66863,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2018-08-10,12.0,1,9.59,,9.59,BOAMP:19-36958,,OUVERT,SERVICES,False,2019-08-10,attribution_award_date,sentence_transformers,0.6841,0.6856,0.4,True,0.7994,0,0,0,0.6841,0.6558,0.0282999999999999,24,False,False
BOAMP:18-70110,BOAMP,SIREN:214401846,90.0,Unknown,2018-05-25,12.0,1,6.18,,6.18,BOAMP:18-122920,,PROCEDURE_ADAPTE,TRAVAUX,False,2019-05-25,publication_date,sentence_transformers,0.4696,0.5416,0.0,True,0.5147,0,0,0,0.4696,0.3881,0.0815,3,False,False
BOAMP:18-71355,BOAMP,NAME:ville du mans,72.0,Digital Workplace & Collaboration,2018-10-17,60.0,1,56.01,,56.01,BOAMP:23-83529,,OUVERT,SERVICES,False,2023-10-17,attribution_award_date,sentence_transformers,0.4126,0.3226,0.0,True,0.6677,0,0,0,0.4126,0.4023,0.0103,2,False,False
BOAMP:18-71689,BOAMP,SIREN:234400034,48.0,Software & Applications,2018-10-08,48.0,1,45.07,,45.07,BOAMP:22-29878,,OUVERT,SERVICES,False,2022-10-08,attribution_award_date,sentence_transformers,0.6331,0.2047,1.0,True,0.756,0,0,0,0.6331,0.4743,0.1588,12,False,False
BOAMP:18-72093,BOAMP,NAME:ccir pays de la loire,30.0,IT Hardware & Equipment,2018-10-23,48.0,0,74.28,74.28,,,,OUVERT,FOURNITURES,True,2022-10-23,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-73364,BOAMP,NAME:carene,72.0,IT Services & Consulting,2018-06-01,36.0,0,79.01,79.01,,,40000.0,PROCEDURE_ADAPTE,SERVICES,False,2021-05-31,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-74871,BOAMP,NAME:mairie du croisic,,Unknown,2018-06-01,12.0,0,79.01,79.01,,,1000000.0,PROCEDURE_ADAPTE,TRAVAUX,False,2019-06-01,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-74252,BOAMP,SIREN:194909701,48.0,Software & Applications,2018-10-25,24.0,1,22.14,,22.14,BOAMP:20-106379,,OUVERT,FOURNITURES,False,2020-10-24,attribution_award_date,sentence_transformers,0.969,1.0,1.0,True,0.8452,0,0,0,0.969,0.5322,0.4367999999999999,6,False,True
BOAMP:18-76556,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2018-06-06,48.0,1,36.1,,36.1,BOAMP:21-78563,,OUVERT,SERVICES,True,2022-06-06,publication_date,sentence_transformers,0.7219,0.8004,1.0,True,0.0087,0,0,0,0.7219,0.6947,0.0272,13,False,False
BOAMP:18-79401,BOAMP,SIREN:234400034,72.0,Cybersecurity,2018-10-09,6.0,1,6.01,,6.01,BOAMP:19-56150,,OUVERT,SERVICES,False,2019-04-09,attribution_award_date,sentence_transformers,0.4885,0.3468,0.0,True,0.999,0,0,0,0.4885,0.4667,0.0217999999999999,8,False,False
BOAMP:18-79743,BOAMP,SIREN:198513905,32.0,Telecom & Networks,2018-06-11,48.0,1,42.84,,42.84,BOAMP:22-1668,,PROCEDURE_ADAPTE,FOURNITURES,True,2022-06-11,publication_date,sentence_transformers,0.914,1.0,1.0,True,0.5699,0,0,0,0.914,,,1,True,False
BOAMP:18-80935,BOAMP,NAME:cmar pays de la loire,45.0,Unknown,2018-06-12,48.0,1,57.0,,57.0,BOAMP:22-143552,,PROCEDURE_ADAPTE,TRAVAUX,True,2022-06-12,publication_date,sentence_transformers,0.333,0.3325,0.0,True,0.2502,0,0,0,0.333,,,1,True,False
BOAMP:18-80158,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2018-06-13,12.0,1,9.92,,9.92,BOAMP:19-56876,1000000.0,OUVERT,SERVICES,False,2019-06-13,publication_date,sentence_transformers,0.4936,0.4456,0.0,True,0.8268,0,0,0,0.4936,0.4866,0.007,6,False,False
BOAMP:18-79940,BOAMP,NAME:esat foyers,48.0,Software & Applications,2018-06-13,48.0,0,78.61,78.61,,,,OUVERT,SERVICES,False,2022-06-13,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-86992,BOAMP,NAME:ville d arnage,72.0,IT Services & Consulting,2018-06-22,48.0,0,78.32,78.32,,,,PROCEDURE_ADAPTE,SERVICES,True,2022-06-22,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-87166,BOAMP,SIREN:234400034,48.0,Software & Applications,2018-10-01,24.0,1,25.69,,25.69,BOAMP:20-142015,,OUVERT,SERVICES,False,2020-09-30,attribution_award_date,sentence_transformers,0.5314,0.5238,0.0,True,0.8592,0,0,0,0.5314,0.5153,0.0161,19,False,False
BOAMP:18-87219,BOAMP,SIREN:130001704,72.0,IT Services & Consulting,2018-06-24,12.0,0,78.25,78.25,,,,OUVERT,SERVICES,False,2019-06-24,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-87467,BOAMP,NAME:sna ouest,32.0,Telecom & Networks,2018-08-09,4.0,0,76.74,76.74,,,,OUVERT,SERVICES,False,2018-12-08,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-91062,BOAMP,NAME:ville d arnage,48.0,Software & Applications,2018-06-29,48.0,0,78.09,78.09,,,,PROCEDURE_ADAPTE,FOURNITURES,True,2022-06-29,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-89409,BOAMP,NAME:crous de nantes,48.0,Software & Applications,2018-06-29,36.0,1,38.8,,38.8,BOAMP:21-125536,,OUVERT,SERVICES,False,2021-06-28,publication_date,sentence_transformers,0.4367,0.3332,0.0,True,0.7669,0,0,0,0.4367,0.4117,0.0249999999999999,3,False,False
BOAMP:18-91090,BOAMP,SIREN:244900015,48.0,Software & Applications,2018-06-29,48.0,1,53.35,,53.35,BOAMP:22-162609,220999.0,PROCEDURE_ADAPTE,FOURNITURES,False,2022-06-29,publication_date,sentence_transformers,0.5383,0.5687,0.2,True,0.5541,0,0,0,0.5383,0.5129,0.0253999999999999,9,False,False
BOAMP:18-90097,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2019-04-05,60.0,1,53.81,,53.81,BOAMP:23-132830,,NEGOCIE,SERVICES,False,2024-04-04,attribution_award_date,sentence_transformers,0.7628,0.6648,1.0,True,0.4842,0,0,0,0.7628,0.7458,0.017,19,False,False
BOAMP:18-90616,BOAMP,NAME:cerema dtermed,72.0,Digital Workplace & Collaboration,2018-07-01,48.0,0,78.02,78.02,,,,OUVERT,FOURNITURES,True,2022-07-01,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-90932,BOAMP,NAME:agence regionale pays de la loire ti,72.0,IT Services & Consulting,2018-07-01,48.0,0,78.02,78.02,,,,OUVERT,SERVICES,False,2022-07-01,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-88858,BOAMP,SIREN:214401846,48.0,Software & Applications,2018-11-05,24.0,1,24.93,,24.93,BOAMP:20-109382,,OUVERT,FOURNITURES,False,2020-11-04,attribution_award_date,sentence_transformers,0.4969,0.4061,0.0,True,0.9221,0,0,0,0.4969,0.4559,0.0409999999999999,6,False,False
BOAMP:18-91798,BOAMP,NAME:communes de grand lieu,,Unknown,2018-07-02,7.0,1,17.61,,17.61,BOAMP:19-130305,,PROCEDURE_ADAPTE,TRAVAUX,False,2019-01-31,publication_date,sentence_transformers,0.387,0.2926,,False,0.116,0,0,0,0.387,,,1,True,False
BOAMP:18-91441,BOAMP,SIREN:214900995,48.0,Software & Applications,2019-01-03,48.0,1,52.2,,52.2,BOAMP:23-24020,,OUVERT,SERVICES,True,2023-01-03,attribution_award_date,sentence_transformers,0.5183,0.5957,0.0,True,0.6499,0,0,0,0.5183,,,1,True,False
BOAMP:18-94803,BOAMP,SIREN:264400136,32.0,Telecom & Networks,2018-07-06,12.0,1,11.99,,11.99,BOAMP:19-103545,,PROCEDURE_ADAPTE,FOURNITURES,False,2019-07-06,publication_date,sentence_transformers,0.6311,0.5781,0.2,True,0.9992,0,0,0,0.6311,0.4886,0.1425,5,False,False
BOAMP:18-93359,BOAMP,NAME:spr pays de la loire,45.0,Unknown,2018-07-06,18.0,1,9.99,,9.99,BOAMP:18-93488,,OUVERT,TRAVAUX,False,2020-01-04,publication_date,sentence_transformers,0.8664,1.0,1.0,True,0.3322,0,0,0,0.8664,0.5254,0.3409999999999999,2,False,True
BOAMP:18-93488,BOAMP,NAME:spr pays de la loire,45.0,Unknown,2019-05-06,18.0,1,9.2,,9.2,BOAMP:19-172484,,OUVERT,TRAVAUX,False,2020-11-03,attribution_award_date,sentence_transformers,0.3984,0.4878,0.0,True,0.2665,0,0,0,0.3984,,,1,True,False
BOAMP:18-95630,BOAMP,SIREN:234400034,45.0,Unknown,2018-07-09,48.0,1,48.06,,48.06,BOAMP:22-13142,,PROCEDURE_ADAPTE,TRAVAUX,True,2022-07-09,publication_date,sentence_transformers,0.4362,0.2181,0.0,True,0.9949,0,0,0,0.4362,0.4242,0.0119999999999999,11,False,False
BOAMP:18-96170,BOAMP,NAME:ctre hosp universitaire angers,45.0,Cloud & Infrastructure,2018-07-12,12.0,1,9.63,,9.63,BOAMP:19-37169,,OUVERT,TRAVAUX,False,2019-07-12,publication_date,sentence_transformers,0.5819,0.6788,0.0,True,0.8021,0,0,0,0.5819,0.5745,0.0073999999999999,8,False,False
BOAMP:18-96470,BOAMP,SIREN:935367433,48.0,Software & Applications,2018-12-04,12.0,1,17.77,,17.77,BOAMP:20-68352,320000.0,OUVERT,SERVICES,False,2019-12-04,attribution_award_date,sentence_transformers,0.4428,0.4725,0.0,True,0.5189,0,0,0,0.4428,0.4135,0.0293,5,False,False
BOAMP:18-98583,BOAMP,NAME:ville des sables d olonne,72.0,IT Services & Consulting,2018-07-13,2.0,0,77.63,77.63,,,,PROCEDURE_ADAPTE,SERVICES,False,2018-09-11,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-60137,BOAMP,SIREN:214401093,72.0,IT Services & Consulting,2019-04-29,48.0,1,47.44,,47.44,BOAMP:23-48831,,NEGOCIE,SERVICES,False,2023-04-29,attribution_award_date,sentence_transformers,0.4387,0.2451,0.0,True,0.9531,0,0,0,0.4387,0.4363,0.0023999999999999,3,False,False
BOAMP:18-97260,BOAMP,SIREN:214401846,30.0,IT Hardware & Equipment,2018-11-29,48.0,1,48.52,,48.52,BOAMP:22-165686,800000.0,OUVERT,FOURNITURES,False,2022-11-29,attribution_award_date,sentence_transformers,0.529,0.4691,0.0,True,0.9565,0,0,0,0.529,0.4816,0.0474,11,False,False
BOAMP:18-98603,BOAMP,SIREN:180043010,72.0,Cybersecurity,2018-11-12,24.0,1,26.45,,26.45,BOAMP:21-11209,,OUVERT,SERVICES,False,2020-11-11,attribution_award_date,sentence_transformers,0.4635,0.2607,0.2,True,0.7962,0,0,0,0.4635,0.4507,0.0128,3,False,False
BOAMP:18-101437,BOAMP,SIREN:191700327,48.0,Software & Applications,2018-07-18,48.0,0,77.46,77.46,,,,PROCEDURE_ADAPTE,FOURNITURES,True,2022-07-18,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-100479,BOAMP,SIREN:860800077,72.0,IT Services & Consulting,2018-07-19,24.0,0,77.43,77.43,,,,OUVERT,SERVICES,False,2020-07-18,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-101350,BOAMP,SIREN:130029747,30.0,IT Hardware & Equipment,2018-12-21,48.0,1,52.33,,52.33,BOAMP:23-59845,,OUVERT,FOURNITURES,False,2022-12-21,attribution_award_date,sentence_transformers,0.4503,0.4311,0.0,True,0.639,0,0,0,0.4503,0.4349,0.0153999999999999,2,False,False
BOAMP:18-101085,BOAMP,NAME:maine loire habitat office pub habitat,72.0,IT Services & Consulting,2018-12-13,60.0,1,56.6,,56.6,BOAMP:23-72834,,NEGOCIE,SERVICES,False,2023-12-13,attribution_award_date,sentence_transformers,0.7054,0.9052,0.2,True,0.7169,0,0,0,0.7054,,,1,True,False
BOAMP:18-103319,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2018-07-20,12.0,1,16.06,,16.06,BOAMP:19-174098,,PROCEDURE_ADAPTE,SERVICES,False,2019-07-20,publication_date,sentence_transformers,0.7795,0.618,1.0,True,0.6613,0,0,0,0.7795,0.7376,0.0418999999999999,14,False,False
BOAMP:18-103911,BOAMP,NAME:nantes metropole,32.0,Telecom & Networks,2018-07-26,48.0,1,47.93,,47.93,BOAMP:22-102623,,OUVERT,SERVICES,False,2022-07-26,publication_date,sentence_transformers,0.9976,0.997,1.0,True,0.9942,0,0,0,0.9976,0.7659,0.2317,33,False,True
BOAMP:18-105237,BOAMP,SIREN:234400034,35.0,Cybersecurity,2018-07-26,12.0,1,11.04,,11.04,BOAMP:19-32405,,OUVERT,SERVICES,False,2019-07-26,publication_date,sentence_transformers,0.8699,0.8398,0.8,True,0.9198,0,0,0,0.8699,0.413,0.4569,6,False,True
BOAMP:18-110962,BOAMP,NAME:regie dept passages d eau de vendee,72.0,IT Services & Consulting,2018-08-02,48.0,1,38.21,,38.21,BOAMP:21-135182,,PROCEDURE_ADAPTE,SERVICES,True,2022-08-02,publication_date,sentence_transformers,0.8368,1.0,1.0,True,0.1839,0,0,0,0.8368,,,1,True,False
BOAMP:18-110102,BOAMP,SIREN:218500478,48.0,Software & Applications,2018-10-23,12.0,0,74.28,74.28,,,,OUVERT,FOURNITURES,False,2019-10-23,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-117157,BOAMP,NAME:le mans,72.0,IT Services & Consulting,2018-08-20,12.0,1,7.13,,7.13,BOAMP:19-46630,,PROCEDURE_ADAPTE,SERVICES,False,2019-08-20,publication_date,sentence_transformers,0.4585,0.4741,0.0,True,0.5941,0,0,0,0.4585,0.4094,0.0491,2,False,False
BOAMP:18-110801,BOAMP,NAME:cte reg peches maritimes elevages mari,48.0,Software & Applications,2018-08-21,48.0,0,76.35,76.35,,,,AUTRE,SERVICES,True,2022-08-21,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-114671,BOAMP,SIREN:214401721,45.0,Unknown,2018-08-23,16.0,0,76.28,76.28,,,,NEGOCIE,TRAVAUX,False,2019-12-23,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:18-120601,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2018-08-28,12.0,1,14.06,,14.06,BOAMP:19-165120,,PROCEDURE_ADAPTE,SERVICES,False,2019-08-28,publication_date,sentence_transformers,0.5,0.4609,0.0,True,0.8283,0,0,0,0.5,0.4892,0.0107999999999999,6,False,False
BOAMP:18-121819,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2018-08-30,48.0,1,45.76,,45.76,BOAMP:22-87982,,PROCEDURE_ADAPTE,,True,2022-08-30,publication_date,sentence_transformers,0.8307,0.6701,1.0,True,0.8135,0,0,0,0.8307,0.6267,0.2039999999999999,9,False,True
BOAMP:18-122920,BOAMP,SIREN:214401846,72.0,IT Services & Consulting,2018-11-29,48.0,1,50.76,,50.76,BOAMP:23-24849,,PROCEDURE_ADAPTE,SERVICES,False,2022-11-29,attribution_award_date,sentence_transformers,0.5483,0.4855,0.2,True,0.7704,0,0,0,0.5483,0.5369,0.0113999999999999,7,False,False
BOAMP:18-123694,BOAMP,SIREN:227200029,72.0,IT Services & Consulting,2018-09-04,48.0,1,40.57,,40.57,BOAMP:21-138241,,PROCEDURE_ADAPTE,SERVICES,True,2022-09-04,publication_date,sentence_transformers,0.8164,0.8504,1.0,True,0.381,0,0,0,0.8164,0.6202,0.1962,9,False,True
