contract_id,source,buyer_key,cpv_div2,category_id,category_label,start_date,declared_duration_months,event,observed_duration_months,amount_clean,link_method,renewal_contract_id
DECP:244400644000132022111609MV00,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2023-04-13,48.0,0,20.63,70000.0,none,
DECP:21440114300018202393273200,DECP,SIRET:21440114300018,48,CAT01,Software & Applications,2023-04-14,36.0,0,20.6,48440.0,none,
DECP:2685024240001620232023F0732100,DECP,SIRET:26850242400016,48,CAT01,Software & Applications,2023-04-14,24.0,0,20.6,49900.0,none,
DECP:391722881000522023prk3aLZCn300,DECP,SIRET:39172288100052,72,CAT02,IT Services & Consulting,2023-04-17,48.0,0,20.5,3831000.0,none,
DECP:391722881000522023PAN-22-01L00,DECP,SIRET:39172288100052,72,CAT02,IT Services & Consulting,2023-04-17,48.0,0,20.5,221000.0,none,
DECP:391722881000522023PAN-22-0100,DECP,SIRET:39172288100052,72,CAT02,IT Services & Consulting,2023-04-17,48.0,0,20.5,338500.0,none,
DECP:2672001600001320232023S0679700,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2023-04-18,12.0,0,20.47,20840.0,none,
DECP:2672001600001320232023F0679800,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2023-04-18,20.0,0,20.47,26000.0,none,
DECP:200072726000172023M23N0400,DECP,SIRET:20007272600017,72,CAT02,IT Services & Consulting,2023-04-19,48.0,0,20.43,165000.0,none,
DECP:214400202000132023233500,DECP,SIRET:21440020200013,72,CAT07,Digital Workplace & Collaboration,2023-04-19,36.0,0,20.43,540000.0,none,
DECP:218501914005662023G23000000011,DECP,SIRET:21850191400566,72,CAT02,IT Services & Consulting,2023-04-19,48.0,0,20.43,150000.0,none,
DECP:218501914005662023G2301100100,DECP,SIRET:21850191400566,72,CAT02,IT Services & Consulting,2023-04-19,48.0,0,20.43,114000.0,none,
DECP:2144018460001620230116135000,DECP,SIRET:21440184600016,32,CAT04,Telecom & Networks,2023-04-20,48.0,0,20.4,660000.0,none,
DECP:2649000360001520232023F1801900,DECP,SIRET:26490003600015,32,CAT04,Telecom & Networks,2023-04-21,48.0,0,20.37,114000.0,none,
DECP:2649000360001520232023F1801700,DECP,SIRET:26490003600015,32,CAT04,Telecom & Networks,2023-04-21,48.0,0,20.37,328000.0,none,
DECP:2272000290001420232307400,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2023-04-27,33.0,0,20.17,201000.0,none,
DECP:218501914005662023V230380000,DECP,SIRET:21850191400566,32,CAT04,Telecom & Networks,2023-04-28,53.0,0,20.14,644195.0,none,
DECP:2672001600001320232023S0788900,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2023-05-02,48.0,0,20.01,49728.0,none,
DECP:200077402000362023230000001700,DECP,SIRET:20007740200036,48,CAT01,Software & Applications,2023-05-02,44.0,0,20.01,500000.0,none,
DECP:200077402000362023230000001700,DECP,SIRET:20007740200036,48,CAT01,Software & Applications,2023-05-02,44.0,0,20.01,500000.0,none,
DECP:2144018460001620230127111700,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-05-09,48.0,0,19.78,320000.0,none,
DECP:248500258000462021202104501,DECP,SIRET:24850025800046,48,CAT01,Software & Applications,2023-05-09,84.0,0,19.78,267000.0,none,
DECP:2644001360047120232023S0839700,DECP,SIRET:26440013600471,72,CAT02,IT Services & Consulting,2023-05-09,48.0,0,19.78,90000.0,none,
DECP:22490001900015168372308771600,DECP,SIRET:22490001900015,35,CAT03,Cybersecurity,2023-05-09,3.0,0,19.78,69941.0,none,
DECP:22490001900015168372308774500,DECP,SIRET:22490001900015,35,CAT03,Cybersecurity,2023-05-09,3.0,0,19.78,48686.0,none,
DECP:775604853000412023h033gslfyn00,DECP,SIRET:77560485300041,32,CAT04,Telecom & Networks,2023-05-09,18.0,0,19.78,70700.0,none,
DECP:200071678000112023C2302000,DECP,SIRET:20007167800011,35,CAT03,Cybersecurity,2023-05-11,48.0,0,19.71,320000.0,none,
DECP:200054336000172023202204700,DECP,SIRET:20005433600017,32,CAT04,Telecom & Networks,2023-05-12,36.0,0,19.68,158380.0,none,
DECP:2685024240001620232023S0846500,DECP,SIRET:26850242400016,72,CAT02,IT Services & Consulting,2023-05-12,56.0,0,19.68,281185.0,none,
DECP:214401622000112023FyHxxA73ZB00,DECP,SIRET:21440162200011,72,CAT02,IT Services & Consulting,2023-05-17,48.0,0,19.51,120000.0,none,
DECP:21850109600018202222VH01300102,DECP,SIRET:21850109600018,32,CAT04,Telecom & Networks,2023-05-17,18.0,0,19.51,115208.46,none,
DECP:214401846000162020090411MV03,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-05-19,48.0,0,19.45,189470.5,none,
DECP:244900015000112023G23019P00,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-05-22,48.0,0,19.35,214999.0,none,
DECP:244400404001292023S00022,DECP,SIRET:24440040400129,72,CAT02,IT Services & Consulting,2023-05-24,48.0,0,19.28,,none,
DECP:21440026900012202322S00291900,DECP,SIRET:21440026900012,32,CAT04,Telecom & Networks,2023-05-25,19.0,0,19.25,443992.0,none,
DECP:2649000360001520232023F1801800,DECP,SIRET:26490003600015,32,CAT04,Telecom & Networks,2023-05-28,48.0,0,19.15,14000.0,none,
DECP:264400136004712482146,DECP,SIRET:26440013600471,72,CAT02,IT Services & Consulting,2023-05-30,56.0,0,19.09,2100000.0,none,
DECP:2644001360047120232023S1090400,DECP,SIRET:26440013600471,72,CAT02,IT Services & Consulting,2023-05-30,48.0,0,19.09,2100000.0,none,
DECP:2644001360047120232023F0985600,DECP,SIRET:26440013600471,32,CAT04,Telecom & Networks,2023-05-30,48.0,0,19.09,215000.0,none,
DECP:2644001360047120232023F2526000,DECP,SIRET:26440013600471,35,CAT03,Cybersecurity,2023-05-30,24.0,0,19.09,295672.0,none,
DECP:2644001360047120232023F2526200,DECP,SIRET:26440013600471,35,CAT03,Cybersecurity,2023-05-30,24.0,0,19.09,1318374.0,none,
DECP:2144004420001520232023EP,DECP,SIRET:21440044200015,32,CAT04,Telecom & Networks,2023-05-30,24.0,0,19.09,95155.26,none,
DECP:254902505000182023F00006,DECP,SIRET:25490250500018,32,CAT04,Telecom & Networks,2023-05-30,60.0,0,19.09,90000.0,none,
DECP:234400034000262023S00030,DECP,SIRET:23440003400026,72,CAT07,Digital Workplace & Collaboration,2023-05-31,48.0,0,19.05,,none,
DECP:2644001360047120232023F2526100,DECP,SIRET:26440013600471,35,CAT03,Cybersecurity,2023-05-31,24.0,0,19.05,118394.0,none,
DECP:2644001360047120232023F2526300,DECP,SIRET:26440013600471,35,CAT03,Cybersecurity,2023-05-31,24.0,0,19.05,570094.0,none,
DECP:2485002580004620230300,DECP,SIRET:24850025800046,72,CAT02,IT Services & Consulting,2023-06-01,48.0,0,19.02,300000.0,none,
DECP:22490001900015168716956002700,DECP,SIRET:22490001900015,72,CAT02,IT Services & Consulting,2023-06-02,24.0,0,18.99,1600000.0,none,
DECP:2672001600001320232023F0994700,DECP,SIRET:26720016000013,35,CAT03,Cybersecurity,2023-06-02,48.0,0,18.99,264000.0,none,
DECP:244900015000112023A23030P00,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-06-05,36.0,0,18.89,40000.0,none,
DECP:2144018460001620230116162500,DECP,SIRET:21440184600016,48,CAT01,Software & Applications,2023-06-05,43.0,0,18.89,139750.0,none,
DECP:3852903090045420232023S1057600,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2023-06-05,48.0,0,18.89,1600000.0,none,
DECP:24530044700084202323_023CC03,DECP,SIRET:24530044700084,35,CAT03,Cybersecurity,2023-06-05,11.0,0,18.89,58500.73,none,
DECP:24530044700084202323_023CC04,DECP,SIRET:24530044700084,35,CAT03,Cybersecurity,2023-06-05,11.0,0,18.89,58500.73,none,
DECP:21440172100011202394323301,DECP,SIRET:21440172100011,32,CAT04,Telecom & Networks,2023-06-05,6.0,0,18.89,191517.0,none,
DECP:1300054811315320232023S1012900,DECP,SIRET:13000548113153,35,CAT03,Cybersecurity,2023-06-05,24.0,0,18.89,26824.0,none,
DECP:1300054811315320232023S1013200,DECP,SIRET:13000548113153,35,CAT03,Cybersecurity,2023-06-05,24.0,0,18.89,9494.0,none,
DECP:2444006440001320230112163500,DECP,SIRET:24440064400013,35,CAT03,Cybersecurity,2023-06-05,96.0,0,18.89,700000.0,none,
DECP:244900015000112023G23034P00,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-06-06,24.0,0,18.86,40000.0,none,
DECP:1300297470001620232023S1278000,DECP,SIRET:13002974700016,72,CAT02,IT Services & Consulting,2023-06-06,48.0,0,18.86,320000.0,none,
DECP:254901309000322023QCPJLtAtBv00,DECP,SIRET:25490130900032,48,CAT01,Software & Applications,2023-06-06,24.0,0,18.86,600000.0,none,
DECP:254901309000322023QCPJLtAtBv50,DECP,SIRET:25490130900032,48,CAT01,Software & Applications,2023-06-06,24.0,0,18.86,600000.0,none,
DECP:244400404001292023F00023,DECP,SIRET:24440040400129,48,CAT01,Software & Applications,2023-06-07,60.0,0,18.82,,none,
DECP:244900015000452023A23216F00,DECP,SIRET:24490001500045,48,CAT01,Software & Applications,2023-06-08,40.0,0,18.79,89000.0,none,
DECP:244900015000452023A23216F01,DECP,SIRET:24490001500045,48,CAT01,Software & Applications,2023-06-08,40.0,0,18.79,89000.0,none,
DECP:244900015000452023A23216F02,DECP,SIRET:24490001500045,48,CAT01,Software & Applications,2023-06-08,40.0,0,18.79,89000.0,none,
DECP:244900015000112022G22044P01,DECP,SIRET:24490001500011,48,CAT01,Software & Applications,2023-06-09,49.0,0,18.76,1600000.0,none,
DECP:2685024240001620232023S1052600,DECP,SIRET:26850242400016,72,CAT02,IT Services & Consulting,2023-06-09,12.0,0,18.76,28100.0,none,
DECP:225300011000152023007300,DECP,SIRET:22530001100015,72,CAT02,IT Services & Consulting,2023-06-12,42.0,0,18.66,160000.0,none,
DECP:244900015000112022G22044P02,DECP,SIRET:24490001500011,48,CAT01,Software & Applications,2023-06-12,48.0,0,18.66,1600000.0,none,
DECP:482414216000442023DAF-02000000,DECP,SIRET:48241421600044,72,CAT02,IT Services & Consulting,2023-06-12,48.0,0,18.66,,none,
DECP:2672001600001320232023S1114800,DECP,SIRET:26720016000013,72,CAT03,Cybersecurity,2023-06-13,43.0,0,18.63,73788.0,none,
DECP:2672001600001320232023S1114700,DECP,SIRET:26720016000013,72,CAT03,Cybersecurity,2023-06-13,43.0,0,18.63,18360.0,none,
DECP:2672001600001320232023S1114600,DECP,SIRET:26720016000013,72,CAT03,Cybersecurity,2023-06-13,43.0,0,18.63,26400.0,none,
DECP:2672001600001320232023S1114500,DECP,SIRET:26720016000013,72,CAT03,Cybersecurity,2023-06-13,43.0,0,18.63,79600.0,none,
DECP:2144018460001620230123095401,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-06-13,48.0,0,18.63,350000.0,none,
DECP:2144018460001620230123095400,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-06-13,48.0,0,18.63,350000.0,none,
DECP:24440064400013202301230954MV00,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2023-06-13,48.0,0,18.63,200000.0,none,
DECP:244400404001292023S00024,DECP,SIRET:24440040400129,72,CAT02,IT Services & Consulting,2023-06-14,48.0,0,18.59,,none,
DECP:3852903090045420232023S1761800,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2023-06-14,48.0,0,18.59,141666.0,none,
DECP:21440184600016202211291125MV00,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-06-14,48.0,0,18.59,72000.0,none,
DECP:24440064400013202211291125MV00,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2023-06-14,48.0,0,18.59,48000.0,none,
DECP:214401622000112023ojnGFyyM1K00,DECP,SIRET:21440162200011,32,CAT04,Telecom & Networks,2023-06-15,48.0,0,18.56,212000.0,none,
DECP:482414216000442023jil560000000,DECP,SIRET:48241421600044,48,CAT01,Software & Applications,2023-06-15,60.0,0,18.56,250000.0,none,
DECP:225300011000152023008900,DECP,SIRET:22530001100015,72,CAT02,IT Services & Consulting,2023-06-16,48.0,0,18.53,95000.0,none,
DECP:244400404001292023S00025,DECP,SIRET:24440040400129,72,CAT02,IT Services & Consulting,2023-06-19,4.0,0,18.43,,none,
DECP:217203587000192024VIABLGTSEN,DECP,SIRET:21720358700019,32,CAT04,Telecom & Networks,2023-06-19,12.0,0,18.43,46808.75,none,
DECP:217203587000192024VIABLGTSEN00,DECP,SIRET:21720358700019,32,CAT04,Telecom & Networks,2023-06-19,12.0,0,18.43,46808.75,none,
DECP:217203587000192024VIABLGTSEN01,DECP,SIRET:21720358700019,32,CAT04,Telecom & Networks,2023-06-19,12.0,0,18.43,46808.75,none,
DECP:2172024560001820220102,DECP,SIRET:21720245600018,32,CAT04,Telecom & Networks,2023-06-20,3.0,0,18.4,78592.0,none,
DECP:391722881000522023Og-0k-R4YE00,DECP,SIRET:39172288100052,72,CAT02,IT Services & Consulting,2023-06-20,48.0,0,18.4,1231000.0,none,
DECP:391722881000522023AbJAXTHBhG00,DECP,SIRET:39172288100052,72,CAT02,IT Services & Consulting,2023-06-20,48.0,0,18.4,941000.0,none,
DECP:2144011010001620230200,DECP,SIRET:21440110100016,72,CAT02,IT Services & Consulting,2023-06-20,6.0,0,18.4,25140.0,none,
DECP:244400404001292023S00026,DECP,SIRET:24440040400129,72,CAT02,IT Services & Consulting,2023-06-21,72.0,0,18.36,,none,
DECP:200071900003082023SI0000000041,DECP,SIRET:20007190000308,32,CAT04,Telecom & Networks,2023-06-21,3.0,0,18.36,20159.0,none,
DECP:2144018460001620230502111500,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-06-21,48.0,0,18.36,100000.0,none,
DECP:21440184600016202111091136MV03,DECP,SIRET:21440184600016,32,CAT04,Telecom & Networks,2023-06-21,49.0,0,18.36,950000.0,none,
DECP:21440184600016202111091136MV03,DECP,SIRET:21440184600016,32,CAT04,Telecom & Networks,2023-06-21,49.0,0,18.36,950000.0,none,
DECP:200071900000192023SI0000000041,DECP,SIRET:20007190000019,32,CAT04,Telecom & Networks,2023-06-21,3.0,0,18.36,20159.0,none,
DECP:55655032500030202398084100,DECP,SIRET:55655032500030,48,CAT01,Software & Applications,2023-06-21,12.0,0,18.36,30623.0,none,
DECP:20007326000016202313TICPOP0000,DECP,SIRET:20007326000016,48,CAT01,Software & Applications,2023-06-23,54.0,0,18.3,44800.0,none,
DECP:2000237780001820212021-04801,DECP,SIRET:20002377800018,35,CAT03,Cybersecurity,2023-06-23,46.0,0,18.3,72000.0,none,
DECP:214401135000142024002TR,DECP,SIRET:21440113500014,32,CAT04,Telecom & Networks,2023-06-23,9.0,0,18.3,135676.29,none,
DECP:214401135000142024002TR00,DECP,SIRET:21440113500014,32,CAT04,Telecom & Networks,2023-06-23,9.0,0,18.3,135676.29,none,
DECP:244900015000112023ld51u0000000,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-06-26,24.0,0,18.2,65000.0,none,
DECP:214401846000162023020814MV00,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-06-26,48.0,0,18.2,150000.0,none,
DECP:244400644000132023020814MV00,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2023-06-26,48.0,0,18.2,50000.0,none,
DECP:20007186800158202323GC00303,DECP,SIRET:20007186800158,32,CAT04,Telecom & Networks,2023-06-26,36.0,0,18.2,7050.0,none,
DECP:2644001360047120232023F1351200,DECP,SIRET:26440013600471,48,CAT01,Software & Applications,2023-06-26,60.0,0,18.2,850000.0,none,
DECP:2644001360047120232023S1349900,DECP,SIRET:26440013600471,48,CAT01,Software & Applications,2023-06-26,60.0,0,18.2,850000.0,none,
DECP:2649000360001520232023F1802000,DECP,SIRET:26490003600015,32,CAT04,Telecom & Networks,2023-06-26,48.0,0,18.2,24000.0,none,
DECP:244900015000112023G23030P01,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-06-28,48.0,0,18.13,40000.0,none,
DECP:244900015000112023G23030P00,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-06-28,48.0,0,18.13,40000.0,none,
DECP:2144018460001620230510094200,DECP,SIRET:21440184600016,48,CAT01,Software & Applications,2023-06-28,48.0,0,18.13,150000.0,none,
DECP:2444006440001320230510094200,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2023-06-28,48.0,0,18.13,71000.0,none,
DECP:24440064400013202304031556MV00,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2023-06-28,48.0,0,18.13,90000.0,none,
DECP:47865038500014202397835600,DECP,SIRET:47865038500014,72,CAT02,IT Services & Consulting,2023-06-29,24.0,0,18.1,360000.0,none,
DECP:2272000290001420222215101,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2023-06-30,15.0,0,18.07,82200.0,none,
DECP:200072254000102023MAM0100,DECP,SIRET:20007225400010,32,CAT04,Telecom & Networks,2023-06-30,9.0,1,8.74,53210.68,decp_jaccard,DECP:200072254000102023MAM01
DECP:2449000150001120238nphe0000000,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-07-04,12.0,0,17.94,39000.0,none,
DECP:2685024240001620232023S1264400,DECP,SIRET:26850242400016,72,CAT02,IT Services & Consulting,2023-07-04,48.0,0,17.94,307023.48,none,
DECP:200071918000112023-06000000000,DECP,SIRET:20007191800011,72,CAT02,IT Services & Consulting,2023-07-04,8.0,0,17.94,13700.0,none,
DECP:2672001600001320232023S1277500,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2023-07-05,48.0,0,17.9,57000.0,none,
DECP:244400644000132023010315MC00,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2023-07-05,96.0,0,17.9,5000000.0,none,
DECP:244400644000132023010315MC00,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2023-07-05,96.0,0,17.9,5000000.0,none,
DECP:244400644000132023010315MC00,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2023-07-05,96.0,0,17.9,5000000.0,none,
DECP:244900015000112023G23003P03,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-07-06,18.0,0,17.87,40000.0,none,
DECP:244400404001292023S00027,DECP,SIRET:24440040400129,72,CAT02,IT Services & Consulting,2023-07-06,48.0,0,17.87,,none,
DECP:2644001360047120232023S1323800,DECP,SIRET:26440013600471,72,CAT07,Digital Workplace & Collaboration,2023-07-06,12.0,0,17.87,20950.0,none,
DECP:224400028000112023S00020,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-07-10,6.0,1,2.6,100000.0,decp_jaccard,DECP:224400028000112023S00031
DECP:2444006440001320220524101603,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2023-07-10,19.0,0,17.74,91080.0,none,
DECP:2444006440001320220524101602,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2023-07-10,19.0,0,17.74,91080.0,none,
DECP:24850025800046202309,DECP,SIRET:24850025800046,72,CAT02,IT Services & Consulting,2023-07-10,48.0,0,17.74,214000.0,none,
DECP:2485002580004620230900,DECP,SIRET:24850025800046,72,CAT02,IT Services & Consulting,2023-07-10,48.0,0,17.74,214000.0,none,
DECP:200023778000182022-22-07202,DECP,SIRET:20002377800018,32,CAT04,Telecom & Networks,2023-07-11,36.0,0,17.71,204690.18,none,
DECP:2144020590011424-1032710-3,DECP,SIRET:21440205900114,32,CAT04,Telecom & Networks,2023-07-11,18.0,0,17.71,42000.0,none,
DECP:2000676350013220232023-05400,DECP,SIRET:20006763500132,72,CAT02,IT Services & Consulting,2023-07-12,48.0,0,17.67,84892.5,none,
DECP:28490001600023168914972700,DECP,SIRET:28490001600023,32,CAT04,Telecom & Networks,2023-07-12,5.0,0,17.67,1800000.0,none,
DECP:224400028000112023S00027,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-07-13,18.0,0,17.64,170000.0,none,
DECP:224400028000112023S00009,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-07-18,18.0,0,17.48,,none,
DECP:224400028000112023S00008,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-07-18,31.0,0,17.48,,none,
DECP:224400028000112023S00007,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-07-18,31.0,0,17.48,,none,
DECP:218501914005662023V23076000000,DECP,SIRET:21850191400566,48,CAT01,Software & Applications,2023-07-18,12.0,0,17.48,21210.0,none,
DECP:244900015000112023G23055P00000,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-07-19,48.0,0,17.44,214900.0,none,
DECP:244900015000112023A23032P00000,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2023-07-19,72.0,0,17.44,464400.0,none,
DECP:214900078000122023230380101,DECP,SIRET:21490007800012,35,CAT03,Cybersecurity,2023-07-19,37.0,0,17.44,130000.0,none,
DECP:214900078000122023230380100000,DECP,SIRET:21490007800012,35,CAT03,Cybersecurity,2023-07-19,36.0,0,17.44,70000.0,none,
DECP:25850022200033202323PI08700,DECP,SIRET:25850022200033,72,CAT07,Digital Workplace & Collaboration,2023-07-24,18.0,0,17.28,171490.0,none,
DECP:2444006440001320230615175500,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2023-07-24,48.0,0,17.28,48928.92,none,
DECP:244400404001292023S00032,DECP,SIRET:24440040400129,72,CAT02,IT Services & Consulting,2023-07-25,48.0,0,17.25,,none,
DECP:24440064400013202303060904B00,DECP,SIRET:24440064400013,32,CAT04,Telecom & Networks,2023-07-25,7.0,0,17.25,301775.93,none,
DECP:2272000290001420232311000,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2023-07-25,39.0,0,17.25,7500000.0,none,
DECP:244400404001292023F00034,DECP,SIRET:24440040400129,48,CAT01,Software & Applications,2023-07-25,59.0,0,17.25,,none,
DECP:214401903001552023202302200ST00,DECP,SIRET:21440190300155,32,CAT04,Telecom & Networks,2023-07-26,5.0,0,17.21,72999.0,none,
DECP:224400028000112023S00019,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-07-27,18.0,0,17.18,290000.0,none,
DECP:24440061000055202323055A00,DECP,SIRET:24440061000055,72,CAT02,IT Services & Consulting,2023-07-27,48.0,0,17.18,160000.0,none,
DECP:200055820000192024VIDEO00,DECP,SIRET:20005582000019,35,CAT03,Cybersecurity,2023-07-27,7.0,0,17.18,121643.34,none,
DECP:214401846000162023031314MV00,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-07-28,48.0,0,17.15,100000.0,none,
DECP:214401846000162023031314MV00,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2023-07-28,48.0,0,17.15,100000.0,none,
DECP:244400644000132023031314MV00,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2023-07-28,48.0,0,17.15,100000.0,none,
DECP:244400644000132023031314MV00,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2023-07-28,48.0,0,17.15,100000.0,none,
DECP:24440061000055202323043200,DECP,SIRET:24440061000055,32,CAT04,Telecom & Networks,2023-07-28,12.0,1,13.96,55000.0,decp_jaccard,DECP:244400610000552023230432
DECP:24440061000055202323043300,DECP,SIRET:24440061000055,32,CAT04,Telecom & Networks,2023-07-28,12.0,1,13.96,55000.0,decp_jaccard,DECP:244400610000552023230432
DECP:450452115000302023e9flg0000000,DECP,SIRET:45045211500030,48,CAT01,Software & Applications,2023-07-28,12.0,0,17.15,60000.0,none,
DECP:214401622000112023qNCSPNCDtt00,DECP,SIRET:21440162200011,72,CAT02,IT Services & Consulting,2023-08-01,48.0,0,17.02,60000.0,none,
DECP:224400028000112023S00028,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-08-02,18.0,0,16.98,400000.0,none,
DECP:224400028000112023S00030,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-08-03,6.0,0,16.95,8280.0,none,
DECP:288500010000132023MA23130200,DECP,SIRET:28850001000013,35,CAT03,Cybersecurity,2023-08-03,1.0,0,16.95,122486.0,none,
DECP:2649000360001520232023F1798100,DECP,SIRET:26490003600015,35,CAT03,Cybersecurity,2023-08-04,48.0,0,16.92,72000.0,none,
DECP:2649000360001520232023F1798200,DECP,SIRET:26490003600015,35,CAT03,Cybersecurity,2023-08-04,48.0,0,16.92,116000.0,none,
DECP:25720054300037202323-700,DECP,SIRET:25720054300037,48,CAT01,Software & Applications,2023-08-04,40.0,0,16.92,410000.0,none,
DECP:2444006440001320230502160900,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2023-08-07,48.0,0,16.82,200000.0,none,
DECP:24440064400013202305021609,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2023-08-07,48.0,0,16.82,200000.0,none,
DECP:2672001600001320232023S1362900,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2023-08-08,48.0,0,16.79,80000.0,none,
DECP:200071553000162023COM0100,DECP,SIRET:20007155300016,72,CAT02,IT Services & Consulting,2023-08-08,48.0,0,16.79,36540.0,none,
DECP:244400404001292023S00033,DECP,SIRET:24440040400129,72,CAT02,IT Services & Consulting,2023-08-09,48.0,0,16.75,,none,
DECP:2644001360047120232023S1910100,DECP,SIRET:26440013600471,72,CAT02,IT Services & Consulting,2023-08-09,48.0,0,16.75,51197.0,none,
DECP:2672001600001320232023S1633000,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2023-08-16,48.0,0,16.52,83878.0,none,
DECP:2672001600001320232023S1663200,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2023-08-17,60.0,0,16.49,45244.0,none,
DECP:288500010000132023MA23130100,DECP,SIRET:28850001000013,35,CAT03,Cybersecurity,2023-08-24,1.0,0,16.26,35988.0,none,
DECP:288500010000132023MA23130101,DECP,SIRET:28850001000013,35,CAT03,Cybersecurity,2023-08-24,1.0,0,16.26,35988.0,none,
DECP:2172015400001020232023LF01100,DECP,SIRET:21720154000010,32,CAT04,Telecom & Networks,2023-08-29,4.0,1,5.09,848458.33,decp_jaccard,DECP:2172015400001020232023LF01101
DECP:2172015400001020232023LF01100,DECP,SIRET:21720154000010,32,CAT04,Telecom & Networks,2023-08-29,4.0,1,5.09,848458.33,decp_jaccard,DECP:2172015400001020232023LF01101
DECP:200068955000182021-1401,DECP,SIRET:20006895500018,48,CAT01,Software & Applications,2023-08-31,36.0,0,16.03,42255.02,none,
DECP:224400028000112023S00029,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2023-09-01,18.0,0,16.0,250000.0,none,
DECP:2144018460001620230510094201,DECP,SIRET:21440184600016,48,CAT01,Software & Applications,2023-09-01,48.0,0,16.0,71000.0,none,
DECP:2672001600001320232023S1726600,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2023-09-01,48.0,0,16.0,60000.0,none,
DECP:2000535930001420232300130100,DECP,SIRET:20005359300014,32,CAT04,Telecom & Networks,2023-09-04,60.0,0,15.9,235171.0,none,
DECP:2000535930001420232300130100,DECP,SIRET:20005359300014,32,CAT04,Telecom & Networks,2023-09-04,60.0,0,15.9,235171.0,none,
DECP:200096659000122023G2301400300,DECP,SIRET:20009665900012,32,CAT04,Telecom & Networks,2023-09-04,1.0,0,15.9,90000.0,none,
DECP:218501914005662023G2301400100,DECP,SIRET:21850191400566,32,CAT04,Telecom & Networks,2023-09-04,1.0,0,15.9,70000.0,none,
DECP:248500589003172023G23014A00,DECP,SIRET:24850058900317,32,CAT04,Telecom & Networks,2023-09-04,1.0,0,15.9,49000.0,none,
