contract_id,source,buyer_key,cpv_div2,category_label,start_date,declared_duration_months,event,observed_duration_months,censoring_duration_months,renewal_duration_months,renewal_contract_id,amount_clean,type_procedure,type_marche,dur_was_imputed,estimated_end_date,start_date_source,link_method,composite_score,text_similarity,cpv_match_score,cpv_used_in_score,temporal_score,flag_amount_zero,flag_amount_tiny,flag_amount_ceiling,best_composite_score,second_best_composite_score,score_margin,n_candidates_for_source,single_candidate_match,high_confidence_strict,rule_name,event_definition,is_censored
BOAMP:20-100172,BOAMP,SIREN:246100663,72.0,IT Services & Consulting,2020-08-07,1.0,0,52.79,52.79,,,200000.0,PROCEDURE_ADAPTE,SERVICES,False,2020-09-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-106379,BOAMP,SIREN:194909701,48.0,Software & Applications,2020-08-29,36.0,1,30.98,,30.98,BOAMP:22-150817,,OUVERT,FOURNITURES,False,2023-08-29,publication_date,calibrated_rule,0.3521,0.4236,0.0,True,0.1633,0,0,0,0.3521,,,1,True,False,broad,calibrated_broad,0
BOAMP:20-107792,BOAMP,NAME:com d agglo reg nazairienne estuaire,72.0,IT Services & Consulting,2021-01-07,12.0,1,12.35,,12.35,BOAMP:22-8860,,PROCEDURE_ADAPTE,SERVICES,False,2022-01-07,attribution_award_date,calibrated_rule,0.5115,0.4328,0.0,True,0.9417,0,0,0,0.5115,,,1,True,False,broad,calibrated_broad,0
BOAMP:20-109382,BOAMP,SIREN:214401846,30.0,IT Hardware & Equipment,2020-12-03,12.0,1,11.01,,11.01,BOAMP:21-101248,,OUVERT,FOURNITURES,False,2021-12-03,attribution_award_date,calibrated_rule,0.4914,0.436,0.0,True,0.835,0,0,0,0.4914,,,1,True,False,broad,calibrated_broad,0
BOAMP:20-110872,BOAMP,NAME:cte de cnes du pays d ancenis,50.0,Telecom & Networks,2020-09-09,36.0,0,51.71,51.71,,,,PROCEDURE_ADAPTE,SERVICES,False,2023-09-09,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-110309,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2021-01-11,6.0,1,11.96,,11.96,BOAMP:21-126684,,OUVERT,SERVICES,False,2021-07-12,attribution_award_date,calibrated_rule,0.4825,0.5779,0.4,True,0.0067,0,0,0,0.4825,0.4744,0.0081,3,False,False,broad,calibrated_broad,0
BOAMP:20-111698,BOAMP,SIREN:234400034,32.0,Telecom & Networks,2020-12-04,12.0,1,10.12,,10.12,BOAMP:21-67771,,OUVERT,FOURNITURES,False,2021-12-04,attribution_award_date,calibrated_rule,0.5619,0.6863,0.0,True,0.6867,0,0,0,0.5619,0.5528,0.009,8,False,False,broad,calibrated_broad,0
BOAMP:20-114032,BOAMP,SIREN:214400269,35.0,Cybersecurity,2020-09-17,12.0,0,51.45,51.45,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-09-17,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-114106,BOAMP,SIREN:194909701,72.0,IT Services & Consulting,2020-09-19,36.0,1,30.29,,30.29,BOAMP:22-150817,,OUVERT,SERVICES,False,2023-09-19,publication_date,calibrated_rule,0.3576,0.4949,0.0,True,0.0483,0,0,0,0.3576,,,1,True,False,broad,calibrated_broad,0
BOAMP:20-114714,BOAMP,SIREN:935367433,72.0,IT Maintenance & Support,2021-02-01,12.0,0,46.94,46.94,,,,OUVERT,SERVICES,False,2022-02-01,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-115241,BOAMP,NAME:le mans,48.0,Software & Applications,2021-02-08,12.0,0,46.71,46.71,,,,OUVERT,FOURNITURES,False,2022-02-08,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-117677,BOAMP,SIREN:935367433,30.0,IT Hardware & Equipment,2021-01-19,12.0,0,47.37,47.37,,,,OUVERT,FOURNITURES,False,2022-01-19,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-118247,BOAMP,SIREN:214401622,72.0,Cybersecurity,2020-12-16,24.0,0,48.49,48.49,,,,OUVERT,SERVICES,False,2022-12-16,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-119807,BOAMP,SIREN:200071876,,IT Maintenance & Support,2020-10-01,36.0,0,50.99,50.99,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2023-10-01,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-120399,BOAMP,SIREN:194909701,90.0,Unknown,2021-02-02,36.0,0,46.91,46.91,,,,OUVERT,SERVICES,False,2024-02-02,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-120545,BOAMP,SIREN:130001704,32.0,Telecom & Networks,2020-12-03,12.0,0,48.92,48.92,,,300000.0,OUVERT,FOURNITURES,False,2021-12-03,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-124045,BOAMP,SIREN:234400034,72.0,Cybersecurity,2021-02-02,24.0,0,46.91,46.91,,,,OUVERT,SERVICES,False,2023-02-02,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-125567,BOAMP,SIREN:234400034,48.0,Cloud & Infrastructure,2021-02-26,12.0,1,7.36,,7.36,BOAMP:21-67771,,OUVERT,FOURNITURES,False,2022-02-26,attribution_award_date,calibrated_rule,0.692,0.6166,1.0,True,0.2267,0,0,0,0.692,0.5917,0.1003,12,False,False,broad,calibrated_broad,0
BOAMP:20-133527,BOAMP,SIREN:228500013,72.0,IT Services & Consulting,2021-03-01,24.0,1,21.58,,21.58,BOAMP:22-166698,,OUVERT,SERVICES,False,2023-03-01,attribution_award_date,calibrated_rule,0.7548,0.7137,0.8,True,0.5967,0,0,0,0.7548,0.5976,0.1572,3,False,True,broad,calibrated_broad,0
BOAMP:20-137453,BOAMP,SIREN:200069474,,Data & AI,2020-11-09,4.0,0,49.7,49.7,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-03-10,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-138135,BOAMP,SIREN:234400034,32.0,Telecom & Networks,2021-02-10,12.0,1,11.04,,11.04,BOAMP:21-116891,,OUVERT,FOURNITURES,False,2022-02-10,attribution_award_date,calibrated_rule,0.551,0.5825,0.0,True,0.84,0,0,0,0.551,0.5433,0.0077,7,False,False,broad,calibrated_broad,0
BOAMP:20-142134,BOAMP,NAME:nantes metropole,32.0,Telecom & Networks,2020-11-20,5.5,0,49.34,49.34,,,,PROCEDURE_ADAPTE,TRAVAUX,False,2021-05-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-142015,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2020-11-21,36.0,1,34.23,,34.23,BOAMP:23-134735,,OUVERT,SERVICES,False,2023-11-21,publication_date,calibrated_rule,0.5152,0.4356,0.2,True,0.705,0,0,0,0.5152,0.4084,0.1069,3,False,False,broad,calibrated_broad,0
BOAMP:20-143091,BOAMP,SIREN:130029747,38.0,Unknown,2021-04-27,12.0,0,44.15,44.15,,,,OUVERT,FOURNITURES,False,2022-04-27,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-148013,BOAMP,SIREN:935367433,45.0,Data & AI,2020-12-05,22.0,0,48.85,48.85,,,,OUVERT,TRAVAUX,False,2022-10-05,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-149977,BOAMP,NAME:cte cnes du pays de chateau de gontier,64.0,Digital Workplace & Collaboration,2020-12-11,24.0,0,48.65,48.65,,,,OUVERT,SERVICES,False,2022-12-11,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-154115,BOAMP,SIREN:576150270,34.0,Cybersecurity,2021-02-11,3.0,0,46.62,46.62,,,,OUVERT,FOURNITURES,False,2021-05-13,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:20-155284,BOAMP,SIREN:234400034,79.0,Unknown,2020-12-20,12.0,1,12.06,,12.06,BOAMP:21-130956,,OUVERT,SERVICES,False,2021-12-20,publication_date,calibrated_rule,0.5643,0.4158,0.2,True,0.99,0,0,0,0.5643,0.4973,0.067,3,False,False,broad,calibrated_broad,0
BOAMP:20-155309,BOAMP,SIREN:228500013,72.0,IT Services & Consulting,2021-03-11,24.0,1,21.25,,21.25,BOAMP:22-166698,,OUVERT,SERVICES,False,2023-03-11,attribution_award_date,calibrated_rule,0.7875,0.8228,0.8,True,0.5417,0,0,0,0.7875,0.6105,0.177,3,False,True,broad,calibrated_broad,0
BOAMP:21-11209,BOAMP,SIREN:180043010,72.0,IT Services & Consulting,2021-01-25,5.0,0,47.17,47.17,,,138500.0,PROCEDURE_ADAPTE,SERVICES,False,2021-06-26,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-12643,BOAMP,NAME:sec gal pour l adm min interieur ouest,45.0,Telecom & Networks,2021-01-27,6.0,0,47.11,47.11,,,,PROCEDURE_ADAPTE,TRAVAUX,False,2021-07-28,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-16407,BOAMP,NAME:communaute d agglomeration du niortais,72.0,IT Services & Consulting,2021-02-04,12.0,0,46.85,46.85,,,,PROCEDURE_ADAPTE,SERVICES,False,2022-02-04,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-16505,BOAMP,SIREN:234400034,72.0,Cybersecurity,2021-05-10,12.0,1,11.1,,11.1,BOAMP:22-20320,,OUVERT,SERVICES,False,2022-05-10,attribution_award_date,calibrated_rule,0.6142,0.6106,0.2,True,0.85,0,0,0,0.6142,0.527,0.0873,7,False,False,broad,calibrated_broad,0
BOAMP:21-20759,BOAMP,NAME:arafer,,Cloud & Infrastructure,2021-02-12,24.0,0,46.58,46.58,,,138000.0,PROCEDURE_ADAPTE,SERVICES,False,2023-02-12,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-19596,BOAMP,NAME:ville d alencon,72.0,IT Services & Consulting,2021-05-19,12.0,0,43.43,43.43,,,240000.0,OUVERT,SERVICES,False,2022-05-19,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-22700,BOAMP,SIREN:110006012,72.0,IT Services & Consulting,2021-03-12,24.0,1,25.79,,25.79,BOAMP:23-61473,,OUVERT,SERVICES,False,2023-03-12,attribution_award_date,calibrated_rule,0.6379,0.744,0.2,True,0.7017,0,0,1,0.6379,,,1,True,False,broad,calibrated_broad,0
BOAMP:21-25043,BOAMP,SIREN:214400269,,Data & AI,2021-02-23,6.0,0,46.22,46.22,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-08-24,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-25103,BOAMP,SIREN:200082139,22.0,Cybersecurity,2021-02-25,12.0,0,46.16,46.16,,,180000.0,OUVERT,FOURNITURES,False,2022-02-25,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-26779,BOAMP,SIREN:234400034,72.0,Cybersecurity,2021-06-14,24.0,1,23.59,,23.59,BOAMP:23-73693,,OUVERT,SERVICES,False,2023-06-14,attribution_award_date,calibrated_rule,0.5964,0.4001,0.4,True,0.9317,0,0,0,0.5964,0.497,0.0994,2,False,False,broad,calibrated_broad,0
BOAMP:21-29818,BOAMP,NAME:soc publique reg abe de fontevraud,32.0,Telecom & Networks,2021-05-10,5.0,0,43.73,43.73,,,380000.0,OUVERT,FOURNITURES,False,2021-10-09,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-30450,BOAMP,NAME:crdc le lieu unique,32.0,Telecom & Networks,2021-03-11,5.0,0,45.7,45.7,,,38000.0,OUVERT,FOURNITURES,False,2021-08-10,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-32692,BOAMP,NAME:ircec,72.0,IT Maintenance & Support,2021-03-13,12.0,0,45.63,45.63,,,,OUVERT,SERVICES,False,2022-03-13,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-35939,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2021-03-19,12.0,0,45.43,45.43,,,,OUVERT,SERVICES,False,2022-03-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-36205,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2021-03-20,12.0,0,45.4,45.4,,,,OUVERT,SERVICES,False,2022-03-20,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-37354,BOAMP,NAME:le mans,48.0,Software & Applications,2021-03-21,12.0,0,45.37,45.37,,,,OUVERT,FOURNITURES,False,2022-03-21,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-39936,BOAMP,SIREN:214401580,32.0,Telecom & Networks,2021-06-24,4.0,0,42.25,42.25,,,,OUVERT,FOURNITURES,False,2021-10-23,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-46043,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2021-06-30,12.0,1,12.35,,12.35,BOAMP:22-29878,,OUVERT,SERVICES,False,2022-06-30,attribution_award_date,calibrated_rule,0.6507,0.781,0.0,True,0.9417,0,0,0,0.6507,0.5839,0.0669,10,False,False,broad,calibrated_broad,0
BOAMP:21-49520,BOAMP,SIREN:200041333,32.0,Telecom & Networks,2021-04-13,36.0,0,44.61,44.61,,,,PROCEDURE_ADAPTE,SERVICES,False,2024-04-12,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-50713,BOAMP,NAME:le mans,,Software & Applications,2021-04-15,12.0,0,44.55,44.55,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2022-04-15,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-50004,BOAMP,NAME:comcom estuaire et sillon,72.0,IT Services & Consulting,2021-07-27,36.0,0,41.16,41.16,,,,OUVERT,SERVICES,False,2024-07-26,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-50635,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2022-02-21,36.0,0,34.3,34.3,,,,NEGOCIE,SERVICES,False,2025-02-20,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-51104,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2022-02-21,12.0,1,9.4,,9.4,BOAMP:22-159813,,NEGOCIE,SERVICES,False,2023-02-21,attribution_award_date,calibrated_rule,0.6645,0.878,0.2,True,0.5667,0,0,0,0.6645,0.6343,0.0302,5,False,False,broad,calibrated_broad,0
BOAMP:21-51620,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2021-04-18,12.0,0,44.45,44.45,,,,OUVERT,SERVICES,False,2022-04-18,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-53976,BOAMP,SIREN:225300011,72.0,IT Services & Consulting,2021-04-22,12.0,1,17.18,,17.18,BOAMP:22-83349,,PROCEDURE_ADAPTE,SERVICES,False,2022-04-22,publication_date,calibrated_rule,0.5017,0.436,0.6,True,0.1367,0,0,0,0.5017,,,1,True,False,broad,calibrated_broad,0
BOAMP:21-53955,BOAMP,SIREN:130001704,72.0,IT Services & Consulting,2021-04-24,12.0,0,44.25,44.25,,,1000000.0,OUVERT,SERVICES,False,2022-04-24,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-53968,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2021-04-24,12.0,0,44.25,44.25,,,,OUVERT,SERVICES,False,2022-04-24,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-54966,BOAMP,NAME:syndicat mixte gigalis,72.0,IT Services & Consulting,2021-04-25,36.0,0,44.22,44.22,,,,OUVERT,SERVICES,False,2024-04-24,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-57207,BOAMP,SIREN:234400034,35.0,Cybersecurity,2021-04-30,7.0,0,44.05,44.05,,,,OUVERT,FOURNITURES,False,2021-11-29,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-60810,BOAMP,SIREN:214400475,32.0,Telecom & Networks,2021-05-05,36.0,0,43.89,43.89,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2024-05-04,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-57288,BOAMP,SIREN:532458809,45.0,Data & AI,2021-08-31,30.0,0,40.01,40.01,,,,OUVERT,TRAVAUX,False,2024-03-01,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-62138,BOAMP,SIREN:234400034,35.0,Cybersecurity,2021-05-07,4.0,0,43.82,43.82,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-09-05,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-50135,BOAMP,NAME:cte de communes du pays des herbiers,18.0,Unknown,2021-08-09,12.0,0,40.74,40.74,,,38000.0,OUVERT,FOURNITURES,False,2022-08-09,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-63730,BOAMP,SIREN:248500589,37.0,Unknown,2021-10-07,36.0,0,38.8,38.8,,,850000.0,OUVERT,FOURNITURES,False,2024-10-06,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-66086,BOAMP,NAME:regie dept passages d eau de vendee,72.0,IT Services & Consulting,2021-05-17,36.0,0,43.5,43.5,,,,PROCEDURE_ADAPTE,SERVICES,False,2024-05-16,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-68348,BOAMP,NAME:inra angers nantes,32.0,Telecom & Networks,2021-12-14,12.0,0,36.56,36.56,,,,NEGOCIE,FOURNITURES,False,2022-12-14,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-67771,BOAMP,SIREN:234400034,48.0,Cloud & Infrastructure,2021-10-08,12.0,1,13.01,,13.01,BOAMP:22-85365,,OUVERT,FOURNITURES,False,2022-10-08,attribution_award_date,calibrated_rule,0.6472,0.7021,0.2,True,0.8317,0,0,0,0.6472,0.6197,0.0275,9,False,False,broad,calibrated_broad,0
BOAMP:21-69124,BOAMP,SIREN:935367433,35.0,Cybersecurity,2021-05-23,12.0,0,43.3,43.3,,,,OUVERT,FOURNITURES,False,2022-05-23,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-67894,BOAMP,SIREN:200071678,43.0,Data & AI,2021-12-09,12.0,0,36.73,36.73,,,4500.0,OUVERT,FOURNITURES,False,2022-12-09,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-76925,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2021-10-14,12.0,1,8.28,,8.28,BOAMP:22-87982,,OUVERT,SERVICES,False,2022-10-14,attribution_award_date,calibrated_rule,0.6652,0.4729,1.0,True,0.38,0,0,0,0.6652,0.4824,0.1827,2,False,False,broad,calibrated_broad,0
BOAMP:21-77546,BOAMP,SIREN:935367433,72.0,IT Maintenance & Support,2021-06-10,12.0,0,42.71,42.71,,,,OUVERT,SERVICES,False,2022-06-10,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-77933,BOAMP,SIREN:830955068,72.0,Digital Workplace & Collaboration,2021-07-27,12.0,0,41.16,41.16,,,300000.0,OUVERT,SERVICES,False,2022-07-27,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-78101,BOAMP,SIREN:247200132,39.0,Unknown,2021-11-16,4.0,0,37.48,37.48,,,,OUVERT,FOURNITURES,False,2022-03-17,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-78393,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2021-06-11,12.0,0,42.67,42.67,,,,OUVERT,SERVICES,False,2022-06-11,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-79975,BOAMP,NAME:epsilon centrale d achat informatique,72.0,IT Services & Consulting,2021-06-13,24.0,0,42.61,42.61,,,650000.0,OUVERT,SERVICES,False,2023-06-13,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-81812,BOAMP,SIREN:200071553,48.0,Cloud & Infrastructure,2021-10-27,12.0,0,38.14,38.14,,,360000.0,OUVERT,FOURNITURES,False,2022-10-27,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-82605,BOAMP,SIREN:110043015,72.0,IT Services & Consulting,2021-06-18,36.0,0,42.44,42.44,,,5000000.0,OUVERT,SERVICES,False,2024-06-17,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-82013,BOAMP,SIREN:130025919,72.0,Cybersecurity,2021-06-18,18.0,0,42.44,42.44,,,1750000.0,OUVERT,SERVICES,False,2022-12-17,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-86124,BOAMP,NAME:sydela,32.0,Telecom & Networks,2021-06-23,24.0,0,42.28,42.28,,,,PROCEDURE_ADAPTE,SERVICES,False,2023-06-23,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-87993,BOAMP,SIREN:172800013,45.0,Unknown,2021-06-25,8.0,0,42.21,42.21,,,,PROCEDURE_ADAPTE,TRAVAUX,False,2022-02-23,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-86348,BOAMP,NAME:semitan,72.0,IT Services & Consulting,2021-11-29,24.0,1,24.41,,24.41,BOAMP:23-48532,,NEGOCIE,SERVICES,False,2023-11-29,attribution_award_date,calibrated_rule,0.6104,0.5602,0.2,True,0.9317,0,0,0,0.6104,0.4465,0.1639,3,False,False,broad,calibrated_broad,0
BOAMP:21-86773,BOAMP,SIREN:234400034,79.0,Unknown,2021-06-26,24.0,1,23.95,,23.95,BOAMP:23-87870,,OUVERT,SERVICES,False,2023-06-26,publication_date,calibrated_rule,0.5659,0.4189,0.2,True,0.9917,0,0,0,0.5659,0.5323,0.0336,4,False,False,broad,calibrated_broad,0
BOAMP:21-88699,BOAMP,NAME:semitan,72.0,IT Services & Consulting,2022-02-16,36.0,1,30.72,,30.72,BOAMP:24-102022,,NEGOCIE,SERVICES,False,2025-02-15,attribution_award_date,calibrated_rule,0.4119,0.4697,0.2,True,0.12,0,0,0,0.4119,,,1,True,False,broad,calibrated_broad,0
BOAMP:21-88585,BOAMP,SIREN:922749635,32.0,Telecom & Networks,2021-10-27,12.0,0,38.14,38.14,,,50000.0,OUVERT,FOURNITURES,False,2022-10-27,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-88617,BOAMP,SIREN:200071876,48.0,Software & Applications,2021-06-30,12.0,0,42.05,42.05,,,,OUVERT,FOURNITURES,False,2022-06-30,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-89893,BOAMP,NAME:communaute d agglomeration du niortais,72.0,IT Services & Consulting,2021-07-02,24.0,1,20.2,,20.2,BOAMP:23-32316,250000.0,OUVERT,SERVICES,False,2023-07-02,publication_date,calibrated_rule,0.4121,0.4719,0.0,True,0.3667,0,0,0,0.4121,,,1,True,False,broad,calibrated_broad,0
BOAMP:21-91773,BOAMP,SIREN:391722881,72.0,Digital Workplace & Collaboration,2021-07-04,24.0,1,21.42,,21.42,BOAMP:22-74813,,NEGOCIE,SERVICES,False,2023-07-04,publication_date,calibrated_rule,0.6111,0.7427,0.2,True,0.57,0,0,1,0.6111,0.5986,0.0124,4,False,False,broad,calibrated_broad,0
BOAMP:21-93999,BOAMP,SIREN:200069474,35.0,Cybersecurity,2021-07-09,12.0,0,41.75,41.75,,,83200.0,OUVERT,FOURNITURES,False,2022-07-09,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-97121,BOAMP,SIREN:244400438,72.0,Cybersecurity,2021-10-11,24.0,0,38.67,38.67,,,1600000.0,OUVERT,SERVICES,False,2023-10-11,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-99793,BOAMP,NAME:sgami ouest,32.0,Telecom & Networks,2021-07-16,5.0,0,41.52,41.52,,,,PROCEDURE_ADAPTE,TRAVAUX,False,2021-12-15,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-101248,BOAMP,SIREN:214401846,48.0,Software & Applications,2021-11-03,12.0,1,13.37,,13.37,BOAMP:22-165686,150000.0,OUVERT,FOURNITURES,False,2022-11-03,attribution_award_date,calibrated_rule,0.4755,0.4279,0.0,True,0.7717,0,0,0,0.4755,0.4088,0.0667,2,False,False,broad,calibrated_broad,0
BOAMP:21-102565,BOAMP,SIREN:214400202,35.0,Cybersecurity,2021-07-24,7.0,1,11.47,,11.47,BOAMP:22-19299,342282.0,OUVERT,FOURNITURES,False,2022-02-22,publication_date,calibrated_rule,0.3914,0.4759,0.0,True,0.255,0,0,0,0.3914,,,1,True,False,broad,calibrated_broad,0
BOAMP:21-103746,BOAMP,NAME:ville du mans,,Data & AI,2021-07-26,24.0,1,22.73,,22.73,BOAMP:23-83529,120600.0,PROCEDURE_ADAPTE,FOURNITURES,False,2023-07-26,publication_date,calibrated_rule,0.6975,0.5387,,False,0.7883,0,0,0,0.6975,,,1,True,False,broad,calibrated_broad,0
BOAMP:21-114338,BOAMP,NAME:cc du pays de st fulgent les essarts,72.0,IT Services & Consulting,2021-08-24,18.0,0,40.24,40.24,,,,PROCEDURE_ADAPTE,,False,2023-02-22,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-118586,BOAMP,NAME:le mans,35.0,Cybersecurity,2021-09-05,12.0,1,13.44,,13.44,BOAMP:22-69458,,OUVERT,FOURNITURES,False,2022-09-05,publication_date,calibrated_rule,0.6151,0.7828,0.0,True,0.76,0,0,0,0.6151,0.5407,0.0745,5,False,False,broad,calibrated_broad,0
BOAMP:21-120100,BOAMP,SIREN:215601071,35.0,Cybersecurity,2021-09-10,6.0,0,39.68,39.68,,,,OUVERT,FOURNITURES,False,2022-03-11,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
BOAMP:21-125862,BOAMP,NAME:groupement d achats de l herm,15.0,Unknown,2021-09-22,12.0,0,39.29,39.29,,,,OUVERT,FOURNITURES,False,2022-09-22,publication_date,none,,,,,,0,0,0,,,,0,False,False,broad,calibrated_broad,1
