contract_id,source,buyer_key,cpv_div2,category_label,start_date,declared_duration_months,event,observed_duration_months,censoring_duration_months,renewal_duration_months,renewal_contract_id,amount_clean,type_procedure,type_marche,dur_was_imputed,estimated_end_date,start_date_source,link_method,composite_score,text_similarity,cpv_match_score,cpv_used_in_score,temporal_score,flag_amount_zero,flag_amount_tiny,flag_amount_ceiling,best_composite_score,second_best_composite_score,score_margin,n_candidates_for_source,single_candidate_match,high_confidence_strict,rule_name,event_definition,is_censored
BOAMP:16-176813,BOAMP,NAME:cte cnes coeur d estuaire,45.0,Unknown,2017-05-04,48.0,0,91.92,91.92,,,,OUVERT,TRAVAUX,True,2021-05-04,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:16-179721,BOAMP,NAME:gpm de nantes st nazaire,32.0,Telecom & Networks,2016-12-15,48.0,0,96.52,96.52,,,,PROCEDURE_ADAPTE,,True,2020-12-15,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:16-180684,BOAMP,SIREN:777739160,32.0,Telecom & Networks,2016-12-16,1.0,0,96.48,96.48,,,,PROCEDURE_ADAPTE,SERVICES|FOURNITURES|TRAVAUX,False,2017-01-15,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:16-182034,BOAMP,SIREN:284400017,35.0,Cybersecurity,2016-12-22,7.0,0,96.29,96.29,,,,OUVERT,SERVICES,False,2017-07-23,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:16-184522,BOAMP,NAME:sdegm,32.0,Telecom & Networks,2016-12-23,48.0,0,96.25,96.25,,,,PROCEDURE_ADAPTE,,False,2020-12-23,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:16-183156,BOAMP,SIREN:227200029,72.0,Digital Workplace & Collaboration,2017-04-26,48.0,0,92.18,92.18,,,155000.0,OUVERT,SERVICES,False,2021-04-26,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:16-183705,BOAMP,SIREN:285300018,35.0,Cybersecurity,2016-12-24,12.0,1,11.76,,11.76,BOAMP:17-176560,,OUVERT,FOURNITURES,False,2017-12-24,publication_date,calibrated_rule,0.8828,0.7269,1.0,True,0.96,0,0,0,0.8828,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:16-184210,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2017-10-12,48.0,1,45.5,,45.5,BOAMP:20-70832,,NEGOCIE,SERVICES,False,2021-10-12,attribution_award_date,calibrated_rule,0.539,0.6808,0.0,True,0.5833,0,0,0,0.539,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:16-184750,BOAMP,NAME:arafer,72.0,IT Maintenance & Support,2016-12-28,24.0,0,96.09,96.09,,,,OUVERT,SERVICES,False,2018-12-28,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-1971,BOAMP,NAME:maine loire habitat office pub habitat,48.0,Software & Applications,2017-01-06,48.0,0,95.8,95.8,,,,PROCEDURE_ADAPTE,,False,2021-01-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-2924,BOAMP,NAME:sictiam,72.0,IT Services & Consulting,2017-01-08,12.0,0,95.73,95.73,,,,OUVERT,SERVICES,False,2018-01-08,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-4904,BOAMP,NAME:iphv les hauts thebaudieres,48.0,Software & Applications,2017-01-11,48.0,0,95.63,95.63,,,,PROCEDURE_ADAPTE,,True,2021-01-11,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-8592,BOAMP,NAME:communes de grand lieu,35.0,Cybersecurity,2017-01-18,12.0,0,95.4,95.4,,,,PROCEDURE_ADAPTE,,False,2018-01-18,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-6714,BOAMP,SIREN:194909701,72.0,IT Services & Consulting,2017-01-18,36.0,0,95.4,95.4,,,,OUVERT,SERVICES,False,2020-01-18,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-8714,BOAMP,SIREN:227200029,72.0,IT Services & Consulting,2017-01-19,48.0,0,95.37,95.37,,,,PROCEDURE_ADAPTE,SERVICES,True,2021-01-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-9361,BOAMP,SIREN:264400136,48.0,Software & Applications,2017-01-19,48.0,0,95.37,95.37,,,,PROCEDURE_ADAPTE,,True,2021-01-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-10167,BOAMP,SIREN:217203207,44.0,Unknown,2017-01-20,48.0,0,95.34,95.34,,,,PROCEDURE_ADAPTE,,True,2021-01-20,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-8483,BOAMP,SIREN:227200029,45.0,Telecom & Networks,2017-04-07,4.0,0,92.81,92.81,,,,OUVERT,FOURNITURES,False,2017-08-06,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-12394,BOAMP,NAME:sdegm,32.0,Telecom & Networks,2017-01-26,48.0,0,95.14,95.14,,,,PROCEDURE_ADAPTE,,True,2021-01-26,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-13461,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2017-01-29,36.0,0,95.04,95.04,,,,OUVERT,SERVICES,False,2020-01-29,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-14320,BOAMP,NAME:agence regionale pays de la loire ti,72.0,IT Services & Consulting,2017-02-01,48.0,0,94.94,94.94,,,260000.0,OUVERT,SERVICES,False,2021-02-01,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-14986,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2017-06-02,12.0,1,10.02,,10.02,BOAMP:17-159373,600000.0,OUVERT,SERVICES,False,2018-06-02,attribution_award_date,calibrated_rule,0.5535,0.5488,0.2,True,0.67,0,0,0,0.5535,0.5074,0.0461,3,False,False,balanced,calibrated_balanced,0
BOAMP:17-16256,BOAMP,NAME:inst interdpt bassin sevre niortaise,45.0,Unknown,2017-02-02,48.0,0,94.91,94.91,,,,PROCEDURE_ADAPTE,,True,2021-02-02,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-15684,BOAMP,SIREN:214401846,72.0,IT Services & Consulting,2017-02-03,48.0,0,94.88,94.88,,,,PROCEDURE_ADAPTE,SERVICES,True,2021-02-03,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-20659,BOAMP,SIREN:288500010,72.0,IT Services & Consulting,2017-05-02,48.0,1,46.98,,46.98,BOAMP:21-44149,200000.0,PROCEDURE_ADAPTE,SERVICES,True,2021-05-02,attribution_award_date,calibrated_rule,0.6858,0.7994,0.2,True,0.83,0,0,0,0.6858,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-19962,BOAMP,SIREN:194401006,32.0,Telecom & Networks,2017-04-06,12.0,0,92.84,92.84,,,,OUVERT,FOURNITURES,False,2018-04-06,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-19635,BOAMP,NAME:mairie du croisic,32.0,Telecom & Networks,2017-02-11,1.0,0,94.61,94.61,,,,OUVERT,TRAVAUX,False,2017-03-13,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-20825,BOAMP,NAME:le mans,32.0,Telecom & Networks,2017-04-11,48.0,0,92.67,92.67,,,,OUVERT,SERVICES,False,2021-04-11,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-23389,BOAMP,SIREN:865800767,45.0,Unknown,2017-02-16,9.0,1,8.18,,8.18,BOAMP:17-147216,,PROCEDURE_ADAPTE,,False,2017-11-16,publication_date,calibrated_rule,0.7409,0.6707,0.6,True,0.8633,0,0,0,0.7409,0.6751,0.0658,2,False,True,balanced,calibrated_balanced,0
BOAMP:17-22230,BOAMP,SIREN:214401622,35.0,Cybersecurity,2017-05-18,12.0,0,91.46,91.46,,,,OUVERT,SERVICES,False,2018-05-18,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-23490,BOAMP,NAME:chd vendee,48.0,Software & Applications,2017-02-18,12.0,0,94.38,94.38,,,,OUVERT,FOURNITURES,False,2018-02-18,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-25253,BOAMP,NAME:le grand t theatre loire atlantique,48.0,Software & Applications,2017-02-21,48.0,0,94.28,94.28,,,,PROCEDURE_ADAPTE,,True,2021-02-21,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-25915,BOAMP,SIREN:264400136,48.0,Software & Applications,2017-02-22,48.0,0,94.25,94.25,,,,PROCEDURE_ADAPTE,,True,2021-02-22,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-26666,BOAMP,SIREN:546650169,72.0,IT Services & Consulting,2017-03-30,12.0,0,93.07,93.07,,,,OUVERT,SERVICES,False,2018-03-30,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-27341,BOAMP,SIREN:935367433,50.0,Unknown,2017-02-26,44.0,0,94.12,94.12,,,450000.0,OUVERT,SERVICES,False,2020-10-27,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-29415,BOAMP,SIREN:935367433,72.0,IT Maintenance & Support,2017-03-03,48.0,1,51.25,,51.25,BOAMP:21-77546,2000000.0,OUVERT,SERVICES,False,2021-03-03,publication_date,calibrated_rule,0.7973,0.7641,1.0,True,0.4583,0,0,0,0.7973,0.5879,0.2094,4,False,True,balanced,calibrated_balanced,0
BOAMP:17-32686,BOAMP,SIREN:865800767,45.0,Unknown,2017-03-08,10.0,1,9.17,,9.17,BOAMP:17-123367,,PROCEDURE_ADAPTE,,False,2018-01-06,publication_date,calibrated_rule,0.679,0.5166,0.6,True,0.8617,0,0,0,0.679,0.6712,0.0078,2,False,False,balanced,calibrated_balanced,0
BOAMP:17-31647,BOAMP,SIREN:200052587,32.0,Telecom & Networks,2018-01-22,48.0,0,83.28,83.28,,,,,SERVICES,True,2022-01-22,attribution_award_date,none,,,,,,0,0,1,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-35511,BOAMP,SIREN:245300355,48.0,Software & Applications,2017-03-14,48.0,0,93.59,93.59,,,,PROCEDURE_ADAPTE,,True,2021-03-14,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-35759,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2017-06-02,24.0,0,90.97,90.97,,,,OUVERT,SERVICES,False,2019-06-02,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-35545,BOAMP,SIREN:264400136,48.0,Software & Applications,2017-07-28,14.0,1,15.57,,15.57,BOAMP:18-159101,,NEGOCIE,FOURNITURES,False,2018-09-27,attribution_award_date,calibrated_rule,0.6981,0.876,0.2,True,0.7383,0,0,0,0.6981,0.5343,0.1638,4,False,False,balanced,calibrated_balanced,0
BOAMP:17-38797,BOAMP,SIREN:244900015,39.0,Telecom & Networks,2017-08-28,12.0,0,88.11,88.11,,,210000.0,NEGOCIE,FOURNITURES,False,2018-08-28,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-39457,BOAMP,SIREN:130001704,72.0,IT Services & Consulting,2017-03-23,12.0,1,15.05,,15.05,BOAMP:18-87219,,OUVERT,SERVICES,False,2018-03-23,publication_date,calibrated_rule,0.8278,0.8236,1.0,True,0.4917,0,0,0,0.8278,0.7606,0.0672,2,False,True,balanced,calibrated_balanced,0
BOAMP:17-40324,BOAMP,SIREN:247200132,72.0,IT Services & Consulting,2017-07-10,48.0,0,89.72,89.72,,,,PROCEDURE_ADAPTE,SERVICES,True,2021-07-10,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-39093,BOAMP,SIREN:258500222,48.0,Software & Applications,2017-06-29,48.0,0,90.08,90.08,,,,PROCEDURE_ADAPTE,SERVICES,True,2021-06-29,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-39998,BOAMP,SIREN:214401846,48.0,Software & Applications,2017-07-05,48.0,0,89.88,89.88,,,,PROCEDURE_ADAPTE,SERVICES,True,2021-07-05,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-44758,BOAMP,SIREN:110006012,72.0,IT Services & Consulting,2017-08-23,48.0,0,88.27,88.27,,,,OUVERT,SERVICES,False,2021-08-23,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-44607,BOAMP,SIREN:234400034,48.0,Cloud & Infrastructure,2017-07-21,48.0,1,47.31,,47.31,BOAMP:21-46043,,OUVERT,SERVICES,False,2021-07-21,attribution_award_date,calibrated_rule,0.6607,0.8342,0.0,True,0.885,0,0,0,0.6607,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-45104,BOAMP,SIREN:214401622,32.0,Telecom & Networks,2017-08-09,12.0,0,88.73,88.73,,,,OUVERT,FOURNITURES,False,2018-08-09,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-47832,BOAMP,NAME:centre de gestion fpt loire atlantique,32.0,Telecom & Networks,2017-04-05,48.0,0,92.87,92.87,,,,PROCEDURE_ADAPTE,,True,2021-04-05,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-48788,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2017-07-24,24.0,0,89.26,89.26,,,,PROCEDURE_ADAPTE,SERVICES,False,2019-07-24,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-47703,BOAMP,NAME:semitan,72.0,IT Services & Consulting,2017-04-07,24.0,0,92.81,92.81,,,,NEGOCIE,SERVICES,False,2019-04-07,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-47930,BOAMP,SIREN:211703004,48.0,Software & Applications,2017-04-07,24.0,0,92.81,92.81,,,100000.0,DIALOGUE_COMPETITIF,FOURNITURES,False,2019-04-07,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-48519,BOAMP,NAME:carene,48.0,Software & Applications,2017-04-09,48.0,0,92.74,92.74,,,,NEGOCIE,FOURNITURES,False,2021-04-09,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-42319,BOAMP,NAME:cte de cnes de l ile de noirmoutier,92.0,Unknown,2017-10-25,12.0,0,86.2,86.2,,,,RESTREINT,SERVICES,False,2018-10-25,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-47467,BOAMP,SIREN:860800077,32.0,Telecom & Networks,2017-06-29,48.0,0,90.08,90.08,,,,OUVERT,FOURNITURES,True,2021-06-29,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-53475,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2018-01-02,12.0,1,12.29,,12.29,BOAMP:18-8879,,RESTREINT,SERVICES,False,2019-01-02,attribution_award_date,calibrated_rule,0.7078,0.7936,0.2,True,0.9517,0,0,0,0.7078,0.6759,0.0319,2,False,False,balanced,calibrated_balanced,0
BOAMP:17-55172,BOAMP,SIREN:532458809,50.0,Unknown,2017-04-21,16.0,0,92.35,92.35,,,,OUVERT,TRAVAUX,False,2018-08-21,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-54861,BOAMP,NAME:ville d orvault,48.0,Software & Applications,2017-06-20,36.0,0,90.37,90.37,,,,OUVERT,FOURNITURES,False,2020-06-19,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-57345,BOAMP,SIREN:254902505,,Cybersecurity,2017-04-25,48.0,0,92.21,92.21,,,,PROCEDURE_ADAPTE,SERVICES,True,2021-04-25,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-56720,BOAMP,NAME:gcs esante pays de la loire,72.0,IT Services & Consulting,2017-08-29,12.0,0,88.07,88.07,,,,OUVERT,SERVICES,False,2018-08-29,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-58486,BOAMP,SIREN:264400136,72.0,Digital Workplace & Collaboration,2017-04-28,12.0,1,11.17,,11.17,BOAMP:17-159373,,NEGOCIE,SERVICES,False,2018-04-28,publication_date,calibrated_rule,0.6694,0.6177,0.4,True,0.8617,0,0,0,0.6694,0.642,0.0274,4,False,False,balanced,calibrated_balanced,0
BOAMP:17-58113,BOAMP,NAME:arafer,72.0,IT Maintenance & Support,2017-04-28,24.0,0,92.12,92.12,,,,NEGOCIE,SERVICES,False,2019-04-28,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-58214,BOAMP,NAME:nantes metropole,72.0,Cybersecurity,2017-04-30,48.0,1,50.49,,50.49,BOAMP:21-97876,,OUVERT,SERVICES,False,2021-04-30,publication_date,calibrated_rule,0.5286,0.6539,0.0,True,0.585,0,0,0,0.5286,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-56890,BOAMP,NAME:nantes metropole,90.0,Unknown,2017-08-21,12.0,0,88.34,88.34,,,,OUVERT,TRAVAUX,False,2018-08-21,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-62129,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2017-05-04,18.0,1,20.27,,20.27,BOAMP:18-128655,,PROCEDURE_ADAPTE,SERVICES,False,2018-11-02,publication_date,calibrated_rule,0.5268,0.5062,0.2,True,0.6217,0,0,0,0.5268,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-61199,BOAMP,SIREN:546650169,72.0,IT Services & Consulting,2017-05-04,12.0,0,91.92,91.92,,,,OUVERT,SERVICES,False,2018-05-04,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-61541,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2017-07-21,48.0,1,50.79,,50.79,BOAMP:21-76925,,OUVERT,SERVICES,False,2021-07-21,attribution_award_date,calibrated_rule,0.8492,0.8556,1.0,True,0.535,0,0,0,0.8492,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-62974,BOAMP,NAME:cap atlantique,48.0,Software & Applications,2017-05-05,48.0,0,91.89,91.89,,,208000.0,PROCEDURE_ADAPTE,,False,2021-05-05,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-62873,BOAMP,SIREN:194909701,72.0,IT Services & Consulting,2017-05-07,36.0,1,40.44,,40.44,BOAMP:20-114106,,OUVERT,SERVICES,False,2020-05-06,publication_date,calibrated_rule,0.852,1.0,1.0,True,0.26,0,0,0,0.852,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-56105,BOAMP,SIREN:264400268,48.0,Software & Applications,2017-05-07,60.0,0,91.82,91.82,,,466000.0,OUVERT,FOURNITURES,False,2022-05-07,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-66007,BOAMP,NAME:le mans,72.0,IT Services & Consulting,2017-05-12,48.0,1,46.29,,46.29,BOAMP:21-37354,,PROCEDURE_ADAPTE,SERVICES,True,2021-05-12,publication_date,calibrated_rule,0.559,0.6649,0.0,True,0.715,0,0,0,0.559,0.5492,0.0098,2,False,False,balanced,calibrated_balanced,0
BOAMP:17-67752,BOAMP,NAME:gpm de nantes st nazaire,32.0,Telecom & Networks,2017-05-16,48.0,0,91.52,91.52,,,,PROCEDURE_ADAPTE,,True,2021-05-16,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-69161,BOAMP,NAME:ville du mans,37.0,Data & AI,2017-05-17,48.0,1,50.3,,50.3,BOAMP:21-103746,2000.0,PROCEDURE_ADAPTE,,True,2021-05-17,publication_date,calibrated_rule,0.8516,0.9135,,False,0.6167,0,0,0,0.8516,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-69162,BOAMP,SIREN:247200132,72.0,IT Services & Consulting,2017-10-30,30.0,0,86.04,86.04,,,,PROCEDURE_ADAPTE,SERVICES,False,2020-04-30,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-68186,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2017-08-09,12.0,1,11.33,,11.33,BOAMP:18-103319,500000.0,OUVERT,SERVICES,False,2018-08-09,attribution_award_date,calibrated_rule,0.6697,0.73,0.2,True,0.8883,0,0,0,0.6697,0.562,0.1077,5,False,False,balanced,calibrated_balanced,0
BOAMP:17-59442,BOAMP,NAME:ademe,72.0,IT Services & Consulting,2017-05-19,48.0,0,91.43,91.43,,,,RESTREINT,SERVICES,False,2021-05-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-68883,BOAMP,NAME:arafer,72.0,IT Maintenance & Support,2017-05-19,24.0,0,91.43,91.43,,,,OUVERT,SERVICES,False,2019-05-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-71849,BOAMP,SIREN:234400034,72.0,Digital Workplace & Collaboration,2017-08-09,12.0,1,11.33,,11.33,BOAMP:18-103319,,OUVERT,SERVICES,False,2018-08-09,attribution_award_date,calibrated_rule,0.6073,0.574,0.2,True,0.8883,0,0,0,0.6073,0.5326,0.0746,2,False,False,balanced,calibrated_balanced,0
BOAMP:17-71852,BOAMP,SIREN:284900016,35.0,Cybersecurity,2017-05-24,48.0,0,91.26,91.26,,,,PROCEDURE_ADAPTE,SERVICES,True,2021-05-24,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-73536,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2017-10-26,60.0,1,60.81,,60.81,BOAMP:22-153504,,NEGOCIE,SERVICES,False,2022-10-26,attribution_award_date,calibrated_rule,0.5926,0.5489,0.2,True,0.865,0,0,0,0.5926,0.5286,0.064,2,False,False,balanced,calibrated_balanced,0
BOAMP:17-73142,BOAMP,SIREN:247200132,48.0,Software & Applications,2017-08-22,36.0,1,33.41,,33.41,BOAMP:19-177021,,OUVERT,FOURNITURES,False,2020-08-21,attribution_award_date,calibrated_rule,0.5661,0.5061,0.4,True,0.5683,0,0,0,0.5661,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-73357,BOAMP,NAME:syndicat departemental d energie,32.0,Telecom & Networks,2017-10-26,12.0,0,86.17,86.17,,,,OUVERT,SERVICES,False,2018-10-26,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-72992,BOAMP,NAME:groupe d etude et de controle des vari,72.0,IT Services & Consulting,2017-07-17,24.0,0,89.49,89.49,,,,OUVERT,SERVICES,False,2019-07-17,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-74632,BOAMP,SIREN:130029747,48.0,Software & Applications,2017-05-31,48.0,0,91.03,91.03,,,240000.0,OUVERT,SERVICES,True,2021-05-31,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-75817,BOAMP,SIREN:200053593,48.0,Software & Applications,2017-05-31,48.0,0,91.03,91.03,,,,PROCEDURE_ADAPTE,,True,2021-05-31,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-76729,BOAMP,NAME:dir interregionale sces penitentiaires,32.0,Telecom & Networks,2017-06-01,48.0,0,91.0,91.0,,,,PROCEDURE_ADAPTE,,True,2021-06-01,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-76616,BOAMP,NAME:nantes metropole,72.0,Cybersecurity,2017-06-03,48.0,1,48.03,,48.03,BOAMP:21-76081,,OUVERT,SERVICES,False,2021-06-03,publication_date,calibrated_rule,0.6008,0.5046,0.2,True,0.995,0,0,0,0.6008,0.5703,0.0306,3,False,False,balanced,calibrated_balanced,0
BOAMP:17-77862,BOAMP,SIREN:234400034,34.0,Unknown,2017-10-04,12.0,0,86.89,86.89,,,,OUVERT,SERVICES,False,2018-10-04,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-78402,BOAMP,SIREN:288500010,,Telecom & Networks,2017-06-06,48.0,0,90.83,90.83,,,,PROCEDURE_ADAPTE,,False,2021-06-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-78663,BOAMP,NAME:les quinconces l espal,32.0,Telecom & Networks,2017-06-06,48.0,0,90.83,90.83,,,,PROCEDURE_ADAPTE,,True,2021-06-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-79002,BOAMP,SIREN:198513905,32.0,Telecom & Networks,2017-06-07,48.0,0,90.8,90.8,,,,PROCEDURE_ADAPTE,,True,2021-06-07,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-68985,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2017-10-16,48.0,1,44.94,,44.94,BOAMP:21-97876,,OUVERT,SERVICES,False,2021-10-16,attribution_award_date,calibrated_rule,0.5048,0.5169,0.2,True,0.49,0,0,0,0.5048,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-80207,BOAMP,SIREN:214402042,,Unknown,2017-06-08,48.0,1,52.76,,52.76,BOAMP:21-146075,,PROCEDURE_ADAPTE,,True,2021-06-08,publication_date,calibrated_rule,0.5421,0.5381,,False,0.2067,0,0,0,0.5421,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:17-80194,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2017-06-08,48.0,0,90.77,90.77,,,160000.0,PROCEDURE_ADAPTE,SERVICES,False,2021-06-08,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:17-80573,BOAMP,SIREN:284400017,32.0,Telecom & Networks,2017-10-17,48.0,0,86.47,86.47,,,,OUVERT,SERVICES,False,2021-10-17,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
