buyer_name_raw,buyer_name_clean,buyer_key,dept_code,query_used,entity_type_detected,nature_juridique_filter,candidate_rank,candidate_siren,candidate_siret,candidate_name,candidate_naf,candidate_nature_juridique,candidate_city,candidate_postal_code,name_similarity,dept_match,enrichment_score
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,2.0,217500016,21750001600019,VILLE DE PARIS,84.11Z,7229,PARIS 04,75004,62.3,False,62.3
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,3.0,818969552,81896955200012,SPL D'ALENCON,41.20B,5599,ALENCON,61000,74.0,True,74.0
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,4.0,509652822,50965282200016,COMITE DE JUMELAGE ALENCON BASINGSTOKE,94.99Z,9220,ALENCON,61000,49.8,True,49.8
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,5.0,418035499,41803549900015,PARTENAIRES POUR LA VILLE,94.99Z,9220,ALENCON,61000,64.0,True,64.0
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,6.0,411408032,41140803200018,AMICALE PERSONNEL MUNIC ALENCON DISTRICT,94.99Z,9220,ALENCON,61000,45.5,True,45.5
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,7.0,180014045,18001404502245,CENTRE NATIONAL DE LA FONCTION PUBLIQUE TERRITORIALE (CNFPT),85.59A,7389,PARIS,75012,30.8,False,30.8
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,8.0,378289045,37828904500023,MISSION LOCALE DE LA REGION D'ALENCON,84.13Z,9220,ALENCON,61000,56.4,True,56.4
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,9.0,421972027,42197202700021,UNION CYCLISTE ALENCON DAMIGNY (UCAD),93.12Z,9220,VALFRAMBERT,61250,45.7,True,45.7
Ville d'Alençon,ville d alencon,NAME:ville d alencon,61,ville alencon,DEFAULT,,10.0,450964143,45096414300033,CRESCENDO ATELIER VOCAL D'ALENCON ET DE SA REGION (EVA),90.01Z,9220,ALENCON,61000,44.0,True,44.0
ECOLE NATIONALE SUPERIEURE MARITIME,ecole nationale superieure maritime,NAME:ecole nationale superieure maritime,76,ecole nationale superieure maritime,DEFAULT,,1.0,130013097,13001309700071,ECOLE NATIONALE SUPERIEURE MARITIME (ENSM),85.42Z,7383,LE HAVRE,76600,100.0,True,100.0
CCI METROPOLITAINE BRETAGNE OUEST,cci metropolitaine bretagne ouest,NAME:cci metropolitaine bretagne ouest,29,cci metropolitaine bretagne ouest,DEFAULT,,1.0,490982477,49098247700039,BREST METROPOLE AMENAGEMENT (BMA),41.10C,5515,BREST,29200,46.9,True,46.9
Conservatoire du littoral,conservatoire du littoral,NAME:conservatoire du littoral,17,conservatoire littoral,DEFAULT,,1.0,180005019,18000501900047,CONSERVATOIRE DE L'ESPACE LITTORAL ET DES RIVAGES LACUSTRES,84.13Z,7389,ROCHEFORT,17300,71.8,True,71.8
Conservatoire du littoral,conservatoire du littoral,NAME:conservatoire du littoral,17,conservatoire littoral,DEFAULT,,2.0,813920931,81392093100017,AMICALE DU PERSONNEL DU CONSERVATOIRE DE L'ESPACE LITTORAL (APCEL),93.19Z,9220,ROCHEFORT,17300,66.7,True,66.7
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,1.0,599200136,59920013600241,SEMBREIZH (SEMAEB),71.12B,5515,CESSON-SEVIGNE,35510,80.0,True,80.0
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,2.0,984381699,98438169900011,BREIZHTOURISME,68.10Z,5710,CESSON-SEVIGNE,35510,52.2,True,52.2
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,3.0,893572552,89357255200014,BREIZHCITE,41.10A,5710,CESSON-SEVIGNE,35510,63.2,True,63.2
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,4.0,894025055,89402505500019,CAMPUS,41.10D,6541,RENNES,35000,13.3,True,13.3
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,5.0,538643560,53864356000021,BREIZHENERGIE,71.12B,5710,CESSON-SEVIGNE,35510,54.5,True,54.5
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,6.0,820818078,82081807800017,BREIZH IMMO,41.10D,5710,CESSON-SEVIGNE,35510,60.0,True,60.0
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,7.0,983675059,98367505900015,URBABREIZH,81.30Z,5710,CESSON-SEVIGNE,35510,63.2,True,63.2
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,8.0,101969145,10196914500016,BRETAGNE FONCIER,41.10C,5710,CESSON-SEVIGNE,35510,32.0,True,32.0
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,9.0,937877819,93787781900014,DOUARNENEZ RACINES,41.10D,6541,RENNES,35000,22.2,True,22.2
Sembreizh société,sembreizh societe,NAME:sembreizh societe,35,sembreizh,DEFAULT,,10.0,991266966,99126696600019,LORIENT CHATEAU,41.10D,6541,RENNES,35000,25.0,True,25.0
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,1.0,217200542,21720054200017,COMMUNE DE CHAMPAGNE,84.11Z,7210,CHAMPAGNE,72470,100.0,True,100.0
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,2.0,217202613,21720261300014,COMMUNE DE RUILLE EN CHAMPAGNE,84.11Z,7210,RUILLE-EN-CHAMPAGNE,72240,90.9,True,90.9
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,3.0,217201193,21720119300018,COMMUNE DE DOMFRONT EN CHAMPAGNE,84.11Z,7210,DOMFRONT-EN-CHAMPAGNE,72240,87.1,True,87.1
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,4.0,217203793,21720379300013,COMMUNE DE VIRE EN CHAMPAGNE,84.11Z,7210,VIRE-EN-CHAMPAGNE,72350,95.2,True,95.2
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,5.0,200083004,20008300400016,COMMUNE DE BERNAY-NEUVY-EN-CHAMPAGNE,84.11Z,7210,BERNAY-NEUVY-EN-CHAMPAGNE,72240,80.3,True,80.3
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,6.0,217201078,21720107800011,COMMUNE DE CRANNES EN CHAMPAGNE,84.11Z,7210,CRANNES-EN-CHAMPAGNE,72540,89.0,True,89.0
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,7.0,217202746,21720274600012,COMMUNE DE SAINT CHRISTOPHE EN CHAMPAGNE,84.11Z,7210,SAINT-CHRISTOPHE-EN-CHAMPAGNE,72540,74.7,True,74.7
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,8.0,217201847,21720184700035,COMMUNE DE MAREIL EN CHAMPAGNE,84.11Z,7210,MAREIL-EN-CHAMPAGNE,72540,90.9,True,90.9
Commune de Champagné,champagne,NAME:champagne,72,commune champagne,COMMUNE,7210,9.0,217203074,21720307400018,COMMUNE DE SAINT OUEN EN CHAMPAGNE,84.11Z,7210,SAINT-OUEN-EN-CHAMPAGNE,72350,83.6,True,83.6
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,1.0,352823611,35282361100053,SOCIETE HEROUVILLAISE D'ECONOMIE MIXTE POUR L'AMENAGEMENT (SHEMA),71.11Z,5515,CAEN,14000,27.6,True,27.6
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,2.0,818336620,81833662000013,GROUPEMENT SHEMA FONCIM SAINT PIERRE LES ELBEUF (SAS DE LA PLAINE DU LEVANT),41.10A,5710,CAEN,14000,24.1,True,24.1
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,3.0,824049068,82404906800011,GROUPEMENT SHEMA FONCINVESTIS COURSEULLES (SAS SAINT URSIN),41.10D,5710,CAEN,14000,25.2,True,25.2
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,4.0,807741699,80774169900019,GROUPEMENT SHEMA FONCIM ELBEUF SUR SEINE (SAS MARIGNAN),41.10A,5710,CAEN,14000,28.0,True,28.0
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,5.0,750357667,75035766700021,GROUPEMENT SHEMA - NEXITY FONCIER CONSEIL - POZZO PROMOTION,41.10A,5710,CAEN,14000,24.7,True,24.7
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,6.0,839125192,83912519200022,BIHOREL LA GRANDE MADELEINE,41.10A,5710,ROUEN,76000,27.6,False,27.6
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,7.0,988287629,98828762900014,SCCV COURSEULLES - ILOTS 6 & 7,41.10D,6541,CAEN,14000,12.9,True,12.9
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,8.0,414104349,41410434900033,LES DEVELOPPEURS ASSOCIES,70.22Z,5710,CAEN,14000,15.4,True,15.4
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,9.0,885147553,88514755300014,SCCV IPSPF CHR 1,41.10D,6541,CAEN,14000,9.5,True,9.5
SHEMA,shema,NAME:shema,14,shema,DEFAULT,,10.0,885145540,88514554000013,SCCV SPF CHR,41.10D,6541,CAEN,14000,11.8,True,11.8
S. M. Sarthois d'Aménagement Numérique,s m sarthois d amenagement numerique,NAME:s m sarthois d amenagement numerique,72,s m sarthois amenagement numerique,DEFAULT,,,,,,,,,,0.0,False,0.0
CCI de région Bretagne,cci de region bretagne,NAME:cci de region bretagne,35,region bretagne,REGION,7230,1.0,233500016,23350001600040,REGION BRETAGNE,84.11Z,7230,RENNES,35700,93.6,True,93.6
COMMUNE DE BEAUFORT EN ANJOU,beaufort en anjou,NAME:beaufort en anjou,49,commune beaufort en anjou,COMMUNE,7210,1.0,200058899,20005889900010,COMMUNE DE BEAUFORT-EN-ANJOU,84.11Z,7210,BEAUFORT-EN-ANJOU,49250,100.0,True,100.0
Communauté de Cnes Terres de Montaigu,cnes terres de montaigu,NAME:cnes terres de montaigu,85,communaute cnes terres montaigu,EPCI,7340,,,,,,,,,0.0,False,0.0
SYDELA,sydela,NAME:sydela,44,sydela,DEFAULT,,1.0,821147667,82114766700017,SYDELA ENERGIE SIX PIECES,35.11Z,5710,ORVAULT,44700,46.7,True,46.7
SYDELA,sydela,NAME:sydela,44,sydela,DEFAULT,,2.0,912271350,91227135000015,CENTRALE SOLAIRE MENEE LAMBOURG,35.11Z,5710,ORVAULT,44700,16.2,True,16.2
SYDELA,sydela,NAME:sydela,44,sydela,DEFAULT,,3.0,851160291,85116029100015,SOLAIRE SE 44-2,35.11Z,5710,ORVAULT,44700,38.1,True,38.1
SYDELA,sydela,NAME:sydela,44,sydela,DEFAULT,,4.0,824901623,82490162300010,V.GAS SUD EST,46.71Z,5710,ROUSSET,13790,21.1,False,21.1
Cté de Communes de la Région de Blain,cte de communes de la blain,NAME:cte de communes de la blain,44,region blain,REGION,7230,1.0,508583440,50858344000013,COMICE AGRICOLE DE LA REGION DE BLAIN,94.99Z,9220,BLAIN,44130,71.9,True,71.9
Cté de Communes de la Région de Blain,cte de communes de la blain,NAME:cte de communes de la blain,44,region blain,REGION,7230,2.0,828225748,82822574800023,CLUB DES ENTREPRENEURS DE LA REGION DE BLAIN,94.12Z,9220,BLAIN,44130,68.3,True,68.3
Cté de Communes de la Région de Blain,cte de communes de la blain,NAME:cte de communes de la blain,44,region blain,REGION,7230,3.0,522380237,52238023700019,AMICALE DU PERSONNEL DU SIVOM DE LA REGION DE BLAIN,94.99Z,9220,BLAIN,44130,56.5,True,56.5
Cté de Communes de la Région de Blain,cte de communes de la blain,NAME:cte de communes de la blain,44,region blain,REGION,7230,4.0,507887644,50788764400023,AMICALE DES DONNEURS DE SANG BENEVOLES DE BLAIN ET SA REGION,94.99Z,9220,FAY-DE-BRETAGNE,44130,53.3,True,53.3
Cté de Communes de la Région de Blain,cte de communes de la blain,NAME:cte de communes de la blain,44,region blain,REGION,7230,5.0,244400453,24440045300035,CC PAYS DE BLAIN COMMUNAUTE (CCRB),84.11Z,7346,BLAIN,44130,57.6,True,57.6
Cté de Communes de la Région de Blain,cte de communes de la blain,NAME:cte de communes de la blain,44,region blain,REGION,7230,6.0,504514555,50451455500656,CENTRE DE CONSEIL ET DE SERVICE -CCS,66.19B,6220,NANTES,44000,39.2,True,39.2
INRA ANGERS NANTES,inra angers nantes,NAME:inra angers nantes,44,inra angers nantes,DEFAULT,,,,,,,,,,0.0,False,0.0
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,1.0,860800077,86080007700098,LOIRE ATLANTIQUE DEVELOPPEMENT SELA (SELA),42.99Z,5515,NANTES,44200,33.3,True,33.3
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,2.0,130008105,13000810500186,CHAMBRE COMMERCE INDUSTRIE NANTES - SAINT-NAZAIRE (CCI),94.11Z,7381,SAINT-HERBLAIN,44800,72.0,True,72.0
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,3.0,834748865,83474886500013,AUDENCIA (AUDENCIA),85.42Z,5599,NANTES,44300,39.0,True,39.0
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,4.0,860800168,86080016800020,SEM DU MARCHE D'INTERET NATIONAL  NANTES (SEMMINN),68.32A,5515,REZE,44400,53.6,True,53.6
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,5.0,981142953,98114295300018,SIRIUS NEOSIGHT,72.19Z,5710,TASSIN-LA-DEMI-LUNE,69160,35.9,False,35.9
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,6.0,791679871,79167987100016,COEUR DE RETZ ENTREPRISES,94.99Z,9220,SAINT-NAZAIRE,44600,43.5,True,43.5
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,7.0,883832321,88383232100011,COUSINS DE FRANCE,46.34Z,5710,NANTES,44300,42.1,True,42.1
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,8.0,538978248,53897824800010,ACOUSTIC TECHNOLOGIES MIDI (A-TECH MIDI),74.90B,5499,AVIGNON,84000,36.7,False,36.7
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,9.0,897726345,89772634500027,CONFLUENCE DU VIGNOBLE NANTAIS,94.99Z,9220,SAINT-HERBLAIN,44800,47.1,True,47.1
CCI Nantes Saint-Nazaire,cci nantes saint nazaire,NAME:cci nantes saint nazaire,44,cci nantes saint nazaire,DEFAULT,,10.0,844012377,84401237700033,NEOPOLIA OPERATIONS,71.12B,5710,SAINT-HERBLAIN,44800,32.6,True,32.6
CC PAYS DE CRAON,cc pays de craon,NAME:cc pays de craon,53,cc pays craon,DEFAULT,,1.0,200048551,20004855100010,CC DU PAYS DE CRAON,84.11Z,7346,CRAON,53400,100.0,True,100.0
SGAMI OUEST,sgami ouest,NAME:sgami ouest,35,sgami ouest,DEFAULT,,1.0,130020365,13002036500016,SECRETARIAT GENERAL POUR L'ADMINISTRATION DU MINISTERE DE L'INTERIEUR OUEST (SGAMI),84.24Z,7179,SAINT-JACQUES-DE-LA-LANDE,35136,36.6,True,36.6
COMMUNE DU CROISIC,commune du croisic,NAME:commune du croisic,44,commune croisic,DEFAULT,,1.0,214400491,21440049100129,COMMUNE DU CROISIC,84.11Z,7210,LE CROISIC,44490,100.0,True,100.0
COMMUNE DU CROISIC,commune du croisic,NAME:commune du croisic,44,commune croisic,DEFAULT,,2.0,524007754,52400775400012,LOIRE-ATLANTIQUE PECHE ET PLAISANCE (LAPP),52.22Z,5515,NANTES,44300,26.9,True,26.9
CCI DE REG CTRE VAL DE LOIRE,cci de reg ctre val de loire,NAME:cci de reg ctre val de loire,45,cci reg ctre val loire,DEFAULT,,,,,,,,,,0.0,False,0.0
SRD,srd,NAME:srd,86,srd,DEFAULT,,1.0,502035785,50203578500018,SRD,35.13Z,5710,POITIERS,86000,100.0,True,100.0
SRD,srd,NAME:srd,86,srd,DEFAULT,,2.0,820513844,82051384400010,SAS SRD LOISIRS,93.29Z,5710,FONTAINE-LE-COMTE,86240,50.9,True,50.9
SRD,srd,NAME:srd,86,srd,DEFAULT,,3.0,889023693,88902369300019,SAS SRD INVEST (L'OPEN5),93.11Z,5710,FONTAINE-LE-COMTE,86240,39.6,True,39.6
SRD,srd,NAME:srd,86,srd,DEFAULT,,4.0,951526144,95152614400021,SAS SRD INSOA (LASER GAME EVOLUTION ANGOULEME),93.29Z,5710,GOND-PONTOUVRE,16160,22.0,False,22.0
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,1.0,788058030,78805803009579,ADOMA,55.90Z,5515,PARIS,75013,100.0,True,100.0
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,2.0,784621302,78462130200065,CE ADOMA,94.20Z,8310,PARIS,75013,84.9,True,84.9
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,3.0,943757146,94375714600015,COORDINATION DES COMITES DES RESIDENTS ADOMA,94.99Z,9220,PARIS,75018,32.4,True,32.4
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,4.0,940735673,94073567300011,CSE ADOMA ILE-DE-FRANCE,94.20Z,8311,PARIS,75013,48.0,True,48.0
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,5.0,899813950,89981395000024,KWAKU YEBOAH (YEBOAH MANAGEMENT),85.51Z,1000,PARIS,75015,17.1,True,17.1
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,6.0,433560307,43356030700020,POLYLOGIS S.A.S.,64.20Z,5710,PARIS,75015,11.1,True,11.1
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,7.0,448596718,44859671800487,RESTAUVAL,56.29B,5710,ROCHECORBON,37210,28.6,False,28.6
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,8.0,894541036,89454103600014,IBRAHIMA KOITA (KOITA),53.20Z,1000,PARIS,75013,24.0,True,24.0
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,9.0,523216547,52321654700019,YAYA SOUMARE,47.99B,1000,PARIS,75019,35.3,True,35.3
Adoma,adoma,NAME:adoma,75,adoma,DEFAULT,,10.0,890995186,89099518600016,TENPA KARMA,53.20Z,1000,PARIS,75013,37.5,True,37.5
COMMUNE DE OMBREE D ANJOU,ombree d anjou,NAME:ombree d anjou,49,commune ombree d anjou,COMMUNE,7210,1.0,200069474,20006947400019,COMMUNE DE OMBREE D'ANJOU,84.11Z,7210,OMBREE D'ANJOU,49420,100.0,True,100.0
Rectorat de l'Académie de Nantes,rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,44,rectorat academie nantes,DEFAULT,,1.0,174404301,17440430100015,RECTORAT DE L'ACADEMIE DE NANTES,84.12Z,7179,NANTES,44300,100.0,True,100.0
SAINT NAZAIRE AGGLOMERATION TOURISME,saint nazaire agglomeration tourisme,NAME:saint nazaire agglomeration tourisme,44,saint nazaire agglomeration tourisme,DEFAULT,,1.0,828620831,82862083100010,SAINT-NAZAIRE AGGLOMERATION TOURISME,79.90Z,5599,SAINT-NAZAIRE,44600,100.0,True,100.0
SAINT NAZAIRE AGGLOMERATION TOURISME,saint nazaire agglomeration tourisme,NAME:saint nazaire agglomeration tourisme,44,saint nazaire agglomeration tourisme,DEFAULT,,2.0,500854799,50085479900037,OFFICES DE TOURISME DE FRANCE RELAI TERRITORIAL PAYS DE LA LOIRE ANJOU - LOIRE-ATLANTIQUE - MAYENNE - SARTHE - VENDEE,79.11Z,9220,SAINT-NAZAIRE,44600,41.1,True,41.1
MASH,mash,NAME:mash,44,mash,DEFAULT,,1.0,983291931,98329193100019,MASH,68.20A,5202,NANTES,44200,100.0,True,100.0
MASH,mash,NAME:mash,44,mash,DEFAULT,,2.0,838167757,83816775700015,MASH UP FRANCE,94.99Z,9220,NANTES,44000,52.4,True,52.4
MASH,mash,NAME:mash,44,mash,DEFAULT,,3.0,811787787,81178778700027,MASH UP NANTES,94.99Z,9220,NANTES,44000,52.4,True,52.4
MASH,mash,NAME:mash,44,mash,DEFAULT,,4.0,883247108,88324710800011,MUTUALISATION D'ACHAT AU SERVICE DE L'HABITAT (M.A.S.H.),46.19A,9220,SAINT-HERBLAIN,44800,13.3,True,13.3
Commune de Notre Dame des Landes,notre dame des landes,NAME:notre dame des landes,44,commune notre dame des landes,COMMUNE,7210,1.0,214401119,21440111900018,COMMUNE DE NOTRE-DAME-DES-LANDES,84.11Z,7210,NOTRE-DAME-DES-LANDES,44130,100.0,True,100.0
Ville de Saint-Malo,saint malo,NAME:saint malo,35,commune saint malo,COMMUNE,7210,1.0,213502883,21350288300019,COMMUNE DE SAINT MALO,84.11Z,7210,SAINT-MALO,35400,100.0,True,100.0
Ville de Saint-Malo,saint malo,NAME:saint malo,35,commune saint malo,COMMUNE,7210,2.0,213502891,21350289100012,COMMUNE DE SAINT MALO DE PHILY,84.11Z,7210,SAINT-MALO-DE-PHILY,35480,93.7,True,93.7
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,1.0,200060010,20006001000010,MAUGES COMMUNAUTE,84.11Z,7348,BEAUPREAU-EN-MAUGES,49110,100.0,True,100.0
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,2.0,923869705,92386970500015,COMMUNAUTE PROFESSIONNELLE TERRITORIALE DE SANTE DES MAUGES,88.99B,9220,BEAUPREAU-EN-MAUGES,49110,57.3,True,57.3
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,3.0,881127146,88112714600010,MAUGES ENERGIES,35.11Z,5515,BEAUPREAU-EN-MAUGES,49110,60.2,True,60.2
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,4.0,519904676,51990467600649,ALTER ENERGIES,71.12B,5515,ANGERS,49100,45.2,True,45.2
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,5.0,528848153,52884815300029,ALTER PUBLIC,71.12B,5599,ANGERS,49100,34.5,True,34.5
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,6.0,844612242,84461224200017,MAUGES TOURISME,79.11Z,5599,BEAUPREAU-EN-MAUGES,49110,47.8,True,47.8
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,7.0,390022150,39002215000010,COMMUNAUTE DES BENEDICTINS DU BARROUX,94.91Z,9240,LE BARROUX,84330,46.6,False,46.6
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,8.0,481947661,48194766100023,ALTER ECO,68.20B,5515,ANGERS,49100,38.5,True,38.5
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,9.0,320977564,32097756400014,COMMUNAUTE SRS HOSPI ST-JOSEPH,94.91Z,9240,BEAUPREAU-EN-MAUGES,49110,59.3,True,59.3
MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,49,mauges communaute,DEFAULT,,10.0,490134681,49013468100033,COMITE DE JUMELAGE CENTRE MAUGES POSESTI,94.99Z,9220,BEAUPREAU-EN-MAUGES,49110,52.1,True,52.1
Communauté urbaine d'Alençon,communaute urbaine d alencon,NAME:communaute urbaine d alencon,61,communaute urbaine alencon,EPCI,7340,1.0,246100663,24610066300011,COMMUNAUTE URBAINE D'ALENCON,84.11Z,7343,ALENCON,61000,100.0,True,100.0
Communauté urbaine d'Alençon,communaute urbaine d alencon,NAME:communaute urbaine d alencon,61,communaute urbaine alencon,EPCI,7340,2.0,420858029,42085802900010,UNION BASKET COMMUNAUTE URBAINE ALENCON,93.12Z,9220,CERISE,61000,88.0,True,88.0
Communauté urbaine d'Alençon,communaute urbaine d alencon,NAME:communaute urbaine d alencon,61,communaute urbaine alencon,EPCI,7340,3.0,818145963,81814596300018,OFFICE DE TOURISME DE LA COMMUNAUTE URBAINE D'ALENCON (VISIT ALENCON),79.90Z,4140,ALENCON,61000,71.4,True,71.4
Communauté urbaine d'Alençon,communaute urbaine d alencon,NAME:communaute urbaine d alencon,61,communaute urbaine alencon,EPCI,7340,4.0,831997168,83199716800016,COMITE LOCAL MOUVEMENT DE LA PAIX D'ALENCON ET DE LA COMMUNAUTE URBAINE D ALENCON,94.99Z,9220,ALENCON,61000,67.1,True,67.1
Communauté urbaine d'Alençon,communaute urbaine d alencon,NAME:communaute urbaine d alencon,61,communaute urbaine alencon,EPCI,7340,5.0,807801394,80780139400014,POLE DE SANTE LIBERAL AMBULATOIRE DU BASSIN DE VIE DE LA COMMUNAUTE URBAINE D'ALENCON (PSLABVCUA),94.99Z,9220,SAINT-GERMAIN-DU-CORBEIS,61000,58.0,True,58.0
Communauté urbaine d'Alençon,communaute urbaine d alencon,NAME:communaute urbaine d alencon,61,communaute urbaine alencon,EPCI,7340,6.0,818969552,81896955200012,SPL D'ALENCON,41.20B,5599,ALENCON,61000,45.1,True,45.1
Communauté urbaine d'Alençon,communaute urbaine d alencon,NAME:communaute urbaine d alencon,61,communaute urbaine alencon,EPCI,7340,7.0,096220033,09622003300029,LOGISSIA,68.20A,5546,ALENCON,61000,17.6,True,17.6
Communauté urbaine d'Alençon,communaute urbaine d alencon,NAME:communaute urbaine d alencon,61,communaute urbaine alencon,EPCI,7340,8.0,823686837,82368683700035,REUNIR ALENCON,49.31Z,5710,ALENCON,61000,57.7,True,57.7
Communauté de Communes Vie et Boulogne,communes vie et boulogne,NAME:communes vie et boulogne,85,communaute communes vie boulogne,EPCI,7340,,,,,,,,,0.0,False,0.0
DRAGAGES PORTS,dragages ports,NAME:dragages ports,76,dragages ports,DEFAULT,,1.0,317665420,31766542000046,DRAGAGES PORTS,77.32Z,6220,ROUEN,76000,100.0,True,100.0
Espacil Habitat,espacil habitat,NAME:espacil habitat,35,espacil habitat,DEFAULT,,1.0,302494398,30249439800290,ESPACIL HABITAT SA D'HABITATIONS A LOYER MODERE,68.20A,5546,RENNES,35700,62.5,True,62.5
Espacil Habitat,espacil habitat,NAME:espacil habitat,35,espacil habitat,DEFAULT,,2.0,303587596,30358759600048,ESPACIL ACCESSION (SOCOBRET),41.10A,5547,LANESTER,56600,52.8,False,52.8
Espacil Habitat,espacil habitat,NAME:espacil habitat,35,espacil habitat,DEFAULT,,3.0,484697453,48469745300021,ASS DEP ORGANISMES  HLM 35,94.99Z,9220,RENNES,35000,30.0,True,30.0
