contract_id,idweb,notice_id,buyer_key,buyer_key_type,buyer_name_raw,buyer_name_normalized,buyer_siren_clean,buyer_siret_clean,buyer_siren_enriched,segment,cpv_clean,cpv_div2,cpv_class4,cpv_category5,cpv_is_missing,cpv_is_generic,objet,objet_clean,source_date,source_date_source,declared_duration_months,duration_imputed_flag,estimated_end_date,recurrence_window_close,eligible_for_linkage,censoring_date,censoring_duration_months,amount_clean,type_procedure,type_marche,raw_trace_id
BOAMP:21-35196,21-35196,21-35196,NAME:communaute agglomeration niortais,NAME,Communauté d'agglomération du Niortais,communaute agglomeration niortais,,,,IT Services & Consulting,72500000,72,7250,72500,False,False,Prestation de fourniture et d'installation pour la solution de sauvegarde de la Communauté d'Agglomération du Niortais (CAN) et de la Ville de Niort (VDN).,prestation de fourniture et d installation pour la solution de sauvegarde de la communaute d agglomeration du niortais can et de la ville de niort vdn,2021-03-16,publication_date,48.0,False,2025-03-16,2025-09-16,True,2026-07-09,63.76,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-35196
BOAMP:21-35440,21-35440,21-35440,SIREN:194909701,SIREN_ENRICHED,Université d'Angers,universite angers,,,194909701,Telecom & Networks,32415000,32,3241,32415,False,False,"Suite à une précédente consultation déclarée sans suite, une nouvelle consultation est lancée pour la fourniture de services Ethernet entre sites de l'Université.",suite a une precedente consultation declaree sans suite une nouvelle consultation est lancee pour la fourniture de services ethernet entre sites de l universite,2021-04-27,linked_attribution_date,48.0,True,2025-04-27,2025-10-27,True,2026-07-09,62.39,,PROCEDURE_ADAPTE,SERVICES|FOURNITURES,BOAMP:21-35440
BOAMP:21-36555,21-36555,21-36555,SIREN:284400017,SIREN_ENRICHED,SDIS 44,sdis 44,,,284400017,Software & Applications,48450000,48,4845,48450,False,False,"Achat, mise en oeuvre et maintien en condition opérationnelle d'un logiciel de gestion dématérialisée des évaluations du personnel.",achat mise en oeuvre et maintien en condition operationnelle d un logiciel de gestion dematerialisee des evaluations du personnel,2021-03-18,publication_date,48.0,True,2025-03-18,2025-09-18,True,2026-07-09,63.7,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:21-36555
BOAMP:21-36213,21-36213,21-36213,SIREN:200041333,SIREN_ENRICHED,Communauté Communes Parthenay-Gâtine,communaute communes parthenay gatine,,,200041333,Cloud & Infrastructure,48800000,48,4880,48800,False,False,"Projet d'infrastructure de virtualisation serveurs (plateforme de virtualisation de production et de développement), plateforme de serveurs NAS, système de sauvegarde inclus et maintenance de ceu",projet d infrastructure de virtualisation serveurs plateforme de virtualisation de production et de developpement plateforme de serveurs nas systeme de sauvegarde inclus et maintenance de ceu,2021-03-18,publication_date,48.0,True,2025-03-18,2025-09-18,True,2026-07-09,63.7,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:21-36213
BOAMP:21-37472,21-37472,21-37472,SIREN:927831396,SIREN_ENRICHED,Podeliha,podeliha,,,927831396,Software & Applications,48000000,48,4800,48000,False,True,"Fourniture, architecture, intégration et formation de la solution de centre de contact et sa maintenance",fourniture architecture integration et formation de la solution de centre de contact et sa maintenance,2021-03-19,publication_date,48.0,False,2025-03-19,2025-09-19,True,2026-07-09,63.67,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:21-37472
BOAMP:21-35651,21-35651,21-35651,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,conseil regional pays loire,,,234400034,IT Services & Consulting,72246000,72,7224,72246,False,False,Accompagnement pour l'exécution du schéma directeur numérique de la Région des Pays de la Loire,accompagnement pour l execution du schema directeur numerique de la region des pays de la loire,2021-03-19,publication_date,48.0,False,2025-03-19,2025-09-19,True,2026-07-09,63.67,,OUVERT,SERVICES,BOAMP:21-35651
BOAMP:21-35939,21-35939,21-35939,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,conseil departemental loire atlantique,,,935367433,IT Services & Consulting,72514100,72,7251,72514,False,False,"Hébergement d'une salle informatique pour le Département de Loire-Atlantique, et prestations associées",hebergement d une salle informatique pour le departement de loire atlantique et prestations associees,2021-03-19,publication_date,12.0,False,2022-03-19,2022-09-19,True,2026-07-09,63.67,,OUVERT,SERVICES,BOAMP:21-35939
BOAMP:21-36205,21-36205,21-36205,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,conseil departemental loire atlantique,,,935367433,IT Services & Consulting,72000000,72,7200,72000,False,True,"Prestations d'animation, d'accompagnement et de conseil pour le laboratoire des usages numériques",prestations d animation d accompagnement et de conseil pour le laboratoire des usages numeriques,2021-03-20,publication_date,12.0,False,2022-03-20,2022-09-20,True,2026-07-09,63.63,,OUVERT,SERVICES,BOAMP:21-36205
BOAMP:21-37354,21-37354,21-37354,NAME:ch mans,NAME,CH LE MANS,ch mans,,,,Software & Applications,48219300,48,4821,48219,False,False,Acquisition d'un progiciel de gestion des dossiers médicaux pour le Centre Hospitalier du Mans.,acquisition d un progiciel de gestion des dossiers medicaux pour le centre hospitalier du mans,2021-08-31,linked_attribution_date,12.0,False,2022-08-31,2023-02-28,True,2026-07-09,58.25,,OUVERT,FOURNITURES,BOAMP:21-37354
BOAMP:21-38984,21-38984,21-38984,SIREN:284400017,SIREN_ENRICHED,SDIS 44,sdis 44,,,284400017,Cybersecurity,35113410,35,3511,35113,False,False,Fourniture de tenues de protection chimique à ventilation assistée filtrée pour les besoins du service départemental d'incendie et de secours de Loire-Atlantique,fourniture de tenues de protection chimique a ventilation assistee filtree pour les besoins du service departemental d incendie et de secours de loire atlantique,2021-03-23,publication_date,48.0,True,2025-03-23,2025-09-23,True,2026-07-09,63.53,,PROCEDURE_ADAPTE,SERVICES|FOURNITURES,BOAMP:21-38984
BOAMP:21-39936,21-39936,21-39936,SIREN:214401580,SIREN_ENRICHED,Mairie de Saint Etienne de Montluc,mairie saint etienne montluc,,,214401580,Telecom & Networks,32323500,32,3232,32323,False,False,"Fourniture, mise en oeuvre et maintenance d'un système de vidéo protection urbaine",fourniture mise en oeuvre et maintenance d un systeme de video protection urbaine,2021-06-24,linked_attribution_date,4.0,False,2021-10-24,2022-04-24,True,2026-07-09,60.48,,OUVERT,FOURNITURES,BOAMP:21-39936
BOAMP:21-44149,21-44149,21-44149,SIREN:288500010,SIREN_ENRICHED,SDIS 85,sdis 85,,,288500010,IT Services & Consulting,72000000,72,7200,72000,False,True,Assistance à maîtrise d'ouvrage pour les systèmes d'information et de communication,assistance a maitrise d ouvrage pour les systemes d information et de communication,2021-04-01,publication_date,48.0,False,2025-04-01,2025-10-01,True,2026-07-09,63.24,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-44149
BOAMP:21-42297,21-42297,21-42297,SIREN:214401622,SIREN_ENRICHED,Commune de Saint-Herblain,commune saint herblain,,,214401622,Telecom & Networks,32342410,32,3234,32342,False,False,"Acquisition de matériels scéniques son, lumière et vidéo pour la Ville de Saint Herblain.",acquisition de materiels sceniques son lumiere et video pour la ville de saint herblain,2021-07-28,linked_attribution_date,48.0,False,2025-07-28,2026-01-28,True,2026-07-09,59.36,,OUVERT,FOURNITURES,BOAMP:21-42297
BOAMP:21-43310,21-43310,21-43310,SIREN:194909701,SIREN_ENRICHED,Université d'Angers,universite angers,,,194909701,Software & Applications,48814000,48,4881,48814,False,False,Fourniture et maintenance d'un système de gestion de la médecine du travail à l'Université d'Angers,fourniture et maintenance d un systeme de gestion de la medecine du travail a l universite d angers,2021-04-02,publication_date,60.0,False,2026-04-02,2026-10-02,False,2026-07-09,63.21,,OUVERT,FOURNITURES,BOAMP:21-43310
BOAMP:21-44088,21-44088,21-44088,SIREN:247200090,SIREN_ENRICHED,Communauté de communes de sablé,communaute communes sable,,,247200090,Cybersecurity,35113400,35,3511,35113,False,False,fourniture d'equipements de protection individuelle,fourniture d equipements de protection individuelle,2021-06-21,linked_attribution_date,48.0,False,2025-06-21,2025-12-21,True,2026-07-09,60.58,63800.0,OUVERT,FOURNITURES,BOAMP:21-44088
BOAMP:21-45078,21-45078,21-45078,NAME:siri 49,NAME,SIRI 49,siri 49,,,,Software & Applications,48822000,48,4882,48822,False,False,Acquisition et installation d'une Infrastructure sécurisée de virtualisation de serveurs et Postes de travail et de Sauvegarde d'infrastructure virtuelle pour le SIRI 49 et ses adhérents,acquisition et installation d une infrastructure securisee de virtualisation de serveurs et postes de travail et de sauvegarde d infrastructure virtuelle pour le siri 49 et ses adherents,2021-11-05,linked_attribution_date,60.0,False,2026-11-05,2027-05-05,False,2026-07-09,56.08,300000.0,NEGOCIE,FOURNITURES,BOAMP:21-45078
BOAMP:21-45622,21-45622,21-45622,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,Software & Applications,48000000,48,4800,48000,False,True,Fourniture d'une plateforme numérique de gestion des obligations réglementaires du patrimoine immobilier et de services associés pour les établissements du GHT 44,fourniture d une plateforme numerique de gestion des obligations reglementaires du patrimoine immobilier et de services associes pour les etablissements du ght 44,2021-07-07,linked_attribution_date,48.0,False,2025-07-07,2026-01-07,True,2026-07-09,60.05,160000.0,OUVERT,FOURNITURES,BOAMP:21-45622
BOAMP:21-46043,21-46043,21-46043,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,conseil regional pays loire,,,234400034,IT Services & Consulting,72416000,72,7241,72416,False,False,Fourniture d'une solution informatique de management énergétique du patrimoine immobilier régional,fourniture d une solution informatique de management energetique du patrimoine immobilier regional,2021-06-30,linked_attribution_date,12.0,False,2022-06-30,2022-12-30,True,2026-07-09,60.28,,OUVERT,SERVICES,BOAMP:21-46043
BOAMP:21-47236,21-47236,21-47236,NAME:cnam,NAME,CNAM,cnam,,,,Telecom & Networks,32321200,32,3232,32321,False,False,Fourniture de matériels audiovisuels pour les services du Cnam avec maintenance associée (4 lots),fourniture de materiels audiovisuels pour les services du cnam avec maintenance associee 4 lots,2021-04-10,publication_date,48.0,False,2025-04-10,2025-10-10,True,2026-07-09,62.94,,OUVERT,FOURNITURES,BOAMP:21-47236
BOAMP:21-49520,21-49520,21-49520,SIREN:200041333,SIREN_ENRICHED,Communauté Communes Parthenay-Gâtine,communaute communes parthenay gatine,,,200041333,Telecom & Networks,32400000,32,3240,32400,False,False,"Investigations complémentaires sur les réseaux enterrés sensibles et non sensibles, par procédés de détections non intrusifs et par sondages intrusifs",investigations complementaires sur les reseaux enterres sensibles et non sensibles par procedes de detections non intrusifs et par sondages intrusifs,2021-04-13,publication_date,36.0,False,2024-04-13,2024-10-13,True,2026-07-09,62.84,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-49520
BOAMP:21-48340,21-48340,21-48340,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,Telecom & Networks,32400000,32,3240,32400,False,False,"Acquisition et maintenance de matériels actifs, d'éléments de connectique réseau, de logiciels et d'autocommutateurs téléphoniques en réseau et prestations associées",acquisition et maintenance de materiels actifs d elements de connectique reseau de logiciels et d autocommutateurs telephoniques en reseau et prestations associees,2021-04-15,publication_date,48.0,False,2025-04-15,2025-10-15,True,2026-07-09,62.78,,OUVERT,FOURNITURES,BOAMP:21-48340
BOAMP:21-50713,21-50713,21-50713,NAME:ch mans,NAME,CH LE MANS,ch mans,,,,Software & Applications,,,,,True,False,"Fourniture, installation et mise en service d'un système de traçabilité et de gestion du linge en blanchisserie Pour l'EPSM de la Sarthe.",fourniture installation et mise en service d un systeme de tracabilite et de gestion du linge en blanchisserie pour l epsm de la sarthe,2021-04-15,publication_date,12.0,False,2022-04-15,2022-10-15,True,2026-07-09,62.78,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:21-50713
BOAMP:21-50004,21-50004,21-50004,NAME:comcom estuaire sillon,NAME,Comcom Estuaire et Sillon,comcom estuaire sillon,,,,IT Services & Consulting,72500000,72,7250,72500,False,False,"Contrat de services incluant l'assistance aux utilisateurs, le maintien en condition opérationnelle, l'infogérance et l'hébergement des équipements et des systèmes d'information.",contrat de services incluant l assistance aux utilisateurs le maintien en condition operationnelle l infogerance et l hebergement des equipements et des systemes d information,2021-07-27,linked_attribution_date,36.0,False,2024-07-27,2025-01-27,True,2026-07-09,59.4,,OUVERT,SERVICES,BOAMP:21-50004
BOAMP:21-50635,21-50635,21-50635,SIREN:391722881,SIREN_ENRICHED,GIE SESAM Vitale,gie sesam vitale,,,391722881,IT Services & Consulting,72262000,72,7226,72262,False,False,Acquisition d'un progiciel de gestion intégré- achat/finance,acquisition d un progiciel de gestion integre achat finance,2022-02-21,linked_attribution_date,36.0,False,2025-02-21,2025-08-21,True,2026-07-09,52.53,,NEGOCIE,SERVICES,BOAMP:21-50635
BOAMP:21-51104,21-51104,21-51104,SIREN:391722881,SIREN_ENRICHED,GIE SESAM Vitale,gie sesam vitale,,,391722881,IT Services & Consulting,72223000,72,7222,72223,False,False,Assistance technique études fonctionnelles,assistance technique etudes fonctionnelles,2022-02-21,linked_attribution_date,12.0,False,2023-02-21,2023-08-21,True,2026-07-09,52.53,,NEGOCIE,SERVICES,BOAMP:21-51104
BOAMP:21-51441,21-51441,21-51441,SIREN:379774177,SIREN_ENRICHED,CIF GIE GEIPCI,cif gie geipci,,,379774177,IT Services & Consulting,72000000,72,7200,72000,False,True,PRESTATION DE GESTION DU SYSTEME D'INFORMATION et TIERCE MAINTENANCE APPLICATIVE DU SYSTEME D'INFORMATION DES SOCIETES DU GROUPE CIF,prestation de gestion du systeme d information et tierce maintenance applicative du systeme d information des societes du groupe cif,2021-04-18,publication_date,48.0,True,2025-04-18,2025-10-18,True,2026-07-09,62.68,,OUVERT,SERVICES,BOAMP:21-51441
BOAMP:21-51620,21-51620,21-51620,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,conseil departemental loire atlantique,,,935367433,IT Services & Consulting,72500000,72,7250,72500,False,False,Hébergement et support du socle Publik,hebergement et support du socle publik,2021-04-18,publication_date,12.0,False,2022-04-18,2022-10-18,True,2026-07-09,62.68,,OUVERT,SERVICES,BOAMP:21-51620
BOAMP:21-51989,21-51989,21-51989,SIREN:225300011,SIREN_ENRICHED,DEPARTEMENT DE LA MAYENNE,departement mayenne,,,225300011,IT Services & Consulting,72267100,72,7226,72267,False,False,Maintenance et prestations associées SharePoint Online et Power Platform,maintenance et prestations associees sharepoint online et power platform,2021-04-19,publication_date,48.0,False,2025-04-19,2025-10-19,True,2026-07-09,62.65,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-51989
BOAMP:21-53976,21-53976,21-53976,SIREN:225300011,SIREN_ENRICHED,DEPARTEMENT DE LA MAYENNE,departement mayenne,,,225300011,IT Services & Consulting,72267100,72,7226,72267,False,False,"Maintenance, prestations et matériels associés aux outils Skype et Lifesize",maintenance prestations et materiels associes aux outils skype et lifesize,2021-04-22,publication_date,12.0,False,2022-04-22,2022-10-22,True,2026-07-09,62.55,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-53976
BOAMP:21-53955,21-53955,21-53955,SIREN:130001704,SIREN_ENRICHED,DIR INTERDEPARTEMENTALE DES RTE OUEST,dir interdepartementale rte ouest,,,130001704,IT Services & Consulting,72224000,72,7222,72224,False,False,"Prestations de maîtrise d'oeuvre, de conseil et d'étude en informatique",prestations de maitrise d oeuvre de conseil et d etude en informatique,2021-08-18,linked_attribution_date,12.0,False,2022-08-18,2023-02-18,True,2026-07-09,58.67,1000000.0,OUVERT,SERVICES,BOAMP:21-53955
BOAMP:21-53968,21-53968,21-53968,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,conseil departemental loire atlantique,,,935367433,IT Services & Consulting,72000000,72,7200,72000,False,True,"Prestations de conception, de production et de maintenance de dispositifs de médiation pédagogique et numérique pour le laboratoire des usages numériques",prestations de conception de production et de maintenance de dispositifs de mediation pedagogique et numerique pour le laboratoire des usages numeriques,2021-04-24,publication_date,12.0,False,2022-04-24,2022-10-24,True,2026-07-09,62.48,,OUVERT,SERVICES,BOAMP:21-53968
BOAMP:21-54966,21-54966,21-54966,NAME:syndicat mixte gigalis,NAME,SYNDICAT MIXTE GIGALIS,syndicat mixte gigalis,,,,IT Services & Consulting,72500000,72,7250,72500,False,False,ACCORD CADRE DE MISE EN OEUVRE DE SERVICES ET DE FOURNITURES CLOUD POUR LE RESEAU GIGALIS EN REGION PAYS DE LA LOIRE,accord cadre de mise en oeuvre de services et de fournitures cloud pour le reseau gigalis en region pays de la loire,2021-04-25,publication_date,36.0,False,2024-04-25,2024-10-25,True,2026-07-09,62.45,,OUVERT,SERVICES,BOAMP:21-54966
BOAMP:21-57080,21-57080,21-57080,NAME:ec sup beaux arts tours angers mans,NAME,EC SUP BEAUX ARTS TOURS ANGERS MANS,ec sup beaux arts tours angers mans,,,,Cybersecurity,,,,,True,False,prestations de services de télécommunications et acquisition de fournitures associées pour les trois sites de talm,prestations de services de telecommunications et acquisition de fournitures associees pour les trois sites de talm,2021-04-29,publication_date,48.0,True,2025-04-29,2025-10-29,True,2026-07-09,62.32,177000.0,OUVERT,SERVICES,BOAMP:21-57080
BOAMP:21-57207,21-57207,21-57207,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,conseil regional pays loire,,,234400034,Cybersecurity,35111300,35,3511,35111,False,False,CREPS NETTOYAGE DE FIN DE CHANTIER ET EXTINCTEURS ET SIGNALETIQUE DE SECURITE INCENDIE,creps nettoyage de fin de chantier et extincteurs et signaletique de securite incendie,2021-04-30,publication_date,7.0,False,2021-11-30,2022-05-30,True,2026-07-09,62.29,,OUVERT,FOURNITURES,BOAMP:21-57207
BOAMP:21-60810,21-60810,21-60810,SIREN:214400475,SIREN_ENRICHED,Mairie de Coueron,mairie coueron,,,214400475,Telecom & Networks,32424000,32,3242,32424,False,False,Refonte de l'infrastructure LAN-WIFI du système d'information de la ville de Couëron.,refonte de l infrastructure lan wifi du systeme d information de la ville de coueron,2021-05-05,publication_date,36.0,False,2024-05-05,2024-11-05,True,2026-07-09,62.12,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:21-60810
BOAMP:21-57288,21-57288,21-57288,SIREN:532458809,SIREN_ENRICHED,Ville d'Angers,ville angers,,,532458809,Data & AI,45210000,45,4521,45210,False,False,travaux de construction de la maison de quartiers des hauts de saint-aubin à angers,travaux de construction de la maison de quartiers des hauts de saint aubin a angers,2021-08-31,linked_attribution_date,30.0,False,2024-02-29,2024-08-29,True,2026-07-09,58.25,,OUVERT,TRAVAUX,BOAMP:21-57288
BOAMP:21-61224,21-61224,21-61224,SIREN:130029747,SIREN_ENRICHED,Université de Nantes,universite nantes,,,130029747,Software & Applications,48000000,48,4800,48000,False,True,Acquisition d'une solution numérique dédiée à l'évaluation des risques professionnels et à la rédaction du document unique pour l'Université de Nantes,acquisition d une solution numerique dediee a l evaluation des risques professionnels et a la redaction du document unique pour l universite de nantes,2021-05-06,publication_date,48.0,True,2025-05-06,2025-11-06,True,2026-07-09,62.09,,PROCEDURE_ADAPTE,,BOAMP:21-61224
BOAMP:21-62138,21-62138,21-62138,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,conseil regional pays loire,,,234400034,Cybersecurity,35111300,35,3511,35111,False,False,TRAVAUX POUR LA CONSTRUCTION D'UN LYCEE POLYVALENT A SAINT-GILLES-CROIX-DE-VIE (85)Extincteurs et Signalétique de Sécurité Incendie,travaux pour la construction d un lycee polyvalent a saint gilles croix de vie 85 extincteurs et signaletique de securite incendie,2021-05-07,publication_date,4.0,False,2021-09-07,2022-03-07,True,2026-07-09,62.06,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:21-62138
BOAMP:21-62119,21-62119,21-62119,SIREN:214400152,SIREN_ENRICHED,Mairie de Blain,mairie blain,,,214400152,Software & Applications,48000000,48,4800,48000,False,True,"Acquisition, mise en oeuvre et maintenance d'un logiciel de gestion comptable et financière et d'un logiciel de gestion des ressources humaines et de la paie en mode Saas",acquisition mise en oeuvre et maintenance d un logiciel de gestion comptable et financiere et d un logiciel de gestion des ressources humaines et de la paie en mode saas,2021-09-20,linked_attribution_date,48.0,True,2025-09-20,2026-03-20,True,2026-07-09,57.59,,OUVERT,FOURNITURES,BOAMP:21-62119
BOAMP:21-50135,21-50135,21-50135,NAME:cte communes pays herbiers,NAME,Cté de Communes du Pays des Herbiers,cte communes pays herbiers,,,,Unknown,18143000,18,1814,18143,False,False,Fourniture d'Équipements de Protection Individuelle et de vêtements de travail - accords-cadres mono-attributaires avec émission de bons de commande - groupement de commandes,fourniture d equipements de protection individuelle et de vetements de travail accords cadres mono attributaires avec emission de bons de commande groupement de commandes,2021-08-09,linked_attribution_date,12.0,False,2022-08-09,2023-02-09,True,2026-07-09,58.97,38000.0,OUVERT,FOURNITURES,BOAMP:21-50135
BOAMP:21-63730,21-63730,21-63730,SIREN:248500589,SIREN_ENRICHED,LA ROCHE-SUR-YON AGGLOMERATION,roche yon agglomeration,,,248500589,Unknown,37320000,37,3732,37320,False,False,equipements scéniques de la salle de musique actuelle de la roche-sur-yon - quai m,equipements sceniques de la salle de musique actuelle de la roche sur yon quai m,2021-10-07,linked_attribution_date,36.0,False,2024-10-07,2025-04-07,True,2026-07-09,57.03,850000.0,OUVERT,FOURNITURES,BOAMP:21-63730
BOAMP:21-64504,21-64504,21-64504,NAME:centre hospitalier laval 53,NAME,Centre Hospitalier de Laval (53),centre hospitalier laval 53,,,,Software & Applications,48000000,48,4800,48000,False,True,Fourniture et maintenance d'une solution logicielle sécurisée de gestion des identités et d'authentification (IAM et SSO) pour les établissements du GHT 53,fourniture et maintenance d une solution logicielle securisee de gestion des identites et d authentification iam et sso pour les etablissements du ght 53,2021-05-14,publication_date,48.0,True,2025-05-14,2025-11-14,True,2026-07-09,61.83,,OUVERT,FOURNITURES,BOAMP:21-64504
BOAMP:21-66086,21-66086,21-66086,NAME:regie dept passages eau vendee,NAME,Régie Dépt Passages d'Eau de Vendée,regie dept passages eau vendee,,,,IT Services & Consulting,72600000,72,7260,72600,False,False,Assistance à maîtrise d'ouvrage modernisation du système de réservation et billetterie,assistance a maitrise d ouvrage modernisation du systeme de reservation et billetterie,2021-05-17,publication_date,36.0,False,2024-05-17,2024-11-17,True,2026-07-09,61.73,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-66086
BOAMP:21-67011,21-67011,21-67011,NAME:synd dep energie eqpt vendee,NAME,SYND DEP D ENERGIE ET D EQPT DE VENDEE,synd dep energie eqpt vendee,,,,IT Services & Consulting,72000000,72,7200,72000,False,True,Mise à disposition d'un outil de suivi des consommations énergétiques,mise a disposition d un outil de suivi des consommations energetiques,2022-02-09,linked_attribution_date,48.0,False,2026-02-09,2026-08-09,False,2026-07-09,52.92,300000.0,NEGOCIE,SERVICES,BOAMP:21-67011
BOAMP:21-68348,21-68348,21-68348,NAME:inra angers nantes,NAME,INRA ANGERS NANTES,inra angers nantes,,,,Telecom & Networks,32232000,32,3223,32232,False,False,SALLES-REUNION-2021,salles reunion 2021,2021-12-14,linked_attribution_date,12.0,False,2022-12-14,2023-06-14,True,2026-07-09,54.8,,NEGOCIE,FOURNITURES,BOAMP:21-68348
BOAMP:21-67958,21-67958,21-67958,NAME:com agglo reg nazairienne estuaire,NAME,COM D AGGLO REG NAZAIRIENNE ESTUAIRE,com agglo reg nazairienne estuaire,,,,IT Services & Consulting,72200000,72,7220,72200,False,False,2021041215mc - Acquisition et maintenance d'un logiciel de gestion de la relation client type Crm (Customer Relationship Management),2021041215mc acquisition et maintenance d un logiciel de gestion de la relation client type crm customer relationship management,2021-10-01,linked_attribution_date,48.0,False,2025-10-01,2026-04-01,True,2026-07-09,57.23,350000.0,OUVERT,SERVICES,BOAMP:21-67958
BOAMP:21-67771,21-67771,21-67771,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,conseil regional pays loire,,,234400034,Cloud & Infrastructure,48800000,48,4880,48800,False,False,Evolution des systèmes d'information et renouvellement des équipements pédagogiques numériques pour les BTS services informatiques aux organisations des lycées publics de la Région,evolution des systemes d information et renouvellement des equipements pedagogiques numeriques pour les bts services informatiques aux organisations des lycees publics de la region,2021-10-08,linked_attribution_date,12.0,False,2022-10-08,2023-04-08,True,2026-07-09,57.0,,OUVERT,FOURNITURES,BOAMP:21-67771
BOAMP:21-69124,21-69124,21-69124,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,conseil departemental loire atlantique,,,935367433,Cybersecurity,35113400,35,3511,35113,False,False,"Acquisition de masques chirurgicaux, de protection respiratoire (FFP2) et de protection à usage non sanitaire de première catégorie (UNS1) pour le Département de Loire-Atlantique",acquisition de masques chirurgicaux de protection respiratoire ffp2 et de protection a usage non sanitaire de premiere categorie uns1 pour le departement de loire atlantique,2021-05-23,publication_date,12.0,False,2022-05-23,2022-11-23,True,2026-07-09,61.53,,OUVERT,FOURNITURES,BOAMP:21-69124
BOAMP:21-67894,21-67894,21-67894,SIREN:200071678,SIREN_ENRICHED,CA Agglomération du Choletais,ca agglomeration choletais,,,200071678,Data & AI,43324100,43,4332,43324,False,False,"Acquisition, installation et mise en service éventuelle de mobiliers et de matériels pour le centre aqualudique lysséo",acquisition installation et mise en service eventuelle de mobiliers et de materiels pour le centre aqualudique lysseo,2021-12-09,linked_attribution_date,12.0,False,2022-12-09,2023-06-09,True,2026-07-09,54.96,4500.0,OUVERT,FOURNITURES,BOAMP:21-67894
BOAMP:21-69582,21-69582,21-69582,SIREN:214900995,SIREN_ENRICHED,Ville de Cholet,ville cholet,,,214900995,Software & Applications,48900000,48,4890,48900,False,False,système de conférence et de vote électronique - salle du conseil de l'hôtel de ville et d'agglomération,systeme de conference et de vote electronique salle du conseil de l hotel de ville et d agglomeration,2021-08-05,linked_attribution_date,60.0,False,2026-08-05,2027-02-05,False,2026-07-09,59.1,,OUVERT,FOURNITURES,BOAMP:21-69582
BOAMP:21-72712,21-72712,21-72712,NAME:cci nantes saint nazaire,NAME,CCI Nantes Saint-Nazaire,cci nantes saint nazaire,,,,IT Services & Consulting,72400000,72,7240,72400,False,False,Conception et optimisation des outils de commercialisation en ligne de l'offre AUDENCIA,conception et optimisation des outils de commercialisation en ligne de l offre audencia,2022-01-10,linked_attribution_date,48.0,False,2026-01-10,2026-07-10,False,2026-07-09,53.91,,NEGOCIE,SERVICES,BOAMP:21-72712
BOAMP:21-75719,21-75719,21-75719,SIREN:532458809,SIREN_ENRICHED,Ville d'Angers,ville angers,,,532458809,Software & Applications,48952000,48,4895,48952,False,False,acquisition d'un système de sonorisation pour le grand théâtre,acquisition d un systeme de sonorisation pour le grand theatre,2021-06-04,publication_date,48.0,True,2025-06-04,2025-12-04,True,2026-07-09,61.14,,PROCEDURE_ADAPTE,SERVICES|FOURNITURES,BOAMP:21-75719
BOAMP:21-76081,21-76081,21-76081,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,IT Services & Consulting,72000000,72,7200,72000,False,True,maintenance et évolutions de cartoquartiers - site internet dedonnées contributives sur la transition écologique,maintenance et evolutions de cartoquartiers site internet dedonnees contributives sur la transition ecologique,2021-06-04,publication_date,48.0,False,2025-06-04,2025-12-04,True,2026-07-09,61.14,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-76081
BOAMP:21-77056,21-77056,21-77056,NAME:destination rennes tourisme congres,NAME,DESTINATION RENNES Tourisme Congrès,destination rennes tourisme congres,,,,IT Services & Consulting,72200000,72,7220,72200,False,False,"Fourniture, développement, intégration et maintenance d'un agent conversationnel d'assistance aux visiteurs pour la SPL Destination Rennes",fourniture developpement integration et maintenance d un agent conversationnel d assistance aux visiteurs pour la spl destination rennes,2021-06-07,publication_date,48.0,False,2025-06-07,2025-12-07,True,2026-07-09,61.04,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-77056
